stcofips,year,month,episode_id,event_type,auc,auc_variance,pre_trend_annual,event_count,total_damage,log_damage,total_duration_days,resl_score,resl_value,risk_value,eal_valt,sovi_score,nri_vintage
01005,2021,4,158177,Thunderstorm Wind,26.521776776105725,1.7193630722261404,-11.166401714599772,1,0.0,0.0,0.0006944444444444445,50.781998,2.5390999,3569861.636395364,3229957.599214197,34.68663776111467,2020
01005,2021,5,158441,Thunderstorm Wind,21.781383718971327,1.6941323475259216,-12.238253321571051,1,0.0,0.0,0.0006944444444444445,50.781998,2.5390999,3617837.99908403,3273365.8970790366,34.6866377611176,2020
01005,2022,4,168692,Tornado,47.393640831519605,2.7580133794346877,23.133059177015014,2,0.0,0.0,0.002777777777777778,36.86262355347443,2.490496196399117,5001678.50071228,3903030.6804575734,54.868937411738706,2021
01005,2022,5,170095,Thunderstorm Wind,46.42955751372868,2.9626140444380784,-7.113506813809352,1,0.0,0.0,0.006944444444444444,34.07874866416931,2.48077545567894,5220874.965811531,3976873.679695473,58.905397341859405,2021
01005,2022,6,170714,"Hail,Thunderstorm Wind",45.32511837246028,3.0480125004109593,-23.112902034637443,2,0.0,0.0,0.001388888888888889,31.294873774864197,2.471054714958763,5440071.430910782,4050716.678933373,62.941857271980105,2021
01005,2022,7,172009,Thunderstorm Wind,43.41137378548221,2.902970600084944,-27.16972229748791,1,0.0,0.0,0.0006944444444444445,28.510998885559083,2.4613339742385865,5659267.896010033,4124559.6781712733,66.97831720210081,2021
01005,2023,6,"181032,181358","Hail,Thunderstorm Wind,Tornado",-60.17396647744147,3.919202622310397,16.3876081799354,7,0.0,0.0,0.01944444444444444,6.687647258962384,2.378557194161066,8193361.09104039,5097901.3408600055,99.00672838460582,2023
01005,2023,8,"184926,185092",Thunderstorm Wind,-65.31996686253268,2.8422868204430114,20.51298752538935,3,1000.0,6.90875477931522,0.0020833333333333333,6.986078917525196,2.375216624616995,8713708.74053129,5352966.453383694,98.83121621229877,2023
01005,2023,12,186547,Tornado,-3.060601607755146,0.6995676201004795,37.7449847527443,2,0.0,0.0,0.004166666666666667,7.582942234650822,2.368535485528853,9754404.039513089,5863096.67843107,98.48019186768467,2023
01005,2024,5,189812,Thunderstorm Wind,-14.77813135921977,0.8562363822528427,-5.900326168598951,4,0.0,0.0,0.05555555555555556,8.329021381057856,2.3601840616686753,11055273.16324034,6500759.459740291,98.04141143691703,2023
01005,2024,8,193375,Thunderstorm Wind,11.427372565131918,0.6847368776052899,24.86526394816417,1,0.0,0.0,0.004861111111111111,8.776668868902075,2.3551732073525686,11835794.637476688,6883357.128525823,97.77814317845645,2023
01005,2024,9,194597,Flash Flood,9.380296307748722,0.32700223048717014,15.956779082089497,4,0.0,0.0,0.4166666666666667,8.92588469818348,2.353502922580533,12095968.462222138,7010889.684787667,97.69038709230291,2023
01005,2025,2,198682,Thunderstorm Wind,-6.038436391208606,1.1180490389566364,-3.6864410522027242,1,0.0,0.0,0.014583333333333332,9.671963844590515,2.345151498720355,13396837.58594939,7648552.466096888,97.25160666153528,2023
01005,2025,4,199319,Tornado,-11.932957587887373,0.9352800364695657,-7.921286994487389,2,0.0,0.0,0.002777777777777778,9.970395503153327,2.3418109291762845,13917185.235440288,7903617.578620576,97.07609448922823,2023
01005,2025,5,201189,Thunderstorm Wind,-12.46848099942929,0.8380065249715825,-4.612506768628066,2,0.0,0.0,0.0062499999999999995,10.119611332434733,2.340140644404249,14177359.060185738,8031150.13488242,96.98833840307469,2023
01007,2022,2,166495,Tornado,38.708574772960276,1.5506388497024857,-21.791799030366406,2,0.0,0.0,0.004166666666666667,45.79304991416931,2.5680946788454055,1766434.6073832535,2020416.920251495,32.600427934303035,2021
01007,2022,4,168725,Thunderstorm Wind,22.78245254832396,0.9179186781603723,-30.95640636706088,1,0.0,0.0,0.0006944444444444445,41.78334985694885,2.553237798075676,2089098.0515437757,2196503.6475904062,40.01266960276362,2021
01007,2022,5,170094,Hail,15.453431077035873,0.7336018992499889,-27.874217047258753,1,0.0,0.0,0.0006944444444444445,39.778499828338624,2.5458093576908114,2250429.773624037,2284547.011259862,43.71879043699392,2021
01007,2022,6,171114,Thunderstorm Wind,6.518874777489543,0.7086730822075511,-13.678618796432147,2,0.0,0.0,0.001388888888888889,37.773649799728396,2.5383809173059464,2411761.495704298,2372590.374929318,47.42491127122422,2021
01009,2021,10,163576,Flash Flood,-4.905700295097105,0.35618696575437103,12.09852186710765,4,0.0,0.0,0.25,53.357400000000005,2.66787,5311903.454965763,5837680.356097843,29.720141899883274,2020
01009,2022,6,170714,Thunderstorm Wind,-0.6021827823411314,0.6406676694507352,-0.6178362170109608,1,0.0,0.0,0.0006944444444444445,39.9972873664856,2.589344044213295,7527158.123125728,7072281.816194624,39.191954351383075,2021
01009,2022,7,172009,Thunderstorm Wind,4.167218933651625,0.6144247785856297,8.672095030677553,2,0.0,0.0,0.001388888888888889,38.088699847412116,2.5781260505294803,7828422.364053262,7231948.161802243,40.54507041588326,2021
01009,2022,8,173544,Thunderstorm Wind,10.12682346061733,0.5023472828923761,13.554773847521517,1,0.0,0.0,0.0006944444444444445,36.18011232833862,2.5669080568456653,8129686.604980796,7391614.507409864,41.898186480383444,2021
01009,2023,5,180370,"Flash Flood,Hail",11.886485015422679,0.9029889664647787,4.464244828285246,5,0.0,0.0,0.33402777777777776,22.385384862521665,2.480275255722053,11357737.742503846,9284151.335681232,52.45899429298266,2023
01009,2023,6,"181032,182762","Hail,Thunderstorm Wind",14.156214847217015,0.9660116053364851,0.8656517277152602,3,0.0,0.0,0.0020833333333333333,22.168077446370386,2.4762218330536,11917338.468019003,9671587.540190244,53.0034919735316,2023
01009,2023,7,183815,Thunderstorm Wind,16.319353374880592,0.9561273298556373,-1.9525339389509782,1,0.0,0.0,0.001388888888888889,21.950770030219108,2.4721684103851467,12476939.19353416,10059023.744699256,53.54798965408055,2023
01011,2021,4,158177,Thunderstorm Wind,22.81613916704275,0.9276601352201369,-3.2868354006486697,2,0.0,0.0,0.001388888888888889,49.7898,2.48949,1111599.3981249626,879278.1466843955,37.879385100505175,2020
01011,2021,5,158441,Thunderstorm Wind,15.055503473824956,0.7346654932142042,-15.137140157247416,1,0.0,0.0,0.0006944444444444445,49.7898,2.48949,1090454.035324425,862552.1072086745,37.87938510050621,2020
01011,2022,2,166495,Flash Flood,13.166613392306544,0.7529546597789746,-4.335674576920155,4,0.0,0.0,0.8333333333333334,43.82546241416931,2.484530646271706,1507010.4412434022,1147950.929454627,46.35825010806405,2021
01011,2022,4,168692,Tornado,16.270469056194088,1.171666530768234,-5.905456861362154,2,0.0,0.0,0.002777777777777778,39.849237356948855,2.4812244104528425,1869296.1630582032,1405120.9688548122,52.01082677976513,2021
01011,2022,5,170095,Thunderstorm Wind,18.29028400951144,1.6693508588072403,-7.848973886375745,2,0.0,0.0,0.001388888888888889,37.861124828338625,2.4795712925434112,2050439.023965604,1533705.9885549047,54.837115115615674,2021
01011,2022,6,170714,Thunderstorm Wind,18.120358031679388,1.9986775322177335,-11.940809811257509,2,0.0,0.0,0.001388888888888889,35.873012299728394,2.47791817463398,2231581.8848730046,1662291.0082549974,57.663403451466216,2021
01011,2022,10,175064,Thunderstorm Wind,20.472778353542935,1.8081016294010237,-2.0188631916590793,1,0.0,0.0,0.0006944444444444445,27.920562185287476,2.471305702996254,2956153.3285026066,2176631.087055368,68.96855679486839,2021
01011,2023,6,181032,Thunderstorm Wind,-25.372816386836277,1.4845583623179117,31.302791407679592,2,0.0,0.0,0.001388888888888889,19.358408096458195,2.459323977771906,4318640.04023164,3029529.467051251,84.413715939201,2023
01011,2023,8,"184926,185092,185124",Thunderstorm Wind,-18.98955944702385,1.4207539042746566,19.502026439530482,3,0.0,0.0,0.0034722222222222225,20.277347132606103,2.4568465539871123,4623154.978359661,3169511.6547148647,85.2895275825876,2023
01011,2024,8,193375,Thunderstorm Wind,-24.990615166784337,0.5215492769304223,-3.6511779738040673,1,0.0,0.0,0.005555555555555556,25.790981349493563,2.44198201127835,6450244.607127786,4009404.780696545,90.5443974429072,2023
01011,2025,5,201188,Tornado,18.48162566705645,1.3770397810618193,10.237962748384405,2,0.0,0.0,0.015277777777777777,29.92620701215916,2.430833604246778,7820561.828703878,4639324.625182805,94.4855498381469,2023
01013,2022,1,165646,"Thunderstorm Wind,Tornado",-19.39154148752658,1.6713274410791379,-9.344817391834113,3,0.0,0.0,0.006250000000000001,51.23852326907348,2.6340521705337525,6610247.838316411,4300706.611608203,52.25201570625891,2021
01013,2022,2,166883,"Flash Flood,Thunderstorm Wind",-17.180173555983757,0.9146968490997371,-13.24941629336189,7,0.0,0.0,0.42083333333333334,50.406485903610225,2.6285133058006287,6636545.188031965,4393530.836696051,53.407586034752974,2021
01013,2024,12,198260,"Thunderstorm Wind,Tornado",-30.198544219893535,4.732307196732952,7.375535529951378,3,0.0,0.0,0.008333333333333333,46.23478608370765,2.506232710552734,12015996.976544525,8012206.99631363,83.27769152642756,2023
01015,2023,5,180370,Hail,-31.019453118024117,1.6305613221033246,-0.9530462073635135,1,0.0,0.0,0.0006944444444444445,46.824333015022454,2.5788565500144487,29356113.6033687,23555831.585474726,73.97475857626834,2023
01015,2023,6,182762,Thunderstorm Wind,-31.297230929010254,1.2637893977880519,6.065607535987624,1,0.0,0.0,0.001388888888888889,46.876498912182115,2.5753878390139824,30917258.451697312,24530849.916593976,74.21713893251776,2023
01015,2023,7,183815,Thunderstorm Wind,-26.058383666280108,0.8576686893397353,15.500962304356221,1,0.0,0.0,0.0006944444444444445,46.928664809341775,2.5719191280135165,32478403.300025925,25505868.247713223,74.45951928876717,2023
01015,2023,8,"184926,185124",Thunderstorm Wind,-18.084572789155956,0.5288845921445985,22.64190390765708,7,0.0,0.0,0.006944444444444444,46.98083070650144,2.56845041701305,34039548.14835454,26480886.578832474,74.70189964501657,2023
01015,2024,3,188249,Thunderstorm Wind,5.182468812943213,0.28220678226832385,13.492179431854765,1,0.0,0.0,0.0,47.34599198661908,2.544169440009788,44967562.086654834,33306014.896667216,76.39856213876243,2023
01015,2024,5,190244,Thunderstorm Wind,1.2820952390176075,0.22503394041569405,-3.705923186634834,1,0.0,0.0,0.011111111111111112,47.45032378093841,2.5372320180088557,48089851.78331207,35256051.55890571,76.88332285126124,2023
01015,2024,8,192837,Thunderstorm Wind,-1.053353643317152,0.2413909379885909,0.006639189085490216,5,0.0,0.0,0.017361111111111112,47.6068214724174,2.526825885007457,52773286.328297906,38181106.55226346,77.61046392000947,2023
01017,2021,7,161441,Thunderstorm Wind,-18.339264362347365,3.1074245927467263,-4.142877328647387,1,0.0,0.0,0.0006944444444444445,53.372202,2.6686101,2814539.0015161107,2061580.154515027,43.12179739850144,2020
01017,2021,10,163576,Flash Flood,-82.6827267105646,5.764656684539759,-17.817560765481744,12,0.0,0.0,1.1041666666666667,53.372202,2.6686101,2448979.0599999344,1793816.545515662,43.12179739850199,2020
01017,2021,12,164588,Hail,-93.29678240294605,3.96583205444063,16.938841916412912,1,0.0,0.0,0.0006944444444444445,52.5445644417572,2.6616919078388213,2496752.236515995,1823276.9233043105,45.47293492758138,2021
01017,2022,4,168692,Tornado,-25.31491234835002,1.1790571945975266,55.79951035503194,2,0.0,0.0,0.001388888888888889,49.234014208786014,2.6340191391941072,3175258.197935139,2298136.579791391,54.87748504389822,2021
01017,2022,6,170714,Thunderstorm Wind,-6.231697684733234,1.991178949915742,21.56604612026223,6,0.0,0.0,0.004166666666666667,47.57873909230042,2.62018275487175,3514511.178644711,2535566.4080349314,59.57976010205664,2021
01017,2022,7,"172009,172236","Flash Flood,Thunderstorm Wind",2.2847243907873604,2.404407672871243,14.530127961484709,7,0.0,0.0,0.3361111111111111,46.75110153405762,2.6132645627105715,3684137.668999497,2654281.3221567012,61.93089763113585,2021
01017,2023,6,"181358,182762,182855","Lightning,Thunderstorm Wind",-59.09473895211818,2.775715382399394,11.672807829297653,3,100000.0,11.51293546492023,0.0020833333333333333,40.249457367035134,2.547937843655584,6004380.430346736,4267523.4824726265,80.62009983888139,2023
01017,2023,8,185124,Thunderstorm Wind,-46.718102825109696,1.7867658059454605,43.2531175127757,2,0.0,0.0,0.006944444444444445,40.329094899648396,2.5412837224785454,6646534.322686036,4709872.047367135,80.5401678222893,2023
01019,2022,9,174274,"Flash Flood,Flood",-43.76151929923847,2.781695764699873,4.201187890632127,8,0.0,0.0,2.0,27.74797509536743,2.487584327869415,4656905.058811892,4238407.909168233,32.65533270495681,2021
01019,2023,6,182762,Thunderstorm Wind,-20.028830681104196,1.4373115439798032,3.8660348791480033,2,0.0,0.0,0.001388888888888889,13.820541429486562,2.4322720828100586,6755734.4424705645,5451573.241289235,37.155145640644534,2023
01019,2023,7,183368,Thunderstorm Wind,-20.638757982764687,1.402059527042462,6.367246843083876,1,0.0,0.0,0.0006944444444444445,13.89738852178612,2.42976380221639,7339257.949746176,5807451.647191229,38.64352797862305,2023
01019,2023,8,"184926,185124",Thunderstorm Wind,-20.84499344847194,1.3886404101363163,7.11972444125621,6,5500.0,8.612685172875459,0.012499999999999999,13.974235614085677,2.427255521622721,7922781.457021787,6163330.053093224,40.13191031660156,2023
01019,2023,12,186547,Thunderstorm Wind,-21.889567798951305,0.617049654341567,16.62866931381501,1,2000.0,7.601402334583733,0.002777777777777778,14.281623983283907,2.417222399248047,10256875.486124232,7586843.676701202,46.085439668515626,2023
01019,2024,3,"187953,188249","Flood,Thunderstorm Wind",11.532005667875666,0.7695361757345751,24.62420768525152,5,0.0,0.0,0.6673611111111111,14.512165260182579,2.409697557467041,12007446.007951066,8654478.894407187,50.550586682451176,2023
01019,2024,5,"189812,190244","Thunderstorm Wind,Tornado",10.28843338669354,0.7718658940839761,-3.7108052431934198,5,0.0,0.0,0.03125,14.665859444781693,2.4046809962797036,13174493.02250229,9366235.706211176,53.527351358408204,2023
01019,2024,6,190534,Thunderstorm Wind,11.131450046658685,1.0425432985220406,-5.697567441972808,2,1000.0,6.90875477931522,0.020833333333333332,14.74270653708125,2.402172715686035,13758016.529777901,9722114.11211317,55.01573369638672,2023
01019,2024,7,192575,Thunderstorm Wind,11.835448816195196,0.8329210655575542,-4.055316733346103,2,0.0,0.0,0.024999999999999998,14.81955362938081,2.3996644350923666,14341540.037053512,10077992.518015165,56.50411603436524,2023
01019,2024,8,"193375,194038",Thunderstorm Wind,13.841834802510476,0.8140242933028378,-1.847549862064568,7,4000.0,8.294299608857235,0.07361111111111111,14.896400721680367,2.3971561544986977,14925063.544329124,10433870.92391716,57.99249837234375,2023
01019,2024,12,197605,Thunderstorm Wind,23.92931962641437,1.734596132996979,-7.055957315522392,1,0.0,0.0,0.006944444444444444,15.203789090878596,2.3871230321240233,17259157.57343157,11857384.547525138,63.94602772425782,2023
01021,2022,4,"168692,168725,168739","Hail,Thunderstorm Wind",51.52616792537654,2.171860420565639,-40.112141189444344,3,0.0,0.0,0.0020833333333333333,42.30963885115815,2.553801908754921,4600655.433473204,4157277.8349735737,43.02844687338932,2021
01021,2022,7,"172009,172236",Thunderstorm Wind,23.622277280008404,0.9946631317026926,-29.14799710185332,2,0.0,0.0,0.001388888888888889,36.65610096185303,2.5341169940078734,5537177.204688092,4707953.250040527,50.989779877202174,2021
01021,2023,6,181032,Hail,27.419206589024327,1.342248151646065,0.5089031143467082,1,0.0,0.0,0.0006944444444444445,21.567059842739948,2.472448972741588,9024814.002644662,7080549.465304973,70.43710497245739,2023
01021,2024,12,197605,Tornado,1.8997139438449864,0.6662209313065105,18.3510444917664,2,0.0,0.0,0.011111111111111112,21.48941935694331,2.417399481096635,14966286.450945875,12505320.115820374,59.73972748298295,2023
01021,2025,2,"198681,198682","Flash Flood,Thunderstorm Wind",3.9658641237021044,0.6464500403944803,5.490339197910259,5,0.0,0.0,0.5180555555555556,21.480792636299235,2.4112828709138627,15626450.056312677,13108072.410322085,58.55112998415246,2023
01021,2025,5,"200836,200885",Hail,0.6248682840011952,0.6544458950503566,2.2770078401396745,2,0.0,0.0,0.006944444444444445,21.467852555333128,2.402107955639704,16616695.464362878,14012200.852074653,56.76823373590672,2023
01023,2022,6,171427,Thunderstorm Wind,-19.753482175584594,1.2390794027207983,-0.3764448456091145,1,0.0,0.0,0.001388888888888889,31.068436575271605,2.428507152812576,9225493.558867179,6661603.513334264,53.12698327343812,2021
01023,2022,8,173955,Flash Flood,-18.0148841602104,0.791905075586056,8.802320157085546,8,0.0,0.0,0.6666666666666666,25.946561882492063,2.4224377964733126,10456258.410015294,7517316.511514326,57.13432113758729,2021
01023,2024,5,191566,Thunderstorm Wind,4.5808772408000635,0.5147853720906531,5.529931214852638,1,0.0,0.0,0.001388888888888889,10.04204976622109,2.3753426890433906,21420209.61489755,14788175.869791534,74.78616295151753,2023
01025,2022,2,166883,"Flash Flood,Thunderstorm Wind",-4.797263996377325,0.24647033948187305,-4.71792654221116,14,0.0,0.0,1.1263888888888889,45.844712557220454,2.5500865639162065,5106227.662638602,3486520.5112039633,52.28844832603416,2021
01025,2022,6,"171427,171739,171741",Thunderstorm Wind,-2.064203580692393,0.7213176376337587,8.290545965750141,8,0.0,0.0,0.009722222222222222,38.563262633514405,2.5298153158044814,7591537.006245003,5211010.6099746935,62.51354011589024,2021
01025,2022,8,"173955,173989","Flash Flood,Thunderstorm Wind",-4.165445428477611,0.5946716281435636,1.5623157285068032,14,0.0,0.0,1.7944444444444445,34.922537671661374,2.5196796917486193,8834191.678048203,6073255.659360059,67.62608601081827,2021
01025,2022,9,174078,Thunderstorm Wind,-1.7715648129025112,0.33989854972691974,-6.851946998224264,1,0.0,0.0,0.001388888888888889,33.10217519073486,2.514611879720688,9455519.013949804,6504378.184052741,70.1823589582823,2021
01025,2023,4,179694,Thunderstorm Wind,-8.664312367564392,1.3732212134924044,-5.986659801645374,1,0.0,0.0,0.001388888888888889,22.594123204402084,2.4825830399302795,13340372.735018458,9219176.270358318,85.17422143448864,2023
01025,2024,12,198260,Thunderstorm Wind,-12.703083233161763,0.42956027241650785,22.916784492957333,1,0.0,0.0,0.001388888888888889,30.876581188928135,2.4501436874738545,16478166.848199544,11780435.03334796,78.25871726293325,2023
01025,2025,5,"203665,203666",Thunderstorm Wind,0.31716394606530685,0.27040857596160567,-6.843405358716893,11,0.0,0.0,0.006944444444444444,32.94719568505965,2.4420338493597487,17262615.376494817,12420749.72409537,76.52984122004439,2023
01027,2022,5,170093,Hail,-9.272165740963572,1.2658172128584846,37.72990938718817,2,0.0,0.0,0.001388888888888889,48.30637352111817,2.613192691625595,2426269.274541848,1948853.530890828,44.248521440744305,2021
01027,2023,5,180370,Thunderstorm Wind,-17.940009541189397,1.7775131910110502,-22.166833184275106,1,0.0,0.0,0.0006944444444444445,41.20148913286197,2.5546430281530057,3264997.215765694,2437813.676704593,55.29111511000681,2023
01027,2023,6,"181032,181099,182762","Hail,Thunderstorm Wind",-26.07081161576251,1.7825396040886399,-14.229379730603512,5,0.0,0.0,0.003472222222222222,41.48223400446874,2.5521325367287155,3457617.1790407514,2550641.222799154,56.39167258871626,2023
01027,2023,8,185124,Thunderstorm Wind,-20.895017079625617,1.3197648064943468,10.416492042870289,1,0.0,0.0,0.001388888888888889,42.04372374768227,2.5471115538801343,3842857.105590866,2776296.314988275,58.59278754613518,2023
01027,2024,5,"189812,190244",Thunderstorm Wind,17.08684909589853,0.7223488930828388,-21.363465455740936,2,0.0,0.0,0.02291666666666667,44.570427592143176,2.5245171310615198,5576436.775066381,3791744.229839322,68.4978048545203,2023
01027,2024,8,193375,Thunderstorm Wind,2.7389980955313007,0.8716150855834472,-10.093942906323377,2,0.0,0.0,0.0076388888888888895,45.41266220696348,2.5169856567886484,6154296.664891552,4130226.868123004,71.79947729064867,2023
01029,2022,6,171114,Hail,-27.846164850917503,1.8805277694707268,-2.362887814630483,1,0.0,0.0,0.0006944444444444445,31.450988533208843,2.470680473849678,2547885.463602669,2286855.3403406795,37.564390704628984,2021
01029,2023,8,"184926,185124",Thunderstorm Wind,1.5259376279572052,0.6373814692620906,-2.0586478447633,5,0.0,0.0,0.005555555555555556,6.964444266425239,2.3761471607993756,3897772.620015351,2876230.912229848,51.30419923274148,2023
01029,2024,8,193375,Hail,11.616236085489632,0.7422728712701107,-1.654585022670858,1,0.0,0.0,0.0020833333333333333,7.55111100938585,2.3456100558853574,6285976.768017906,4231853.788791698,65.42628178585228,2023
01031,2020,11,153997,"Hail,Thunderstorm Wind",18.66343944838006,0.6047642492345917,-26.108144737576026,3,1000.0,6.90875477931522,0.0,54.866,2.7433,6796707.293731291,6285803.79274,36.7363027197,2020
01031,2021,12,164613,Thunderstorm Wind,21.807024059784567,1.4989508240440592,20.93741063755357,1,5000.0,8.517393171418904,0.0,54.1162499332428,2.7323729313611986,10992047.352787606,9884948.951449368,38.495908761616526,2021
01031,2022,3,166550,"Flash Flood,Lightning,Thunderstorm Wind",25.229223982879788,1.962801122229699,-16.72238251085446,27,50000.0,10.819798284210286,3.1611111111111114,51.866999732971195,2.699591725444794,16864603.205364987,14473566.291056633,43.77472688722291,2021
01031,2022,4,166497,Thunderstorm Wind,25.5573481401064,2.302457446809772,-18.638914343856698,2,0.0,0.0,0.0,51.117249666213986,2.688664656805992,18822121.82289078,16003105.404259056,45.534332929091704,2021
01031,2022,5,169363,Thunderstorm Wind,27.2188267320781,2.5892797752645698,-16.21743547039057,1,10000.0,9.210440366976517,0.0,50.367499599456785,2.6777375881671905,20779640.440416574,17532644.51746148,47.2939389709605,2021
01031,2022,6,"171321,171356",Thunderstorm Wind,32.20302053130085,1.7551098468009962,-13.190007573629089,7,5000.0,8.517393171418904,0.0,49.617749532699584,2.666810519528389,22737159.057942368,19062183.6306639,49.05354501282929,2021
01031,2022,9,173849,Flash Flood,7.786274190206271,0.38350640335807684,-29.118373101604107,4,0.0,0.0,0.16666666666666666,47.36849933242798,2.6340293136119843,28609714.91051975,23650800.970271166,54.332363138435674,2021
01031,2022,11,175068,Thunderstorm Wind,-1.7193190457004874,0.7100137833171449,-18.225663259666874,1,0.0,0.0,0.0,45.86899919891357,2.612175176334381,32524752.145571336,26709879.19667601,57.85157522217326,2021
01031,2022,12,176184,Thunderstorm Wind,-0.07569222068158865,0.9340699428470133,-6.871262957877775,1,0.0,0.0,0.0,45.11924913215637,2.6012481076955796,34482270.76309713,28239418.30987843,59.61118126404205,2021
01031,2023,1,"176379,176382,176385",Thunderstorm Wind,6.413758034162143,1.255716977699494,2.8598690152733184,11,14000.0,9.546884034617925,0.0,44.36949906539917,2.590321039056778,36439789.38062292,29768957.423080854,61.37078730591085,2021
01031,2023,3,"177994,178342","Hail,Thunderstorm Wind",20.617925264620467,1.6874897949319163,7.373041213239503,5,2000.0,7.601402334583733,0.0,42.869998931884766,2.568466901779175,40354826.61567451,32828035.649485696,64.88999938964844,2023
01031,2023,7,"182990,182991,182993",Thunderstorm Wind,24.65191198793883,1.3187540323077724,-12.291028770809021,3,2000.0,7.601402334583733,0.0,42.81281346493104,2.5542474241089717,41839949.73463738,34062249.712573186,64.24561053635772,2023
