RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28
3101,0,Los Angeles County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",06,037,209546.78154216066,209783.72987658525,210658.48908334857,212390.47962899567,214593.15069854792,216700.44855489567,218824.12900570678,221008.26892486858,223031.6412736585,224646.81606022958,226119.74983477287,227522.23436984967,228448.51049932776,229313.1444489128,230535.34533704453,232620.98881925837,234919.49882104713,237244.40098370123,239625.1885561399,242074.11872550598,244273.8398265722,246423.9417291504,248372.93953468814,250389.1427207887,251901.18130538616,253603.5445941187,255867.33592560363,259041.99421271426,262678.6682288773,266303.5124114394,270656.7707686294,275315.5018787088,280278.54898132425,284850.01339819963,289313.4428801461,293554.7057833329,296955.9743957773,299955.6112286285,303414.0111962647,307332.5376879548,312138.5235064517,316342.17181134317,321678.7298896685,327358.13397775916,333622.3984242875,338776.9900146378,343520.674825863,348378.32302987593,353848.0190912625,359701.99001172185,365976.1329847782,373783.12191784894,383465.83603636664,393464.45429650205,402816.7064385111,411309.77436320606,420661.9851189628,429856.33516874793,436908.0935473805,442584.50267222314,446840.2706085849,452782.10737896705,458907.5777748336,465818.69662517466,471969.48411449214,478808.63648185035,486474.25751933845,494914.26643296867,503513.98292306607,512951.4614353117,520653.5116732821,527245.8186375137,532797.4459413396,537574.1620942501,542471.6077898209,546422.9497960233,551485.1252173663,555878.6902280528,559036.545486326,561174.0288546184,560725.676440976,560383.5459980636,560182.1468106798,561407.1063674799,562085.5789623364,561985.0008718087,560730.5442809585,559860.7510850694,557655.0283360357,554983.2237002309,550633.3741203503,545931.3816957042,540850.9748749876,534922.1841046688,529267.7815979404,523429.41242244677,518938.9077111168,513496.7935170822,505246.1888670958,493529.8818387748,479782.7709912953,466517.4837513001,453380.3033852174,441409.2013605892,431842.8596717638,424002.3289939508,416582.3460254844,407297.7839075302,399556.0153064323,394001.09296444635,390581.7841396995,387218.19645862374,383984.8241907179,380014.6339788863,376677.8023243472,374508.73290589685,373534.01283315616,373117.9524717522,373997.53275802307,377231.6120747347,379491.2656942261,379791.0400709631,380391.9536529279,382103.64685022103,385365.89416175353,385353.9796896078,383932.8781281558,380156.2425466703,376275.7215103765,372452.30765646044,368999.9665061708,367365.0602751882,366404.39539113897,366509.4428774742,365408.98899152037,364275.09322481346,360841.9167469414,359271.2489874175,357766.81506740075,355808.91244613286,352220.42964200425,348236.30699883954,346603.0859794573,345869.3647232303,345430.00008416385,344018.4892104398,341631.71985477034,339170.63710711274,337768.0810344099,337935.12384152,339584.82942873304,343435.5930398042,349018.768253528,355728.79733398504,362562.5829860799,369345.68437772663,374117.83561462833,376686.2791528359,377336.17650254536,379278.3856524856,383553.56812344654,389923.1665310988,397333.81987120927,405636.1154903376,414724.08122207224,423938.71547455876,431571.33715215634,437578.3484350319,440297.82809484174,441129.2876577731,440743.24065549445,441902.7388538036,443836.7414884302,446080.2431342577,448383.6589582727,451792.5896872342,457135.4042879178,463257.0074455896,469304.61778446316,474400.5319401904,477388.3045070802,478634.97399052075,478301.7682406983,478214.129204821,478769.3713855126,480192.7085239555,480454.91914530797,479121.9752557047,476203.41386232944,473493.64254224504,470381.9301012105,467424.7744683621,469687.7343225327,477964.271270487,489351.4482717099,498427.44033329445,504245.006899186,509182.57596583496,508575.64950652426,504177.27108320344,497014.469693514,493317.1505791063,492898.96088425844,495059.50602909876,502896.26728184446,514472.5780215142,527696.5365168474,537540.8115866836,544239.7966385349,549541.0950234564,549448.0871694513,547045.2253665776,543353.477122511,543855.5497156723,545703.7195219958,548715.09449152,555025.830086042,564824.6304362213,576039.3982001141,585377.2182807244,592481.8290193982,597442.5216137621,602604.4593313611,609544.0764834654,618481.8101402735,627171.2867221674,633314.70792653,636691.6631106697,634493.8585641255,628007.3725904728,619596.2070303394,613513.1918714859,609909.2126698095,607873.9737318015,608961.962495028,613573.4676544588,620755.146553089,627995.4626818424,634531.8215946216,640590.2030227002,643991.2395683305,645206.9938259418,645156.794769606,645241.142307338,643618.6174068981,640366.6648604138,640532.6327821555,646458.6904658439,658350.2665604189,671933.8610114878,686577.2661630969,700445.7322939481,709046.3872551919,713928.3097939118,715888.2044408958,721834.7900902304,730733.8573249215,741934.6578709263,753915.3262959364,763276.4705286041,770878.047548532,777045.7363678993,784188.0199230384,792334.6035191106,801602.6287725661,812253.2093746163,824134.2764986026,834902.1560473436,843765.9636118322,848977.7153550371,851687.5761734205,850059.7398864656,845982.7248941115,841136.6493363603,837761.0299573563,834977.7387683028,826663.150541639,815116.6335105667,804123.3139208662,800242.6208210649,802469.3662933117,808807.0600014265,819275.5261695477,832269.0753174314,845323.0910788714,855949.4292169876,863931.5872406446,868880.3125552703,867855.5993800127,863029.0036159392,859196.9475551626,859839.0786718073,863032.3804552387,865139.5949250363,868819.8271173537,874063.0496259787,880736.3963436759,885914.2679015392,890073.5517942369,893512.5612306284,892735.46067533,888933.379826556,882043.2423567544,876705.8895087499,871682.9895620057,867498.0660450516,865580.206289251,865544.590524038,867640.385191193,870465.8165625221,873686.6428171769,877199.3641612424,878875.3489516893,878850.9529658627
139,1,Cook County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,031,147112.16514047666,147082.63973045562,147324.88719427132,148021.49486313667,148912.94201504035,149844.02147146687,150703.76149809948,151920.3887802061,153336.83046266797,155042.87538853518,156980.4659312919,158877.64343124782,160445.30141269442,161395.1145294582,162307.67725366433,163311.08587609426,164457.21424016738,165554.066060906,166462.26144631504,167698.71897681942,169138.89577540304,170952.15202210177,172745.20150467797,174292.8199813671,175592.85202524447,176554.74990896077,177633.24093506092,178566.94185783388,179544.95293518354,180344.36262920525,181347.08118104108,182757.2526564684,184529.42496836765,186409.35015882156,188080.90429169816,189742.81688419046,191266.91510911772,192638.6699003222,193728.268478116,194969.06180516022,195895.49000222608,196816.94564762618,197483.91197443553,198621.82453250044,200019.34787928825,201767.22908764778,203548.40111167592,205285.6766836932,207000.36680457034,208329.38978535237,209455.37920323576,210740.3002832248,212324.0246230565,214155.45897902825,215789.82367778095,217606.69888551362,219357.70870489193,221383.70939326505,223596.04601328334,225981.69778350403,228052.75727647173,229793.9913001062,231320.7523100246,233024.8484675974,234889.11862685453,236857.10320976036,238753.83328467654,240717.81837515262,243041.45681357977,245483.18736803206,248082.13561983083,250568.60672701555,252866.45496699619,254796.12522877645,256551.70166626511,258022.03928349874,259259.96977037497,259920.78857679767,260387.73647874236,260517.3186828528,260435.89316097283,260123.73226047415,260043.42763325828,260411.46045424914,261369.85481732167,262488.66863047756,263370.58182849217,263691.57494948374,263585.450063402,263220.7428996036,262640.99365887215,262014.24029264363,260961.77642842988,259932.58535835263,258803.79796901345,257490.04779550133,256488.19369361817,253810.22960550318,253376.9030575502,250767.9967379663,250286.03404138962,247196.7954871168,246091.86308319718,243126.9527836719,240870.84814465875,237079.96431036686,233780.46947716086,229596.91162915886,225087.53319638607,221441.04738922385,217659.68765038546,215813.92912549502,213476.3299268499,212386.1280054504,210891.3015675367,209700.45966616584,207169.76539676476,204708.24387814754,201950.72541435555,200955.667807958,199681.1835645228,199437.41685203704,197829.14671207147,198203.8141454244,197550.72347727677,198219.4652805532,196011.77784533045,194283.7082748681,191601.1807259875,189554.78784967502,186959.34898054576,184322.4907068531,182115.82883806326,180018.62631517395,178709.13933024174,177132.12766202423,176440.63873523474,175243.90230739224,174840.00781720565,173821.01626632025,172822.12452463852,170508.76048950688,168772.30007678855,166189.2101772244,164546.25106830007,162454.87777212154,161119.36697919937,159547.73594321497,158091.00779594196,157246.3211290457,157187.54333488722,157432.88706880357,157745.8647529315,157517.47616622914,156842.2388894813,156420.62420903976,156853.6731663207,158211.47769559245,159562.97260691438,161452.99202046762,163050.00148226463,165155.64045035778,166726.13333629598,168591.2337211624,170360.95360872312,172645.08935020215,175025.3886912124,177421.8115586564,179229.19782179294,180974.34327821026,182455.96004548273,183825.02641319297,185142.02132610642,186333.0725172233,187570.66258149245,188507.64708411755,189380.51491867317,190287.07153745752,191183.40076373902,191937.9898712246,192382.72734625277,192493.52185325546,192916.78102577684,193356.74348389966,194420.698545657,195327.06594107745,196396.97674235297,197174.32155948656,197935.62360687144,199066.72604382373,200327.0692101946,201733.79814845312,203062.43721686746,204491.97657305878,205438.5237683038,206382.76916786484,207241.21418638996,208171.23158915216,208553.83578933487,208749.09747349392,209046.77657831364,209881.26632636448,210899.15345060953,212320.27991291034,213763.01767402087,215466.41464644345,217259.84669520138,218481.3721344933,219267.37151054,219112.38027558665,219016.78597503694,218911.98276351695,219680.11361620695,220851.90646208264,222236.22443931233,223665.3952413414,225342.27505324114,227142.47765425235,229321.14754455528,231032.7643348705,232165.82533618654,231947.07206135723,231476.94617508128,230987.8371302878,230845.92764452033,230866.15649683386,230931.16513467627,231256.41403048238,231801.1052003326,232827.70180195966,233761.3617637788,234508.1773443819,234596.6240813503,234646.98309056045,234340.98993163416,234039.2861669527,233282.0999927829,232990.65933137527,233020.6150978296,233596.93042696468,234851.76088906953,236607.33625171302,238676.38123133944,239904.488246756,240110.1408028412,239391.40924664456,238516.0050985531,238458.19353784152,239776.048205414,242085.44147906257,244901.94746052343,247743.79747977294,250689.39237923987,254203.3301800272,257955.94256866325,261401.51121072282,264074.10726054636,266322.13241525396,268105.3038946698,269059.21414246387,268853.5782991597,268520.968796087,268707.05069140537,269860.02148543467,272188.1094616615,275921.04797338444,280712.95440213726,285266.3043360053,287800.74961114104,288971.87576987833,288500.59867717506,287221.98504282837,285046.16432830686,283208.4837323026,282306.5273208733,281887.7184640304,281164.6425954856,280792.65975276683,281117.0450412732,282571.4676962158,284106.85708718735,285830.49635282945,287743.7587554865,290052.3701716147,291982.12919175625,293427.97300953796,294329.51287867804,294783.1420353605,295015.3317284347,295955.862609315,297966.0044763132,300607.00723595754,302436.9020739203,303489.6015758653,304146.2066109002,304969.2460850331,305638.6015112311,305994.0940381819,306386.9131354109,307051.97148255963,307878.10034939356,308727.77986691624,309218.9079184407,309481.70833539445,309469.0205734423,309480.05380720797,310206.37441451283,311109.04654815374,312454.74799822667,313740.2614552223,315228.8096996957,316805.0911468826,318219.950509916,319888.06271528505
1090,2,Harris County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,201,111561.88899534152,111533.24697570215,111369.37774831588,111301.99272606429,111275.62954029505,111465.7745687202,111680.35319998267,111990.3394994231,112393.9385302752,112733.58344614832,113285.99190821743,113874.12990148999,114159.49363751855,114124.73773007914,113677.42626677438,113419.20837753695,113348.07700947905,113474.98018409002,113654.40271317709,113629.58374755135,113732.22568955387,113944.88325482537,114243.33588856932,114474.73146665371,114584.3660296433,114699.18500540964,115054.26131583058,115615.3158289664,116209.37905542029,116702.79124362457,117199.32359962138,117789.84227657126,118351.20310539899,118777.6896566659,119111.75528758664,119351.22395005706,119592.7323878816,119731.24891853034,119971.59961782524,120209.07793060566,120481.80404814203,120688.95222868591,120892.8692813248,121145.13648736653,121325.1582451482,121524.85233675019,121690.1797261811,121938.79601269169,122265.74281764624,123068.03199590773,124567.37800772225,125966.16372623995,127343.38885582669,127872.18932047213,128709.23033904,129254.54045259417,130019.42922145122,130656.70960394776,131291.2723082184,132031.38992106938,132710.37507328982,133346.97666471213,133806.79186758923,134190.93225893236,134338.82493764357,134475.77832749346,134486.82173325573,134422.56069587488,134266.93189401002,134068.30094168257,134151.29385637454,134208.68422415128,134300.9355579969,134136.25756146057,134117.23465302773,134229.81584445958,134732.84594212126,135227.26653017176,135783.2632480609,136273.21354005145,136887.27304215185,137630.15163787498,138278.99201290775,138911.94192184097,139203.46056801052,139137.4453293923,138817.03567967456,138842.72492243059,139220.04412861945,139848.7748817962,140249.43510227118,140687.49312203165,141047.01891037324,141395.64787230306,141646.75824920787,141864.1369537199,141543.45345134288,140963.97078263923,140327.27583029127,140078.8195410491,139796.37125723436,139443.76178965517,139133.46737013102,138697.7168256801,138052.22160179235,137353.56406680314,136481.5512926938,135531.18845237582,134574.41777113418,134230.9237697108,134163.30723373048,134322.75171550622,134552.5752065241,134987.69191538155,135523.33904646183,135778.85332672778,135733.53797762337,135345.73749524253,135213.34466064276,135278.76882098618,135234.62788315283,135150.1476030723,135245.5390186885,135649.22550027532,136004.19687540995,135941.70357818884,135275.99882451032,134036.7075225213,132878.48680861437,131983.73789908152,131493.48946511102,131065.95690030769,130574.01036197587,130000.41189343412,129175.09374670089,128438.84395232091,127856.14041844268,127509.00680594647,127403.59667072142,127435.43337850556,127375.69673477342,127197.00351800589,126434.6156219914,125754.72925718839,125393.29242306996,125553.54249607939,125703.51826848417,125689.20950467557,125642.87288511732,125850.96419299603,126213.29407063815,126648.60671158152,126962.45353641342,127175.9950623121,127383.18630072207,127520.88887742268,127761.96039478215,128178.40424258866,128985.6452812138,129927.78234891575,131126.38520912928,132523.626274891,134072.49110837458,135626.7297586955,136933.8827308244,138331.63377224572,139649.33065282603,141020.71924074847,142310.16707618715,143694.22685014916,145178.89799238218,146619.1179105014,148048.58997847524,149378.10899877895,150867.11146891557,152344.53296019413,153711.65384702777,154845.62161748478,156176.67645581556,157689.45946664503,159478.50764508615,161140.9926150588,162764.0502336419,164139.65917227318,165357.6702241185,166547.53461311618,167726.51762309964,168954.9477094505,169978.19222949658,170937.9751523394,171811.24697710507,172810.3735225919,173942.21804982,175092.38203544656,175893.91886231533,176619.76535807006,177241.82916185164,177990.79071520045,178469.2376841749,178910.00627436148,179484.83093083175,180250.95348160146,181170.10995559208,182008.55777270545,182684.09122179504,183119.7671327507,183703.54018407883,184460.3461165895,185163.63027167265,185781.86914469037,186164.64632582758,186635.61489999245,187059.05594771236,187723.64842181568,188485.77614508057,189286.63283865448,190031.4589013843,190662.93291146308,191463.1031532742,192286.74992998285,193257.10496645435,194132.25407227603,195113.03105527096,195970.68040941484,196834.90855263267,197605.15679978786,198454.65709677848,199360.10774473136,200303.7176447721,201273.24692384922,202150.74550987364,202778.70012277245,203210.3280586663,203522.16897292688,203803.73175423057,204140.76160698012,204574.3286922126,205226.35596528312,206122.60365131136,207106.74615576715,208071.27656811618,208877.71365936744,209616.590368622,210109.07586528073,210167.79194974038,210196.6393403992,210586.81910578968,211636.55982506697,213240.15547214798,215317.2034913363,217944.2179915801,220574.95379067035,223239.18998123822,225829.72659265136,228757.60198713743,231900.01039087315,235538.9872193595,239511.29088983848,242952.9836084881,245379.41973238613,246962.74930043766,248919.49544226503,251624.1662246352,254829.68989536367,259257.0211525387,264508.94966702006,270623.5405872268,276329.48029330967,281435.38493539934,285775.0611305302,288811.2215747603,290248.82574557676,290427.8188828034,290110.0785156353,289668.8596009529,288628.1738123827,287031.7620472243,285395.3536631822,284216.93687143043,283634.85043036914,283658.0498566721,284331.5312459574,285133.0223150957,285963.07878092997,286306.9304947971,286352.07536616176,286096.3056321186,285799.524232832,285912.7412637561,286383.77021766716,287404.3770037601,288466.5886425847,289069.1106300073,288948.7548506788,288572.0478806656,288226.7418423447,288007.8020001135,287634.3896891019,287174.97480300785,286938.3227852126,286743.76698174805,286443.10648991034,285632.7419235907,284596.3196677332,283593.29135442275,282547.4844900135,281686.3403896243,280931.80610852316,280379.3812948929,279925.3468454887,279694.60807571135,279740.8956238784,279594.8761373632,279263.9895144205
2402,3,Maricopa County,county,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",04,013,145627.02026359606,145924.04494826266,146316.53326464107,147123.40502535712,148012.89694911952,148766.69308333797,149517.42491504215,150217.5183269081,151005.84916205375,151737.55975096973,152474.7056443226,153215.6134902433,153925.9756244951,154616.62789562787,155300.30298011153,155995.3590884734,156694.49333520897,157371.91231751523,158001.1680733404,158599.22191682883,159195.78322577197,159847.6964439099,160565.12538014146,161236.20459840502,161788.47574570056,162260.0020564129,162790.1350513608,163388.76866861872,163966.79357044038,164624.35377684748,165346.10364593673,166222.4219160909,166945.99118136347,167643.90371795604,168257.72450998818,168971.42589110075,169650.6251918301,170371.2656156294,171003.15141370118,171709.56508089343,172417.8039432906,173198.28978720447,173980.3980180099,174823.14884992654,175823.71789048612,176851.107743301,177783.12203431083,178565.8538001225,179234.96489116852,180061.15129295827,181106.85156400318,182400.59893983603,183994.52702431593,185722.74435508266,,190971.15279959355,193747.84607598674,196574.21073586526,199405.36100796072,203035.39866870947,207049.17572140673,212176.1906334375,217445.24436706534,223529.4288955564,230263.34120910338,239055.50428356056,249104.8467178338,259137.0870810144,269614.3214615341,278870.2850656625,287712.2199907289,293304.9576857591,295971.50680290064,299685.90661672753,304284.880946747,309703.95969370095,312574.8868289709,313923.1482623056,313456.7512136291,311334.863093254,308019.76820201176,305835.33488344256,303324.4180952642,301013.54757341166,298380.1860039123,296551.6010980068,295449.0078829242,295142.5574606905,295015.38421127474,294143.5976415763,292371.097602312,289818.1886442826,286894.326960833,283894.237382416,279826.88606564153,275391.358259172,270654.43724149355,265011.9163337546,259085.9686206877,252054.33816148783,246650.3064707172,241566.60850137693,236356.4355280277,229709.1531240828,222890.2297043012,217192.4798721075,210284.0671558478,202924.53509169226,195828.66055718597,191464.9096139437,187895.45989628302,184477.0355421853,180459.2208298108,177031.64079858133,174301.2229611566,172131.6700114862,170228.37608218403,167582.07585734144,166544.10808342477,166276.4571790657,166636.02735505046,165811.12758547658,164512.90019443972,163937.71496627957,163321.46781058333,162749.68481446066,160515.02868165527,158307.16331039436,155383.4866747868,153383.39601645878,151415.48851903828,149608.51709911952,147358.997941465,145353.51406346235,144080.70653643538,142638.5283240403,141163.75773016753,139441.5837346849,138671.31733361268,138432.6871344927,138497.57906779475,138653.58037557232,138700.6958775622,139618.1035092174,140462.29841662562,141681.77717026605,142637.05425794746,144453.0273590692,147058.83587899874,150188.00925261155,153681.0362347469,157281.73737584276,161167.79687358337,164737.44740505193,167891.10012862075,170424.97735705136,172888.22610550045,175346.43771001554,178069.8640940479,181140.78528866402,184574.77043651222,188113.494826272,191537.60713694198,194830.31480554296,197962.1143996522,200774.18254419122,202886.02844570312,204365.7306064108,206109.765898045,208034.9581432705,209969.41894697552,211123.85749293026,211777.212161219,212050.78058158417,212209.12427430498,212471.0519377898,212854.97664439422,213085.27916262028,213448.9993237716,213830.71686760944,214464.1086478012,215221.41293738023,216291.94077576263,217589.64095730684,219176.89917817456,220830.13715468536,222658.42658732017,224619.35362013537,226810.1979911707,229051.93322974993,231281.21439153748,233351.22491633552,235654.11950198424,237639.49522545957,239019.31209100506,239839.52692835263,240651.32663917702,241690.3399968846,242783.17785997796,243782.35684553115,245055.4894157739,246307.05856869114,247526.12112059607,248685.67438389888,249826.6595341876,251166.93678908286,252638.3988461426,254197.4344214032,255658.72949526823,257097.44622522258,258484.08407821704,259931.97758499393,261427.76374437133,262989.50920203794,264275.40561992116,265569.1199785411,267217.1670791814,269211.5896004043,271172.6500099921,272734.4031321802,274423.8441101049,276176.380557093,278310.3055816674,280271.35363130714,282162.1764846889,283674.3929855242,285008.22761988454,286133.51655975264,287446.7608186251,288987.6867647568,290418.8619503771,291583.6263389111,292424.2453114349,293333.0094432963,294176.6389675436,295336.55384711956,296843.5579679758,298744.43803107506,300994.4543131766,303312.1634609164,306243.4032293646,309596.0372082695,313493.607600451,316999.92418029933,319392.00375128986,320911.94461396156,322516.0332396309,325368.7181832103,329978.30722739233,335504.41133153916,341534.80707899376,347384.9743482428,353195.63093652454,359387.7687358476,366784.45582872024,375443.34123547823,385808.0545976704,397140.12059415487,408323.79641797673,418137.4816493338,426362.52962096425,433724.6867961318,440733.4534705169,447296.47795707063,454383.3202155796,462554.8714375878,472716.4692477973,483929.11100855557,494968.45934453263,503960.99260598415,508301.48346206854,506785.4083426323,500235.3524188387,492160.0647935534,483538.3635503796,475098.2068010802,466999.3301286876,460839.7251974018,457516.8491384065,456475.73609945644,457252.12136603036,459226.80047888635,462005.0608354556,465014.5342143595,467554.75220537506,469776.056528246,471590.49203864293,472565.4834469471,472934.9466331533,473481.7920867584,474956.9492991546,476758.60226715385,478182.22232872754,478353.39902764076,477739.6295308929,476606.70825859444,475646.191010739,474905.3726943351,474229.9768853838,473643.0584700138,472693.6157939338,471196.41142788617,469016.2920769453,466997.78078496293,464951.9205530509,463059.08914308617,461025.2791719151,459359.73827379866,458281.50399894716,457850.6540294078,458073.9347878706,458856.2150280928,459706.8149074753,460378.2147828457
