stcofips,year,month,tier,month_t,deviation
01129,2023,4,mid,-2,-0.821022160626768
01129,2023,4,mid,-3,-0.4998107020780225
01129,2025,5,mid,-1,0.19261759807051249
01129,2025,5,mid,-2,0.2939828457427467
01129,2025,5,mid,-3,0.06741931944164037
01131,2021,10,mid,-1,0.8693933147825987
01131,2021,10,mid,-2,1.9927120352574832
01131,2021,10,mid,-3,2.7573455693623288
01133,2022,2,mid,-1,-0.9302786445809375
01133,2022,2,mid,-2,-1.5648001984626347
01133,2022,2,mid,-3,-1.61332265241262
04001,2020,7,mid,-1,-0.6731504878345334
04001,2020,7,mid,-2,-0.9617860758989423
04001,2020,7,mid,-3,-1.1428567009923114
04001,2023,8,mid,-1,0.17255666328233588
04001,2023,8,mid,-2,0.2824880243450565
04001,2023,8,mid,-3,0.3662105529635511
04003,2024,9,mid,-1,0.7686292011230762
04003,2024,9,mid,-2,1.1375454956968838
04003,2024,9,mid,-3,1.085954216859335
04009,2021,9,mid,-1,0.1298987758461152
04009,2021,9,mid,-2,0.40989670260793787
04009,2021,9,mid,-3,0.9158054204432631
04009,2023,11,mid,-1,-0.15123368905562984
04009,2023,11,mid,-2,-0.11698501959666885
04009,2023,11,mid,-3,0.1251796806578085
04011,2023,9,mid,-1,0.7443671532126217
04011,2023,9,mid,-2,2.363013478790222
04011,2023,9,mid,-3,4.877454629492561
04012,2020,8,mid,-1,0.3005546641211083
04012,2020,8,mid,-2,0.1417610855048963
04012,2020,8,mid,-3,-0.2804612211231188
04012,2024,8,mid,-1,1.107658009495097
04012,2024,8,mid,-2,1.7169395325802128
04012,2024,8,mid,-3,1.6506444628433314
04013,2023,2,mid,-1,1.2333445147756805
04013,2023,2,mid,-2,2.912871969602037
04013,2023,2,mid,-3,4.260089894192873
04017,2022,8,mid,-1,-0.6341422110161972
04017,2022,8,mid,-2,-0.9743114987180803
04017,2022,8,mid,-3,-0.8471436321415524
04017,2023,8,mid,-1,-0.5828710273651865
04017,2023,8,mid,-2,-1.2570028698740572
04017,2023,8,mid,-3,-1.4960854618609574
04019,2021,9,mid,-1,-0.8255631996269841
04019,2021,9,mid,-2,-1.1808600286139352
04019,2021,9,mid,-3,-1.3034094874100077
04019,2024,9,mid,-1,-0.65638176537297
04019,2024,9,mid,-2,-0.3360470277687284
04019,2024,9,mid,-3,0.25723219319851864
04021,2024,8,mid,-1,0.713262993617036
04021,2024,8,mid,-2,1.4070939374207825
04021,2024,8,mid,-3,1.9627059476563034
04023,2021,9,mid,-1,-0.5582622880459525
04023,2021,9,mid,-2,-0.8802643555805361
04023,2021,9,mid,-3,-0.8946575385525506
05003,2022,7,mid,-1,-0.5421150441125917
05003,2022,7,mid,-2,-0.13519251630162898
05003,2022,7,mid,-3,0.7323663078689151
05025,2023,1,mid,-1,1.9443191030023996
05025,2023,1,mid,-2,2.9724860768053674
05025,2023,1,mid,-3,2.867658633930546
05031,2023,8,mid,-1,-1.0239481823407743
05031,2023,8,mid,-2,-1.4373676041207517
05031,2023,8,mid,-3,-1.3918635426271067
05031,2025,5,mid,-1,0.14444162614442746
05031,2025,5,mid,-2,-0.13095720949870326
05031,2025,5,mid,-3,-0.5316808944584039
05035,2022,5,mid,-1,-0.09654851569388256
05035,2022,5,mid,-2,-0.772385314772265
05035,2022,5,mid,-3,-1.8979490125775413
05037,2023,8,mid,-1,0.6304784861228541
05037,2023,8,mid,-2,1.531806024787116
05037,2023,8,mid,-3,2.856325728260046
05039,2024,4,mid,-1,0.00652346790525371
05039,2024,4,mid,-2,1.262493632180039
05039,2024,4,mid,-3,3.5928882080982305
05041,2024,12,mid,-1,-0.05805365914130789
05041,2024,12,mid,-2,0.05146838179052793
05041,2024,12,mid,-3,0.440313100823559
05055,2022,9,mid,-1,0.11559652651652641
05055,2022,9,mid,-2,0.41019792962850943
05055,2022,9,mid,-3,0.3543615913316245
05055,2025,5,mid,-1,-0.1601070319626956
05055,2025,5,mid,-2,-0.6699173990363363
05055,2025,5,mid,-3,-1.1162677055210395
05063,2023,8,mid,-1,0.8350281466959473
05063,2023,8,mid,-2,1.093372299884308
05063,2023,8,mid,-3,1.1942387016321732
05077,2021,3,mid,-1,-0.13470973121731333
05077,2021,3,mid,-2,0.7865208991585746
05077,2021,3,mid,-3,2.97109013053543
05077,2024,4,mid,-1,-0.7330393159197115
05077,2024,4,mid,-2,-0.07195645000167872
05077,2024,4,mid,-3,1.443429654417784
05079,2024,8,mid,-1,-0.5589384483291013
05079,2024,8,mid,-2,-0.5080282757592585
05079,2024,8,mid,-3,0.1432933748275076
05081,2024,6,mid,-1,0.4120427188751137
05081,2024,6,mid,-2,0.6230709443346427
05081,2024,6,mid,-3,0.2977575704741042
05083,2024,8,mid,-1,0.10633777689240276
05083,2024,8,mid,-2,0.39979732695191217
05083,2024,8,mid,-3,0.637435262254499
05093,2022,9,mid,-1,-2.13731918674749
05093,2022,9,mid,-2,-3.1087914739798066
05093,2022,9,mid,-3,-2.437112275125102
05093,2023,8,mid,-1,-1.505153186354832
05093,2023,8,mid,-2,-1.1508727142016397
05093,2023,8,mid,-3,-0.46148980869018885
05095,2024,2,mid,-1,2.213863928069017
05095,2024,2,mid,-2,4.674421142974552
05095,2024,2,mid,-3,6.084677001410043
05107,2022,5,mid,-1,2.122392969361087
05107,2022,5,mid,-2,4.87985849568841
05107,2022,5,mid,-3,6.549584695326871
05107,2025,5,mid,-1,-1.4002153694385555
05107,2025,5,mid,-2,-3.0183083124588137
05107,2025,5,mid,-3,-4.248084062212129
05111,2022,5,mid,-1,0.5678301664382701
05111,2022,5,mid,-2,0.7383754967166709
05111,2022,5,mid,-3,1.0452600359920154
05113,2024,3,mid,-1,0.06213512152714884
05113,2024,3,mid,-2,0.39859724060146107
05113,2024,3,mid,-3,0.7837759553397916
05129,2024,11,mid,-1,0.14300944145040262
05129,2024,11,mid,-2,-0.31611825896631274
05129,2024,11,mid,-3,-0.8378806950125153
05141,2021,4,mid,-1,0.3515662300074496
05141,2021,4,mid,-2,1.2118901655258725
05141,2021,4,mid,-3,2.211499041309466
06001,2023,3,mid,-1,-0.010511681918558224
06001,2023,3,mid,-2,-0.11972171342354443
06001,2023,3,mid,-3,-0.20470627829264743
06001,2024,12,mid,-1,0.15166323297465567
06001,2024,12,mid,-2,0.3566271553438014
06001,2024,12,mid,-3,0.7664811131460851
06003,2020,7,mid,-1,0.24156145122672967
06003,2020,7,mid,-2,0.5179957138661848
06003,2020,7,mid,-3,0.8458442544694407
06003,2023,5,mid,-1,-0.32673825076854257
06003,2023,5,mid,-2,-0.6440373365744279
06003,2023,5,mid,-3,-1.107976142081938
06005,2020,4,mid,-1,0.6875778748168386
06005,2020,4,mid,-2,1.2484983317334724
06005,2020,4,mid,-3,1.673561567979263
06005,2021,10,mid,-1,-0.24778599636168508
06005,2021,10,mid,-2,-0.6568072492090948
06005,2021,10,mid,-3,-0.9868364442181985
06005,2023,1,mid,-1,-0.1297356293671612
06005,2023,1,mid,-2,-0.00034885093565151237
06005,2023,1,mid,-3,-0.008767413267705138
06005,2025,2,mid,-1,0.37782253882492967
06005,2025,2,mid,-2,0.7692908603487041
06005,2025,2,mid,-3,1.2150199354514797
06007,2020,11,mid,-1,0.15297698219282552
06007,2020,11,mid,-2,0.2385473788868353
06007,2020,11,mid,-3,0.3237053803731271
06009,2020,11,mid,-1,-0.818087845296958
06009,2020,11,mid,-2,-1.566049784428003
06009,2020,11,mid,-3,-2.0760094914312646
06009,2021,10,mid,-1,0.03436309502656343
06009,2021,10,mid,-2,-0.4832930211993016
06009,2021,10,mid,-3,-1.1898755610370841
06011,2021,10,mid,-1,-0.06908176747499795
06011,2021,10,mid,-2,-0.11288336386583353
06011,2021,10,mid,-3,-0.41870727836155197
06011,2023,1,mid,-1,0.20744356774167727
06011,2023,1,mid,-2,0.5376127067996492
06011,2023,1,mid,-3,0.7820856217461909
06013,2020,8,mid,-1,0.15224946074913248
06013,2020,8,mid,-2,0.33929767833988933
06013,2020,8,mid,-3,0.41158766885199327
06015,2021,10,mid,-1,-0.6279712727589839
06015,2021,10,mid,-2,-1.3792222927503275
06015,2021,10,mid,-3,-2.1409606814779636
06015,2022,11,mid,-1,0.7948024491738721
06015,2022,11,mid,-2,1.7056656559198444
06015,2022,11,mid,-3,2.3676381522095653
06015,2024,1,mid,-1,-0.05286477217046581
06015,2024,1,mid,-2,0.11268206256417557
06015,2024,1,mid,-3,0.07717130232261127
06027,2021,7,mid,-1,1.4069479755112724
06027,2021,7,mid,-2,2.4000837496908787
06027,2021,7,mid,-3,2.848257114496235
06031,2021,10,mid,-1,0.09246158951826544
06031,2021,10,mid,-2,0.10750629634763698
06031,2021,10,mid,-3,-0.06921560821096762
06031,2023,12,mid,-1,0.0037132695127297666
06031,2023,12,mid,-2,0.05183778983904119
06031,2023,12,mid,-3,0.02457085609118792
06035,2022,7,mid,-1,-0.011810921451001377
06035,2022,7,mid,-2,0.3841461431951103
06035,2022,7,mid,-3,1.0364114065670265
06035,2023,9,mid,-1,0.4602856183482231
06035,2023,9,mid,-2,0.7163056915049708
06035,2023,9,mid,-3,0.6771641706872629
06037,2020,8,mid,-1,-0.3565200720271946
06037,2020,8,mid,-2,-0.37066137040740443
06037,2020,8,mid,-3,0.1538197155331602
06037,2023,12,mid,-1,-0.3897491133539148
06037,2023,12,mid,-2,-0.8751722380379903
06037,2023,12,mid,-3,-1.3415584712369082
06039,2021,10,mid,-1,-0.28470169250302035
06039,2021,10,mid,-2,-0.4621771797002623
06039,2021,10,mid,-3,-0.7660659407785744
06041,2021,12,mid,-1,0.05915066834272409
06041,2021,12,mid,-2,0.40000625950446533
06041,2021,12,mid,-3,0.9926768287968173
06047,2023,8,mid,-1,-0.5225891090163373
06047,2023,8,mid,-2,-1.0974710472785034
06047,2023,8,mid,-3,-1.5176313714845122
06049,2021,10,mid,-1,0.23649969072933175
06049,2021,10,mid,-2,0.9546043475458816
06049,2021,10,mid,-3,1.5602241893266324
06049,2025,3,mid,-1,-0.13477739218913598
06049,2025,3,mid,-2,-0.30673940303985603
06049,2025,3,mid,-3,-0.6060822616326362
06051,2022,7,mid,-1,-0.9070094528739219
06051,2022,7,mid,-2,-2.2714493426254307
06051,2022,7,mid,-3,-3.23422468121818
06053,2021,12,mid,-1,0.8037651655414066
06053,2021,12,mid,-2,1.1487008470576825
06053,2021,12,mid,-3,1.3637357747460612
06055,2021,1,mid,-1,-0.018334528665377547
06055,2021,1,mid,-2,-0.11193097083426551
06055,2021,1,mid,-3,-0.04935872210729997
06061,2021,10,mid,-1,0.2950644146762045
06061,2021,10,mid,-2,0.5752785144406118
06061,2021,10,mid,-3,0.8699838562316557
06063,2020,7,mid,-1,-0.03902697377590414
06063,2020,7,mid,-2,-0.10748027117752201
06063,2020,7,mid,-3,0.06349975913478545
06069,2024,2,mid,-1,-0.01870781894588447
06069,2024,2,mid,-2,0.053981219104841216
06069,2024,2,mid,-3,0.4537016797397939
06077,2020,5,mid,-1,-0.06455715873724444
06077,2020,5,mid,-2,-0.15364489675420145
06077,2020,5,mid,-3,-0.1032993169426959
06081,2021,1,mid,-1,0.8253683539825545
06081,2021,1,mid,-2,1.6195848314434755
06081,2021,1,mid,-3,2.405720865586531
06081,2021,12,mid,-1,-0.13944338601915263
06081,2021,12,mid,-2,-0.10057765046535394
06081,2021,12,mid,-3,0.1400174813129098
06081,2024,12,mid,-1,-0.5691145151626813
06081,2024,12,mid,-2,-0.709516085326868
06081,2024,12,mid,-3,-0.6574219493162161
06083,2024,9,mid,-1,0.07543392462876852
06083,2024,9,mid,-2,0.1359146578970183
06083,2024,9,mid,-3,0.11638129641826822
06085,2024,12,mid,-1,-0.4109656725912032
06085,2024,12,mid,-2,-1.1281372283663131
06085,2024,12,mid,-3,-1.6826556101826355
06087,2021,12,mid,-1,-0.22731428721114355
06087,2021,12,mid,-2,-0.25632990681357626
06087,2021,12,mid,-3,-0.2594667695520485
06087,2024,12,mid,-1,0.609396819298766
06087,2024,12,mid,-2,1.271697353892307
06087,2024,12,mid,-3,1.746569576597409
06089,2020,11,mid,-1,-0.2828934269259662
06089,2020,11,mid,-2,-0.2422659197761874
06089,2020,11,mid,-3,0.2552656131944815
06089,2021,10,mid,-1,0.07807840207270544
06089,2021,10,mid,-2,0.02256370068394631
06089,2021,10,mid,-3,-0.008598301931414198
06091,2020,7,mid,-1,0.3568922551715161
06091,2020,7,mid,-2,0.7222647847555095
06091,2020,7,mid,-3,0.8277119681624043
06091,2023,9,mid,-1,-0.11165934111356535
06091,2023,9,mid,-2,-0.1514591732974111
06091,2023,9,mid,-3,-0.16057750037532514
06093,2022,8,mid,-1,-0.16984188494355124
06093,2022,8,mid,-2,-0.2566163776855177
06093,2022,8,mid,-3,0.08742326981679582
06093,2024,7,mid,-1,0.08888431513960882
06093,2024,7,mid,-2,-0.09884441328281923
06093,2024,7,mid,-3,-0.3872111203146602
06101,2021,12,mid,-1,-0.2901731580086988
06101,2021,12,mid,-2,-0.5195433070484512
06101,2021,12,mid,-3,-0.7951567914829667
06103,2021,10,mid,-1,-0.25686325749265393
06103,2021,10,mid,-2,-0.17024592287636153
06103,2021,10,mid,-3,-0.14453062322799326
06105,2020,7,mid,-1,-0.4125412537980395
06105,2020,7,mid,-2,-0.5834586682864824
06105,2020,7,mid,-3,-0.8429564884451537
06105,2023,1,mid,-1,-0.04888650823301077
06105,2023,1,mid,-2,0.6977940906096194
06105,2023,1,mid,-3,1.8650052446128882
06109,2021,10,mid,-1,-0.033683969360083665
06109,2021,10,mid,-2,-0.3551330636783945
06109,2021,10,mid,-3,-0.8690130759581933
06111,2021,10,mid,-1,0.4584695616655097
06111,2021,10,mid,-2,0.7191201979977677
06111,2021,10,mid,-3,0.7780182609863715
06111,2023,12,mid,-1,0.19979466919684796
06111,2023,12,mid,-2,0.5250694491737846
06111,2023,12,mid,-3,0.9273459590605171
06115,2020,5,mid,-1,0.020378201787835337
06115,2020,5,mid,-2,0.16736048612008858
06115,2020,5,mid,-3,0.30910122209806445
06115,2021,10,mid,-1,-0.4697959626409727
06115,2021,10,mid,-2,-0.9041457063863731
06115,2021,10,mid,-3,-1.2333535050326105
08007,2020,5,mid,-1,0.4049805277256695
08007,2020,5,mid,-2,0.8103366651001238
08007,2020,5,mid,-3,0.8771948942705308
08007,2023,4,mid,-1,0.6282581704459318
08007,2023,4,mid,-2,1.5086875323518285
08007,2023,4,mid,-3,2.2698268661539487
08007,2024,7,mid,-1,0.10900075627424144
08007,2024,7,mid,-2,0.5784434621477601
08007,2024,7,mid,-3,1.022044295937448
08011,2020,7,mid,-1,-2.43910950069683
08011,2020,7,mid,-2,-4.069430448214391
08011,2020,7,mid,-3,-4.946969786811593
08014,2020,6,mid,-1,0.09687762964568947
08014,2020,6,mid,-2,0.43888411997212984
08014,2020,6,mid,-3,1.012364650837796
08014,2021,8,mid,-1,-0.9373123455837202
08014,2021,8,mid,-2,-1.3709386152417977
08014,2021,8,mid,-3,-1.2365051110961929
08014,2023,5,mid,-1,0.4652859527509037
08014,2023,5,mid,-2,0.9073218221681856
08014,2023,5,mid,-3,0.7677313973364619
08015,2020,7,mid,-1,0.13096435393077854
08015,2020,7,mid,-2,0.1471820226993117
08015,2020,7,mid,-3,0.1714158153213674
08021,2022,8,mid,-1,-1.1254895560616802
08021,2022,8,mid,-2,-2.044023662306131
08021,2022,8,mid,-3,-2.9588339625520206
08023,2020,7,mid,-1,1.079627534095792
08023,2020,7,mid,-2,2.066895942179414
08023,2020,7,mid,-3,2.3623015248148818
08025,2023,8,mid,-1,0.19078669898408407
08025,2023,8,mid,-2,0.291880181838593
08025,2023,8,mid,-3,1.0199342554159756
08027,2024,5,mid,-1,-0.23165662022115896
08027,2024,5,mid,-2,-0.6129820730960915
08027,2024,5,mid,-3,-0.7111351411498106
08029,2023,4,mid,-1,-0.07891619115012816
08029,2023,4,mid,-2,-0.5133282362127716
08029,2023,4,mid,-3,-0.9438164086412542
08033,2020,6,mid,-1,0.5124144459861242
08033,2020,6,mid,-2,0.6517965318899286
08033,2020,6,mid,-3,0.5663093336686273
08033,2023,4,mid,-1,0.5742582754135697
08033,2023,4,mid,-2,0.55111099505433
08033,2023,4,mid,-3,0.2947546574079638
08037,2022,2,mid,-1,-0.6492822758788321
08037,2022,2,mid,-2,-1.105597130938989
08037,2022,2,mid,-3,-1.8385494410089507
08037,2023,6,mid,-1,0.3533606254703301
08037,2023,6,mid,-2,0.8938936867596681
08037,2023,6,mid,-3,1.109328243859565
08043,2021,7,mid,-1,0.08889584012787566
08043,2021,7,mid,-2,-0.010895901953531961
08043,2021,7,mid,-3,-0.10953559645892597
08043,2024,8,mid,-1,0.2046251757537192
08043,2024,8,mid,-2,0.1302192913651652
08043,2024,8,mid,-3,-0.10449734432427249
08049,2024,5,mid,-1,0.15719052608081086
08049,2024,5,mid,-2,0.20476544447532774
08049,2024,5,mid,-3,-0.009376926867588509
08051,2020,7,mid,-1,0.47629348154845275
08051,2020,7,mid,-2,0.7905371920781334
08051,2020,7,mid,-3,0.9612098756833802
08051,2023,4,mid,-1,0.42812398202694624
08051,2023,4,mid,-2,0.9334738444775752
08051,2023,4,mid,-3,1.2649926723523208
08051,2024,8,mid,-1,0.038939218727477964
08051,2024,8,mid,-2,0.16864494231261062
08051,2024,8,mid,-3,0.6338594871768635
08053,2024,8,mid,-1,0.5552701382337517
08053,2024,8,mid,-2,1.5458837448550184
08053,2024,8,mid,-3,2.5350334389821825
08059,2020,6,mid,-1,0.3408011256402972
08059,2020,6,mid,-2,0.2681684846181156
08059,2020,6,mid,-3,-0.056240477903600095
08065,2023,8,mid,-1,-0.28957642677359274
08065,2023,8,mid,-2,-0.5840867581852223
08065,2023,8,mid,-3,-0.8392902913643638
08067,2021,5,mid,-1,-0.05979210448235506
08067,2021,5,mid,-2,0.09131153380715773
08067,2021,5,mid,-3,0.569460009502265
08067,2023,6,mid,-1,-0.15321106131381157
08067,2023,6,mid,-2,0.02078504094663458
08067,2023,6,mid,-3,0.042857618002059894
08069,2024,7,mid,-1,0.10722458198384288
08069,2024,7,mid,-2,-0.008513315293313894
08069,2024,7,mid,-3,-0.16413973288238992
08077,2021,9,mid,-1,0.01206081219469013
08077,2021,9,mid,-2,-0.18870570710454615
08077,2021,9,mid,-3,-0.40872108053618206
08079,2020,6,mid,-1,-0.831768814937007
08079,2020,6,mid,-2,-1.1266002230462675
08079,2020,6,mid,-3,-0.9058007241237647
08079,2022,8,mid,-1,0.5279381873137083
08079,2022,8,mid,-2,0.7915883556713368
08079,2022,8,mid,-3,0.9562329655879722
08079,2024,8,mid,-1,-0.3270281997574216
08079,2024,8,mid,-2,-0.4110604620882867
08079,2024,8,mid,-3,0.04343175586866721
08081,2023,4,mid,-1,-0.386186673918246
08081,2023,4,mid,-2,-0.6191930639914887
08081,2023,4,mid,-3,-1.0649087644578685
08083,2020,6,mid,-1,0.25706324001605196
08083,2020,6,mid,-2,0.7623670487460146
08083,2020,6,mid,-3,1.000549242123924
08085,2020,5,mid,-1,-0.08824266594101005
08085,2020,5,mid,-2,-0.24863557351011423
08085,2020,5,mid,-3,-0.30098458849559506
08085,2024,8,mid,-1,0.26880704374308095
08085,2024,8,mid,-2,0.2714393630455021
08085,2024,8,mid,-3,0.3158384448438767
08091,2020,7,mid,-1,0.1934395948289449
08091,2020,7,mid,-2,0.1759300040123435
08091,2020,7,mid,-3,0.49334424556111856
08091,2024,8,mid,-1,0.7472025112077887
08091,2024,8,mid,-2,1.6254814929363448
08091,2024,8,mid,-3,2.431125706864819
08093,2020,6,mid,-1,0.22633146106656454
08093,2020,6,mid,-2,0.6464450940653848
08093,2020,6,mid,-3,1.2896056870216057
08093,2024,6,mid,-1,0.736624086049332
08093,2024,6,mid,-2,1.1532978856093337
08093,2024,6,mid,-3,1.5135226247534916
08097,2020,6,mid,-1,0.7611021220493086
08097,2020,6,mid,-2,1.3390165995460848
08097,2020,6,mid,-3,1.7065657453524778
08097,2022,7,mid,-1,0.03046446719447715
08097,2022,7,mid,-2,-0.4788406818643267
08097,2022,7,mid,-3,-1.4708677671302155
08097,2023,6,mid,-1,0.0007158195112850763
08097,2023,6,mid,-2,0.43126485660239666
08097,2023,6,mid,-3,0.9978273101253592
08105,2024,8,mid,-1,-0.04448486965445397
08105,2024,8,mid,-2,-0.21128982310885647
08105,2024,8,mid,-3,-0.3526222800917651
08107,2020,6,mid,-1,0.21312019449078434
08107,2020,6,mid,-2,0.22178144558495205
08107,2020,6,mid,-3,0.23813841273184266
08107,2023,4,mid,-1,0.09882250050078767
08107,2023,4,mid,-2,0.3519499053212627
08107,2023,4,mid,-3,0.5080820766824843
08109,2022,8,mid,-1,-0.26611817790339387
08109,2022,8,mid,-2,-0.3677979883731979
08109,2022,8,mid,-3,-0.14839316791015733
08111,2020,6,mid,-1,0.7565412095370334
08111,2020,6,mid,-2,1.639059948167997
08111,2020,6,mid,-3,2.749816518886391
08111,2021,8,mid,-1,-0.26704830933823587
08111,2021,8,mid,-2,-0.1684096363830747
08111,2021,8,mid,-3,0.15017754340674117
08113,2021,8,mid,-1,-1.6039236096214182
08113,2021,8,mid,-2,-3.5170762100903517
08113,2021,8,mid,-3,-5.365560325659885
08117,2020,6,mid,-1,-0.10322600745625721
08117,2020,6,mid,-2,0.14545589746026621
08117,2020,6,mid,-3,0.6314446055647096
08117,2021,7,mid,-1,-0.7947712473798134
08117,2021,7,mid,-2,-1.1439453156562394
08117,2021,7,mid,-3,-0.9863030538989648
08117,2022,7,mid,-1,0.09238680500459395
08117,2022,7,mid,-2,-0.20869181653186786
08117,2022,7,mid,-3,-0.8186527390118812
08117,2024,6,mid,-1,0.16532524552093264
08117,2024,6,mid,-2,0.0968990379160033
08117,2024,6,mid,-3,-0.08753465858929133
08119,2021,6,mid,-1,-0.1294244234957631
08119,2021,6,mid,-2,-0.2857130680840356
08119,2021,6,mid,-3,-0.34634355001202266
08119,2023,5,mid,-1,-0.20488505485552366
08119,2023,5,mid,-2,-0.43566635074394355
08119,2023,5,mid,-3,-0.8518695311523032
10003,2025,5,mid,-1,-0.42939545481351615
10003,2025,5,mid,-2,-0.4382076409168292
10003,2025,5,mid,-3,-0.40390519567466754
10005,2025,5,mid,-1,0.25157245014416674
10005,2025,5,mid,-2,0.4323202401692754
10005,2025,5,mid,-3,0.6281421086625301
12017,2023,10,mid,-1,0.24232687307021195
12017,2023,10,mid,-2,0.4026878608195972
12017,2023,10,mid,-3,0.3604589912769285
12033,2023,4,mid,-1,0.07207104194534963
12033,2023,4,mid,-2,0.07157843049887447
12033,2023,4,mid,-3,0.5363597269100637
12043,2020,6,mid,-1,-0.22668245362527273
12043,2020,6,mid,-2,-0.660666743592941
12043,2020,6,mid,-3,-0.8472374767545006
12043,2021,9,mid,-1,0.08027630051486767
12043,2021,9,mid,-2,0.24255814422586752
12043,2021,9,mid,-3,0.3587964087351594
12043,2023,4,mid,-1,-0.9105004708811606
12043,2023,4,mid,-2,-1.7509594879111887
12043,2023,4,mid,-3,-2.134795920337922
12047,2025,4,mid,-1,0.7098129299662048
12047,2025,4,mid,-2,0.7313087872114039
12047,2025,4,mid,-3,0.5401469102679926
12049,2022,11,mid,-1,-0.3061470939650661
12049,2022,11,mid,-2,-0.9728538791422352
12049,2022,11,mid,-3,-1.7087992659734255
12051,2021,10,mid,-1,-0.009555233838113963
12051,2021,10,mid,-2,-0.24701211720909555
12051,2021,10,mid,-3,-0.3042397465789435
12051,2023,5,mid,-1,-1.2781328337529914
12051,2023,5,mid,-2,-2.7634193127968274
12051,2023,5,mid,-3,-3.8177995489829044
12061,2025,5,mid,-1,0.1930272783123712
12061,2025,5,mid,-2,0.355232279400866
12061,2025,5,mid,-3,0.530719091922208
12081,2024,7,mid,-1,0.7093602734455118
12081,2024,7,mid,-2,1.6015431446159596
12081,2024,7,mid,-3,2.2895266061214556
12085,2025,5,mid,-1,-0.40729130410969105
