target_fips,storm_year,storm_month,n_clean_neighbors,neighbor_fips,target_zhvi_t0,baseline_mean_zhvi_t0
47043,2024,9,1,21219,351995.40116763633,214497.6144889444
06101,2023,1,2,"06055,06013",429523.55517220584,855165.8013300373
51760,2024,8,2,"51670,51570",357586.8522539124,244549.83930199503
51179,2025,5,1,51685,536215.2038660975,455402.6641076063
05093,2022,9,11,"47053,28033,47033,47075,28093,47095,05037,28143,05077,05021,05123",107229.41851442476,153339.12654427686
08055,2020,8,4,"08021,08105,08025,08053",183979.79825422695,207582.92772584598
45075,2022,8,1,45089,163198.0264526777,134843.66857716822
19187,2021,12,2,"19021,19041",127972.58235324896,153930.33554006566
25027,2024,5,1,25025,468324.23471219675,747455.3177986579
01089,2023,1,1,47061,309061.12453392375,174941.51063476983
51107,2020,9,3,"51685,51610,51600",578627.1655467256,592181.0888584285
29201,2023,2,3,"47095,29069,29155",154432.83441523064,97930.16940478265
53063,2024,6,5,"53013,30053,53025,53023,53021",416971.8683559504,327726.4060177824
19077,2020,5,3,"19165,19137,19155",183237.9030652214,132565.18527673284
46102,2022,4,2,"31091,31103",,185283.5271427132
48003,2022,6,1,48115,241800.52505707636,118175.7817465462
40089,2025,4,1,05109,210102.23494660752,178972.8397842735
39051,2022,8,1,39173,191659.17887469675,212149.01472166443
38101,2023,4,1,38083,249782.4439239751,191802.6288284617
48141,2022,4,1,48377,192632.2477435162,242185.04916445728
27021,2024,5,6,"27065,27071,27029,27095,27009,27041",302077.68569677,247008.23019340387
51730,2024,10,1,51670,195564.15372223652,211452.70638157244
26029,2021,4,4,"26095,26135,26033,26039",290085.8209480968,129510.82990882888
41061,2024,8,7,"53013,53071,16087,53005,53023,41069,41049",301175.51302767615,323956.6211141781
23009,2021,6,1,23015,324413.5470202885,341972.6272747615
16051,2020,6,2,"16029,16059",286513.26520390995,210651.9586836806
04017,2021,8,2,"08033,04011",340918.40745611716,252158.20026248513
06065,2021,8,1,04027,516871.6760069679,221499.43215093663
55031,2021,7,1,27025,197556.13948794993,334699.93879663985
39025,2025,5,2,"21201,21097",317022.5845013768,210931.35957942015
27017,2023,8,1,27095,266628.1197240817,282891.12876463844
21111,2025,6,4,"18143,21223,21103,18025",259986.68229564533,210792.48248309098
31145,2025,6,4,"31137,31073,31083,31047",169012.42411710485,218376.96759070584
48325,2025,5,2,"48493,48255",327949.74453692307,301099.98624556966
27073,2022,9,3,"27081,27083,27155",174995.54434972207,161996.80746660757
21081,2021,4,2,"21201,21023",202941.9639387411,142613.6497242571
01109,2023,8,1,13259,172274.02373455194,88459.46363069995
31041,2025,5,9,"31171,31093,31079,31137,31073,31099,31183,31077,31001",161432.55301475973,236351.47010340367
26079,2024,4,3,"26119,26029,26089",222376.7969611924,378702.86215801537
30013,2023,7,1,30107,290034.18509933556,171164.35737612544
37131,2023,7,3,"51620,51595,51183",105338.40352363966,175955.711245071
55139,2023,4,3,"55097,55071,55077",250543.15984961277,225541.017266011
13241,2022,6,3,"13011,13147,13291",377486.1017158867,318606.27763947187
29031,2021,4,1,29069,188724.61033140487,100994.9664770591
28137,2024,8,1,05077,227386.68555379516,118465.50845979012
13175,2021,2,5,"13031,13279,13161,13021,13209",150025.54917112284,134568.32253336252
49057,2022,5,3,"56041,16041,56023",463485.14622538706,387171.9996405227
46115,2023,8,3,"46111,46073,38081",140795.3823474972,229776.5850407911
08001,2023,5,3,"08093,08019,08047",497942.11191303754,534839.4110942385
27027,2025,5,1,27155,286356.76799553895,132972.31425792785
48443,2021,5,1,48461,165469.9345569314,138954.6458710021
22049,2023,6,1,22025,129589.28173036536,118100.16960174318
19193,2020,5,5,"31021,19165,31039,19085,19009",144767.8807278563,133111.07781620062
18101,2024,7,2,"18173,18125",183546.78008810905,213641.0336206602
22071,2022,2,2,"22057,28045",285504.66544629965,222081.09709308203
35061,2020,9,1,35003,202586.46385826916,191431.98456414245
51077,2024,5,2,"51063,37011",189733.1971326475,323543.31058851257
39149,2020,7,2,"18135,18075",151312.1286081161,98649.74915097849
51023,2021,9,1,51775,257834.79059646992,216285.9055364749
22027,2024,6,1,05011,113141.93769498607,128285.0503201551
12043,2021,9,1,12027,191595.69807859315,205687.61678337763
51700,2024,8,1,51735,281972.80408870237,443962.8238142709
24033,2020,7,2,"51610,51600",341612.1393206986,708450.9552354836
56019,2023,9,2,"56029,56017",381729.4557909392,313727.49309192906
26065,2023,7,2,"26145,26059",192067.7213002088,162794.82749518284
18047,2022,3,1,18065,250146.32431468376,152380.02844023285
31021,2022,8,4,"19193,19093,31051,31043",149872.1496535862,169764.335019125
56025,2021,8,2,"08107,56017",244028.26928286557,493804.2837090163
48363,2024,3,2,"48009,48093",279055.8115913473,225383.11958900117
05031,2021,4,1,05035,167644.64230152892,141855.32097176058
06109,2020,6,3,"32019,32005,32021",313062.0318921584,319576.76361025276
12069,2022,11,1,12055,377043.4750333777,226563.28319958737
17191,2021,7,2,"17079,17027",110598.39182947604,149806.96747026316
29189,2021,7,2,"17027,29073",231924.13790276684,172426.0764289365
55101,2020,7,1,55055,201239.72839233687,238295.3321556314
49017,2021,6,1,08033,197599.83692850824,281296.584174074
26133,2023,6,4,"26111,26079,26143,26105",169315.6140519329,207429.90085048068
29153,2024,3,2,"05137,05065",198718.2747226937,177656.31854401645
31037,2023,10,1,31173,194846.10188922303,137563.2394084859
51003,2021,6,1,51820,435540.03291323344,228582.1651203577
21197,2024,6,1,21181,170377.5143745249,186103.15155704995
21101,2020,6,1,21055,139981.76362401675,117391.99449846252
51033,2025,5,1,51630,342412.9095657564,462816.27584971505
39163,2023,4,1,39115,151251.21394576257,140914.79216351022
33019,2023,8,4,"50009,50005,50001,50021",337295.42918616714,310665.2177616662
19051,2021,7,1,29103,165502.78555700925,139394.6790260649
05075,2021,1,2,"29069,05065",101142.77475505536,114443.12956136945
29065,2023,3,2,"29123,29221",169013.6207426498,157512.99881200318
22005,2023,7,2,"22037,22121",288444.08891905023,228663.1516233614
37071,2021,3,1,37179,213352.0048286309,327564.4825648796
45075,2024,1,1,45005,157281.1597071798,77129.09805101703
40079,2022,4,1,05081,154602.72197910715,135625.93993811213
04007,2021,10,3,"04012,04011,04027",342351.3549010826,222568.23121025486
06061,2023,8,6,"06005,32029,06049,32019,06011,41037",677190.9235165636,336627.12720199855
08089,2024,5,1,08023,162054.35655113842,203312.4292764325
13147,2025,6,2,"37113,13221",311190.44630977587,328616.63059148233
42073,2025,6,3,"42039,39133,39151",155888.4586583995,205748.1074152528
48341,2023,5,2,"35059,35037",163436.98423836345,116213.78478978007
05003,2021,5,1,22027,93162.25940671252,186173.89927582024
25027,2021,4,1,44001,365409.03527962224,467771.29429012374
39109,2020,4,1,18075,173112.20237043983,99531.60439401702
51163,2023,6,1,51045,289009.97841323976,205343.35863663992
55085,2024,6,3,"26071,55037,55003",289516.77192940924,163848.5581935891
13045,2021,7,1,01027,223919.41133115068,149189.71567950453
28131,2023,4,4,"28073,28041,28031,28091",179265.53961076064,162747.31944194733
30025,2024,7,1,38089,169710.3079330107,274503.75261019124
17191,2024,8,4,"17165,18129,17145,17059",114671.1084712546,125276.89049756754
48399,2024,6,1,48431,135333.50998955316,224868.3241991313
16085,2024,9,3,"16027,16087,16035",646286.0004612993,359207.87419222103
51051,2022,8,1,51720,98075.93652874844,114055.35847039736
33013,2021,7,1,50009,352049.195937526,195832.1632883188
04003,2020,9,2,"35003,35017",197041.1882585213,178337.97229597103
22111,2025,5,2,"05017,05011",151552.42924759563,107842.4300439122
29061,2021,12,1,29041,199044.86042855945,260413.52404300123
06111,2023,12,2,"06079,06059",865122.7560769445,983557.4292164354
47059,2020,2,2,"37121,37199",148834.07907166248,174024.9136562682
55067,2023,6,7,"55125,55141,55135,55075,55029,55097,55037",175654.67076780516,252522.8754841729
31163,2020,7,1,31011,131629.34391361545,194468.3248069717
06097,2021,12,2,"06075,06021",761361.3078431155,891972.3681486674
13105,2025,5,2,"13301,13219",167742.29326733737,329705.06918607146
40127,2022,4,1,05081,142773.1823973303,135625.93993811213
18177,2024,6,1,18059,151720.55356442378,313642.0203010295
27017,2020,7,1,27071,195583.26503073153,112138.5606114314
18017,2025,4,1,18023,167775.12586148072,212410.4305185832
48325,2022,4,1,48127,335965.94732853404,149512.6135860544
39167,2023,7,1,54105,166457.59343777006,111946.44737681311
42043,2023,4,1,42093,239418.62832318383,250683.825071789
46011,2022,9,8,"46111,27133,46087,46097,27101,46099,27083,46005",272296.8090278401,223643.53713940823
35047,2022,8,1,35028,235205.61009530933,503240.02446207026
48101,2022,5,2,"48433,48275",63417.61158260874,121517.51271995128
21033,2023,2,1,17069,140707.57877384944,106457.90538320527
12071,2020,8,2,"12055,12027",245971.1787619337,155934.69527304644
18127,2024,5,2,"18111,18181",314240.28948774276,203173.47148512764
21233,2023,3,1,17069,118141.656260442,106827.99040672806
48201,2021,11,5,"48477,48373,48471,48321,48185",254046.3633505403,252296.39482620722
34027,2024,1,1,36085,626645.1500305459,651336.8709254116
20049,2025,6,1,20133,89874.85499875057,103358.8703218723
27007,2024,8,3,"27125,27087,38099",245978.80060451943,173162.72225584215
51710,2021,2,1,51735,240295.08000613484,362666.7158398316
48369,2023,7,2,"35041,35037",148861.71518234583,127602.9989628437
26111,2020,4,1,26133,156557.8014554974,114539.00792024603
22111,2023,12,2,"22049,05011",147659.32705363628,120529.40235632585
21031,2021,5,1,21091,171617.21872043496,150624.6450893932
42067,2022,6,1,42093,214774.01855291807,246674.97116239116
23025,2020,12,2,"23023,23015",142259.6121123219,292276.12790053803
51007,2025,5,1,51670,311170.86593661626,210837.51228136185
49045,2024,7,3,"16071,16083,32015",469403.817370198,310542.6358295366
51171,2022,6,1,51660,304975.13591488724,292232.33028611477
37073,2025,5,1,37187,227023.08413420388,109236.99868483456
38097,2023,7,2,"38003,38063",204521.00118233525,169101.03538014338
31111,2025,6,8,"31065,31171,08115,31073,31175,31163,31019,31137",205367.1946044633,210568.09923206974
53069,2021,11,5,"53053,53067,53059,53077,53027",336755.47591552255,418150.7919461776
18051,2024,12,3,"17159,21225,17059",190729.77479983607,107987.55258651335
08109,2021,8,5,"08091,08021,08029,08007,08065",216874.69681202492,405696.60534743534
19109,2020,6,1,19079,119765.59913577756,106790.68801748689
37023,2020,4,2,"37199,37121",161048.041207289,176494.0744047666
19159,2024,6,5,"29079,29129,19145,29075,29061",162787.83725134272,149208.6664211326
48101,2025,6,1,40057,52567.15589251614,78853.12974401818
49041,2020,5,4,"32033,32017,49007,49021",193869.46136308767,185056.14685394787
48465,2020,5,1,48507,164948.8251599065,76069.39063441468
42117,2023,7,1,42093,197084.1829173721,253497.52949051737
51620,2021,6,1,37073,165234.6701018398,175139.11029893032
48201,2024,12,1,48407,289700.4628101171,239547.492761438
27079,2021,7,2,"27165,27019",288400.75212293066,271415.3086076118
08097,2022,3,4,"08093,08107,08029,49047",2118148.9243748416,523072.05244345113
46039,2024,8,1,27127,280993.2138537226,161776.60394551457
13279,2025,5,5,"13309,13109,13271,13175,13163",161702.89819150604,146758.70428192476
21173,2023,7,1,21201,198321.1330625567,169521.3081327962
06019,2023,6,2,"32019,06079",382221.0358202089,611982.7139170438
38031,2021,8,1,38083,163399.37023737738,219533.9833031866
18013,2021,6,1,18093,271500.95360642363,162302.79955075638
48295,2023,8,2,"40043,40129",159634.63929458393,153715.03838701663
46123,2024,8,1,31171,184623.56492417832,193272.91150533644
18079,2023,2,1,21223,186002.53251618997,197304.8681218503
48097,2024,6,3,"40095,40067,40013",315476.96360257454,175558.3724646538
45021,2025,6,1,45023,190267.83885834375,215500.49668135587
20151,2021,6,1,40003,94173.53163991668,115196.2201723709
16017,2020,6,3,"16035,16009,30061",386766.2472486496,204227.72305822276
18021,2023,8,1,17033,163507.90563592289,123903.06961930012
01085,2023,6,1,01035,145526.06146190286,136624.13583874426
30071,2022,2,3,"30015,30041,30045",191007.5077950928,230271.52317437707
05095,2021,5,2,"05035,28027",108968.09406972192,106723.76137797444
08093,2021,7,1,08047,457753.04604364216,493282.4606887093
16031,2020,9,6,"16011,16025,16037,16041,16047,49011",207998.21870823504,279295.7568151397
55083,2020,4,2,"26019,26089",168949.377690403,317493.57301540667
49015,2022,7,1,49047,,285452.4782655147
27113,2020,9,1,27071,189854.56625557164,113779.95783039888
54013,2024,8,1,54073,100532.9662796348,159089.81679513716
01027,2024,8,1,13143,170999.37026092585,270850.07677222847
27075,2022,6,1,26083,236728.24439159097,159796.90442537176
53001,2020,5,5,"53019,16009,53037,53047,53023",196912.7042569005,230457.8553182458
22085,2023,3,1,48405,199551.1680050064,229772.5817057745
48139,2020,5,1,48425,270811.6990915654,266948.52755863284
01077,2021,10,4,"47109,28057,47039,01043",183595.67705037535,165859.4627523346
51125,2024,12,2,"51530,51678",354999.18703489815,248564.8705950852
08121,2020,5,1,08025,168515.26266058904,126283.8381318584
13287,2025,6,4,"13235,13093,13271,13091",141932.27663698376,139199.18458721097
29215,2021,12,1,29073,160118.6335207272,185987.62866930047
51095,2021,6,2,"51131,51735",370771.5133360115,303430.834270679
01097,2024,8,1,28111,196483.79763482767,153690.27185436655
20151,2024,7,1,40003,121521.62457612736,122301.1744669063
26017,2022,9,1,26069,143311.68643269833,149902.2015113989
16083,2021,8,2,"16015,16025",319638.4917561928,405006.66540052835
18017,2022,3,2,"18157,18159",134037.89474714574,216703.63349198503
21147,2020,3,1,21207,62681.34893246601,91202.99273165692
45015,2024,6,1,45011,370126.3070561514,161555.79827313236
01025,2022,9,3,"01035,28023,01013",160093.60170786563,126176.59382827122
47053,2025,5,1,47069,174202.75492125438,151973.75050075763
47065,2023,1,3,"13055,13213,47061",323384.5883026744,187680.65281229137
21113,2020,5,1,21005,205638.0767997172,147693.28516319406
21099,2024,7,1,21183,172070.99952259506,134764.84231245532
21025,2020,8,1,21133,77473.74530959108,86705.86993746216
22117,2022,2,3,"28065,28077,28045",145847.63883303385,161534.42861252328
16025,2023,8,1,16053,362652.4445839265,373624.89558945666
05029,2021,5,1,05101,138592.05615096004,173287.53097240604
13017,2022,6,1,13309,122038.17957785282,125602.43134393673
53047,2021,11,7,"53029,53037,53001,53005,53077,53033,53021",285689.9999732525,452593.2252430046
36051,2024,10,1,36063,228005.1370905145,228004.4862023947
21133,2021,9,1,51720,95240.04524155322,100796.38420864972
37073,2022,4,1,51740,185869.46343052355,224424.4756349868
26031,2020,7,2,"26095,26089",169566.70029225052,251278.12660511042
53051,2022,6,1,16009,365656.9779475453,354208.34363989654
48237,2022,12,1,48487,231180.70141562095,119428.39872300188
05055,2025,1,2,"05067,29143",189255.78888718164,98915.74088164815
37171,2024,4,1,51063,217155.53567161833,249548.4421993092
51075,2023,6,1,51036,480562.373213025,263301.9467588589
40065,2021,4,1,40033,91429.59331014309,87251.03988396109
37055,2025,2,2,"37187,37143",602281.020520148,186722.27693418335
17065,2023,6,1,17069,131846.0972947867,108071.14575248925
20029,2025,4,5,"31181,31129,20183,20141,31169",111973.80244733772,123361.3047550971
48013,2020,5,1,48507,206704.811121152,76069.39063441468
42051,2022,2,1,54009,136033.42645316542,114348.96220585544
19141,2024,7,2,"19151,19093",160975.63810163448,120671.13378255672
16029,2024,8,1,16071,298697.20069080015,325648.06000303506
40143,2023,7,1,40103,229800.645831011,140009.01859886592
13021,2024,7,3,"13225,13175,13193",169139.58246767463,176082.74312889876
48039,2024,12,1,48057,328585.52217059117,209178.8833257335
42045,2022,5,1,42077,310907.0143792051,299291.7347785327
36119,2022,5,1,36061,705145.3302621264,1442194.9985486064
13257,2024,12,2,"13281,37113",239683.8991112786,372425.3061636809
47139,2021,12,1,13291,207943.67776655647,318317.8432822143
47141,2022,5,3,"47027,47175,47111",284343.9783117136,205777.07156614016
38037,2023,7,1,38029,,122314.41267315188
26123,2023,6,1,55071,215682.57216110555,207275.1223355063
49035,2020,5,3,"49033,32033,49007",390623.08029812784,203424.770790274
01005,2022,6,3,"13053,13037,13307",154993.3429047859,138028.84865129236
21217,2020,1,1,21207,122432.12013485648,90462.78148809468
13077,2024,8,1,13143,397473.3822119325,270850.07677222847
51043,2020,6,1,51840,400627.7044599918,238819.06814348497
13321,2022,8,1,13037,160770.50492702503,110829.73275577876
13189,2025,6,3,"13125,13141,13221",194831.9603259825,233170.492625449
19191,2022,4,1,19023,258406.46308928644,160942.46697543177
21059,2024,3,1,21233,200952.59593277925,128094.67089250217
29029,2022,6,3,"29135,29151,29051",333211.25024018326,217374.3213975052
46059,2021,8,2,"46077,46111",219181.91769211137,213940.2223115358
08077,2024,5,4,"08015,08065,08033,08109",405879.4998697015,419940.91494215187
13181,2024,7,2,"13301,13163",238718.32160002072,129723.86045390886
22029,2021,2,3,"22121,28005,22047",124354.47840105968,169627.49503373323
49003,2024,10,1,32015,437878.81125477416,252130.4437946626
40147,2024,3,1,40103,164210.7766585768,139126.7212685965
53003,2024,9,3,"16035,53013,53021",337489.0720922193,323172.25153719704
06071,2022,3,4,"06031,06079,04027,06025",515728.07586306706,421615.2041056745
35031,2022,7,3,"35028,04009,04011",208698.29404003013,337387.0499529598
40083,2021,5,1,40003,259030.8812362426,113654.68661274148
13099,2024,1,1,13239,126403.2243712484,126486.30685026124
48121,2024,3,3,"48397,40095,40013",471263.57348325226,286122.7491751522
26023,2025,4,1,39171,187100.85341130488,173648.6518105841
28045,2024,3,1,28111,233409.52627669476,150020.48049886557
19055,2021,12,1,19095,204788.6300706193,175360.8321665103
39059,2024,1,1,39151,149979.871791553,186739.3204508722
22017,2021,3,1,48459,132492.7370788223,186453.50976553935
35023,2023,7,3,"04023,35003,35051",,222294.59846426555
48033,2020,6,1,48165,,193933.33565378876
12005,2022,6,1,01039,353929.1031955238,153013.68531595383
16047,2022,6,1,16037,352304.8441011422,356481.4989278826
29049,2021,6,1,29107,213731.03716717672,175859.8770819887
21237,2022,6,1,21189,201147.5989916261,132229.86285411936
27053,2023,8,3,"27009,27145,27095",373856.08549520344,279550.067754961
54107,2022,11,1,39115,154349.08972906644,142654.4479264615
51830,2022,8,1,51735,364344.10625865305,414399.3988335946
26051,2021,6,4,"26113,26135,26039,26069",143558.84337314998,144082.2396813416
05083,2024,8,2,"05113,05105",158977.27073242536,173700.91851431015
30095,2022,9,1,30103,421263.50863880647,219523.43690958005
28047,2024,12,2,"28039,28111",219656.352614282,175629.90008653305
19111,2020,6,2,"29103,17169",99101.43608005968,114689.10227984398
31015,2020,7,3,"31139,31027,31003",177470.38323315253,159364.9038570756
39145,2025,4,2,"21205,21069",130886.28897317816,180115.12621731564
21175,2021,6,1,21173,113419.04457230888,168849.34307768193
21195,2022,6,2,"51720,51167",112879.84729512715,121620.27030627469
35001,2021,8,1,35028,270538.1409477746,463294.0906285662
20065,2024,6,1,20141,104788.67320333718,82289.92029154826
48251,2020,5,1,48193,246448.0173668595,174339.12322680504
30067,2024,7,1,30037,571078.0824920944,220065.4846085969
13015,2024,7,1,13143,323013.7781957843,270459.0054784463
19165,2021,7,2,"19193,19093",157706.25881945237,138363.31310456878
42049,2024,5,1,39085,195809.89155327677,225091.70889342096
46102,2022,8,2,"31091,31103",,192244.39909248496
17097,2023,4,2,"26149,18141",318450.47365975456,189149.85088929025
48191,2022,6,2,"48155,48197",100681.34595666928,130964.82205315186
37133,2021,5,1,37137,201030.10937678127,197097.76312882453
29047,2022,6,1,29033,286366.8974254546,144108.49237928478
38101,2023,8,1,38083,255578.3356541353,162875.09371534834
17079,2025,4,1,17185,146018.05878168097,116458.97006165305
21015,2021,6,1,21097,277893.4656135721,162278.81456174285
41003,2021,1,3,"41031,41035,41019",427876.6873236198,265351.2322848385
29127,2020,6,3,"29103,17013,17169",123128.08977267648,129181.71038039467
35043,2024,9,3,"08021,35003,35055",367689.7421150447,293594.5156409221
04013,2023,2,2,"04023,06025",463206.6395822037,286956.8147943319
06073,2024,7,2,"06037,04027",962945.3772431648,577182.9912162763
34023,2024,8,2,"36081,36047",536682.819466223,780301.0870479443
06065,2021,12,1,04027,543552.960023201,231766.6445953572
51067,2021,4,1,51690,262842.61426887236,72109.75662448425
13273,2023,8,2,"13259,13193",106970.84615625512,93049.79798274176
42029,2022,9,2,"42077,42017",492428.7156317988,375322.2441559827
05001,2024,5,2,"28027,05123",117095.71406498009,70222.39249899046
48227,2022,4,1,48081,167860.5004671321,172234.8370434153
42101,2022,4,3,"42077,42095,34021",220449.66144672013,318106.3678454442
53015,2024,10,6,"53053,53067,41007,53077,53049,41027",415627.3021392645,494001.14425855153
48145,2025,6,1,48051,146672.70645171904,267796.24567099084
56003,2022,4,4,"30103,30031,56009,56017",231503.9720723439,342309.60449496657
19007,2024,7,2,"29211,29129",114060.07653563464,122590.01230665875
