stcofips,year,month,tier,event_type,auc,auc_variance,pre_trend_annual,event_count,total_damage,log_damage,total_duration_days,resl_score,resl_value,risk_value,eal_valt,sovi_score,nri_vintage
01035,2024,12,top,Tornado,2.6050792318951324,0.7546636335429013,3.174676391311484,8,0.0,0.0,0.034722222222222224,17.042502919253778,2.3954888768343396,8834311.161878055,5560057.7064660955,83.2746934990909,2023
01039,2024,5,bottom,"Flash Flood,Thunderstorm Wind",25.678682856940412,1.5484850148110545,-4.359906949211023,10,0.0,0.0,0.002777777777777778,36.26566471561947,2.4941427307316633,43771763.797252364,31720683.129387226,77.53221142666666,2023
01039,2024,5,mid,"Flash Flood,Thunderstorm Wind",14.559824187250257,1.45485776922732,-3.0122113303852225,10,0.0,0.0,0.002777777777777778,36.26566471561947,2.4941427307316633,43771763.797252364,31720683.129387226,77.53221142666666,2023
01039,2024,5,top,"Flash Flood,Thunderstorm Wind",6.625034424839754,0.7601045594682152,-3.420033242963276,10,0.0,0.0,0.002777777777777778,36.26566471561947,2.4941427307316633,43771763.797252364,31720683.129387226,77.53221142666666,2023
01041,2023,4,bottom,Thunderstorm Wind,32.8559968928497,2.73286323930792,5.506258045214409,3,0.0,0.0,0.004166666666666667,21.547436933821157,2.4781326379674478,5798124.144738838,4542016.607953485,61.16057521787879,2023
01041,2023,4,mid,Thunderstorm Wind,14.08958595904339,1.34269422848394,0.9979943187577286,3,0.0,0.0,0.004166666666666667,21.547436933821157,2.4781326379674478,5798124.144738838,4542016.607953485,61.16057521787879,2023
01041,2023,4,top,Thunderstorm Wind,11.14395441286183,0.8221030570089422,0.2936278059916096,3,0.0,0.0,0.004166666666666667,21.547436933821157,2.4781326379674478,5798124.144738838,4542016.607953485,61.16057521787879,2023
01041,2025,8,bottom,Thunderstorm Wind,16.115747407507158,0.6733374583717596,-10.905315851219896,1,0.0,0.0,0.0,31.275649718508816,2.4282559019959313,10793071.70601361,6868969.553863841,86.65668131848486,2023
01041,2025,8,mid,Thunderstorm Wind,14.245325925553317,0.7471129557418198,-5.345683592613104,1,0.0,0.0,0.0,31.275649718508816,2.4282559019959313,10793071.70601361,6868969.553863841,86.65668131848486,2023
01041,2025,8,top,Thunderstorm Wind,9.51058861763407,0.5295310040129337,-3.4724640951626404,1,0.0,0.0,0.0,31.275649718508816,2.4282559019959313,10793071.70601361,6868969.553863841,86.65668131848486,2023
01047,2023,6,bottom,"Hail,Thunderstorm Wind",-28.86222230924693,1.2602526339944646,2.6306426224272315,6,0.0,0.0,0.004166666666666667,44.736362804066054,2.56469773434466,9921767.636779554,6970077.698021299,91.9604669907493,2023
01047,2023,6,mid,"Hail,Thunderstorm Wind",-23.477119474224196,1.7002685718308101,2.1958557350699692,6,0.0,0.0,0.004166666666666667,44.736362804066054,2.56469773434466,9921767.636779554,6970077.698021299,91.9604669907493,2023
01047,2023,6,top,"Hail,Thunderstorm Wind",-9.80237301376556,0.7687178589257087,2.206533124720565,6,0.0,0.0,0.004166666666666667,44.736362804066054,2.56469773434466,9921767.636779554,6970077.698021299,91.9604669907493,2023
01049,2023,7,bottom,"Hail,Thunderstorm Wind",-34.653388864892875,2.5433975910190245,0.6255442314685382,17,23000.0,10.043292972227004,0.0,17.624752000556786,2.4492726775441303,15730156.410779366,11646761.285702974,73.9684186366933,2023
01049,2023,7,mid,"Hail,Thunderstorm Wind",-19.59278203489673,1.4385028981163863,-0.18260873769636513,17,23000.0,10.043292972227004,0.0,17.624752000556786,2.4492726775441303,15730156.410779366,11646761.285702974,73.9684186366933,2023
01049,2023,7,top,"Hail,Thunderstorm Wind",-15.047911436052388,1.068970815666476,0.6123541618530387,17,23000.0,10.043292972227004,0.0,17.624752000556786,2.4492726775441303,15730156.410779366,11646761.285702974,73.9684186366933,2023
01053,2023,4,bottom,Thunderstorm Wind,-3.1535915481945693,0.44008143634308805,-0.937740456688933,1,0.0,0.0,0.001388888888888889,20.769900680001953,2.4744954822369793,52564984.01385785,37394217.34410666,87.15923379041666,2023
01053,2023,4,mid,Thunderstorm Wind,5.090736815099518,0.940143778696884,-1.686809486090046,1,0.0,0.0,0.001388888888888889,20.769900680001953,2.4744954822369793,52564984.01385785,37394217.34410666,87.15923379041666,2023
01053,2023,4,top,Thunderstorm Wind,10.890440531784506,0.8953890295067931,-4.375209579360093,1,0.0,0.0,0.001388888888888889,20.769900680001953,2.4744954822369793,52564984.01385785,37394217.34410666,87.15923379041666,2023
01057,2022,2,bottom,"Flash Flood,Tornado",-13.35016602133318,0.9391679610250329,-1.2392251157131255,16,0.0,0.0,1.7555555555555555,46.21886254291535,2.549022767415047,2206787.9013170647,1637757.8171328034,46.012508622388644,2021
01057,2022,2,mid,"Flash Flood,Tornado",-14.062140997608793,0.800999041089264,0.47317297063952896,16,0.0,0.0,1.7555555555555555,46.21886254291535,2.549022767415047,2206787.9013170647,1637757.8171328034,46.012508622388644,2021
01057,2022,2,top,"Flash Flood,Tornado",-10.332035043593706,0.5150125216821658,3.2130725360426786,16,0.0,0.0,1.7555555555555555,46.21886254291535,2.549022767415047,2206787.9013170647,1637757.8171328034,46.012508622388644,2021
01085,2023,6,bottom,Thunderstorm Wind,30.680525656732044,1.484231478846563,3.7296338153783495,3,0.0,0.0,0.0020833333333333333,19.84126749949794,2.463071536195912,3860814.7838688274,2446751.8265795177,90.84712116518466,2023
01085,2023,6,mid,Thunderstorm Wind,15.673823814413765,0.7551764835527887,2.082375145826864,3,0.0,0.0,0.0020833333333333333,19.84126749949794,2.463071536195912,3860814.7838688274,2446751.8265795177,90.84712116518466,2023
01085,2023,6,top,Thunderstorm Wind,9.077805652656593,0.5409523223700002,-2.769576535919389,3,0.0,0.0,0.0020833333333333333,19.84126749949794,2.463071536195912,3860814.7838688274,2446751.8265795177,90.84712116518466,2023
01091,2023,6,bottom,"Hail,Lightning,Thunderstorm Wind",-2.1753355445513307,0.4586440702330113,4.3463790887181615,7,100000.0,11.51293546492023,0.004861111111111111,28.442632431182048,2.5016338298419742,6072163.058030674,4385934.846497026,82.56208401674361,2023
01091,2023,6,mid,"Hail,Lightning,Thunderstorm Wind",-1.8700430447591145,0.1265917353050097,-3.0690077464391265,7,100000.0,11.51293546492023,0.004861111111111111,28.442632431182048,2.5016338298419742,6072163.058030674,4385934.846497026,82.56208401674361,2023
01091,2023,6,top,"Hail,Lightning,Thunderstorm Wind",0.33564019437244497,0.13912302630174736,-4.42803755968571,7,100000.0,11.51293546492023,0.004861111111111111,28.442632431182048,2.5016338298419742,6072163.058030674,4385934.846497026,82.56208401674361,2023
01109,2025,5,bottom,"Hail,Thunderstorm Wind",-5.2082505271292945,2.023780584507615,-3.4949142005327523,2,0.0,0.0,0.0034722222222222225,55.8874640496035,2.5226382804452756,13485159.145295033,10078951.838065874,75.78480067470407,2023
01109,2025,5,mid,"Hail,Thunderstorm Wind",0.4726180527848669,0.6115597578749103,-4.635012106590807,2,0.0,0.0,0.0034722222222222225,55.8874640496035,2.5226382804452756,13485159.145295033,10078951.838065874,75.78480067470407,2023
01109,2025,5,top,"Hail,Thunderstorm Wind",-9.128335267916128,1.057822961359511,-0.12977915307541346,2,0.0,0.0,0.0034722222222222225,55.8874640496035,2.5226382804452756,13485159.145295033,10078951.838065874,75.78480067470407,2023
01133,2022,2,bottom,Flash Flood,32.232226796619,1.556124718773298,-4.911793871583707,5,0.0,0.0,0.625,44.82902497138977,2.5374968767595294,3282845.9516362664,2442652.5980842984,45.994424873137035,2021
01133,2022,2,mid,Flash Flood,25.246240935326796,1.5980929240464963,-0.8128135949212426,5,0.0,0.0,0.625,44.82902497138977,2.5374968767595294,3282845.9516362664,2442652.5980842984,45.994424873137035,2021
01133,2022,2,top,Flash Flood,15.963252797611887,1.5087860624279883,1.1768796989054853,5,0.0,0.0,0.625,44.82902497138977,2.5374968767595294,3282845.9516362664,2442652.5980842984,45.994424873137035,2021
04001,2020,7,bottom,"Flash Flood,Heavy Rain,Thunderstorm Wind",-8.811697840453633,1.0207035599103655,2.2402251326350275,8,0.0,0.0,0.22916666666666666,48.208398,2.4104199,3782634.182616479,1958994.82905,78.7150177375,2020
04001,2020,7,mid,"Flash Flood,Heavy Rain,Thunderstorm Wind",9.16231968733284,0.3949555654157947,-0.9830426565962588,8,0.0,0.0,0.22916666666666666,48.208398,2.4104199,3782634.182616479,1958994.82905,78.7150177375,2020
04001,2020,7,top,"Flash Flood,Heavy Rain,Thunderstorm Wind",11.945165830206093,0.7974141225775023,-2.573838086365825,8,0.0,0.0,0.22916666666666666,48.208398,2.4104199,3782634.182616479,1958994.82905,78.7150177375,2020
04001,2022,8,bottom,Flash Flood,-11.865038018192834,0.6487538628791404,3.8710214215946954,36,0.0,0.0,3.911805555555555,21.451174116953375,2.305596914853859,7603534.711928145,4230670.751798969,88.71907026014978,2021
04001,2022,8,mid,Flash Flood,-10.775922341595532,0.5436090842957173,2.1950135829825115,36,0.0,0.0,3.911805555555555,21.451174116953375,2.305596914853859,7603534.711928145,4230670.751798969,88.71907026014978,2021
04001,2022,8,top,Flash Flood,-7.056176168120018,0.5347597094806911,0.9398896546830949,36,0.0,0.0,3.911805555555555,21.451174116953375,2.305596914853859,7603534.711928145,4230670.751798969,88.71907026014978,2021
04003,2024,9,bottom,Thunderstorm Wind,-19.4948202042939,1.2110032577831618,2.9522866144697324,1,1000.0,6.90875477931522,0.003472222222222222,7.41054817837696,2.338972800110174,85736112.48461825,59531755.13985724,83.894274945989,2023
04003,2024,9,mid,Thunderstorm Wind,-2.5289665497773512,0.2859686199285717,1.538627783824732,1,1000.0,6.90875477931522,0.003472222222222222,7.41054817837696,2.338972800110174,85736112.48461825,59531755.13985724,83.894274945989,2023
04003,2024,9,top,Thunderstorm Wind,0.8579885050191507,0.30730086812077867,0.15902459437392244,1,1000.0,6.90875477931522,0.003472222222222222,7.41054817837696,2.338972800110174,85736112.48461825,59531755.13985724,83.894274945989,2023
04009,2021,9,bottom,"Flash Flood,Hail,Thunderstorm Wind",-23.4091044249777,3.795562113245038,3.6615436420890766,7,1000000.0,13.815511557963774,0.1875,51.957002,2.5978501,7477030.449099556,6431519.385165221,37.13046905793537,2020
04009,2021,9,mid,"Flash Flood,Hail,Thunderstorm Wind",-13.862669689163482,2.419186873275966,2.7608159454352452,7,1000000.0,13.815511557963774,0.1875,51.957002,2.5978501,7477030.449099556,6431519.385165221,37.13046905793537,2020
04009,2021,9,top,"Flash Flood,Hail,Thunderstorm Wind",-11.1829502091243,1.8607909004165708,4.14193414783855,7,1000000.0,13.815511557963774,0.1875,51.957002,2.5978501,7477030.449099556,6431519.385165221,37.13046905793537,2020
04017,2022,8,bottom,"Flash Flood,Heavy Rain",-4.684283901377384,1.1886739918691391,-1.6166863015871893,31,120000.0,11.695255355062795,2.6944444444444446,25.384488299898145,2.436813025942039,32733070.397442464,19911490.080512244,84.02629529898873,2021
04017,2022,8,mid,"Flash Flood,Heavy Rain",-1.8018034001525791,0.8456089683249848,-2.3453118360744583,31,120000.0,11.695255355062795,2.6944444444444446,25.384488299898145,2.436813025942039,32733070.397442464,19911490.080512244,84.02629529898873,2021
04017,2022,8,top,"Flash Flood,Heavy Rain",-3.424129388942063,0.4143633300867352,-3.6389150274395234,31,120000.0,11.695255355062795,2.6944444444444446,25.384488299898145,2.436813025942039,32733070.397442464,19911490.080512244,84.02629529898873,2021
04017,2023,8,bottom,"Flood,Heavy Rain",2.426707756688714,0.0753557099267297,-0.5446755214878607,9,0.0,0.0,17.541666666666668,5.754264671972202,2.3627598475657696,29551563.429078445,19172226.485010836,98.81783973377132,2023
04017,2023,8,mid,"Flood,Heavy Rain",4.869311671797746,0.2924500901687229,-0.8764570958009065,9,0.0,0.0,17.541666666666668,5.754264671972202,2.3627598475657696,29551563.429078445,19172226.485010836,98.81783973377132,2023
04017,2023,8,top,"Flood,Heavy Rain",4.052215216006061,0.384959865097569,-2.1104798290147833,9,0.0,0.0,17.541666666666668,5.754264671972202,2.3627598475657696,29551563.429078445,19172226.485010836,98.81783973377132,2023
04019,2021,9,bottom,"Hail,Lightning,Thunderstorm Wind",0.929301792086008,0.37889658499159456,-2.5437622094457075,4,4000.0,8.294299608857235,0.0,51.7944,2.58972,51056809.04437895,33050423.775124367,47.02404414662489,2020
04019,2021,9,mid,"Hail,Lightning,Thunderstorm Wind",12.468419437567562,0.6894269043597737,-2.836931783174483,4,4000.0,8.294299608857235,0.0,51.7944,2.58972,51056809.04437895,33050423.775124367,47.02404414662489,2020
04019,2021,9,top,"Hail,Lightning,Thunderstorm Wind",4.640411632084849,0.14595349366075586,-1.9677762638608034,4,4000.0,8.294299608857235,0.0,51.7944,2.58972,51056809.04437895,33050423.775124367,47.02404414662489,2020
04023,2021,9,bottom,Funnel Cloud,-14.191418406417938,1.720702073218451,1.8845950453967077,1,0.0,0.0,0.001388888888888889,51.10960000000001,2.55548,8340921.892654165,4566428.379927921,63.57903035080671,2020
04023,2021,9,mid,Funnel Cloud,4.943116468105586,0.3880008040014913,-1.5235156354144646,1,0.0,0.0,0.001388888888888889,51.10960000000001,2.55548,8340921.892654165,4566428.379927921,63.57903035080671,2020
04023,2021,9,top,Funnel Cloud,0.27670585165168404,0.7448720751707767,-0.3693368940586244,1,0.0,0.0,0.001388888888888889,51.10960000000001,2.55548,8340921.892654165,4566428.379927921,63.57903035080671,2020
04023,2024,12,bottom,Funnel Cloud,-8.539859074702647,0.8812958092484541,2.0975364284374316,2,0.0,0.0,0.013888888888888888,2.9248346125337776,2.2737431934997336,52826284.320832424,29823747.516152218,93.09814402864346,2023
04023,2024,12,mid,Funnel Cloud,2.722839453664662,0.16035181772853016,-2.7940569348631734,2,0.0,0.0,0.013888888888888888,2.9248346125337776,2.2737431934997336,52826284.320832424,29823747.516152218,93.09814402864346,2023
04023,2024,12,top,Funnel Cloud,-1.151642421623535,0.19634348161039175,-1.3381922860749047,2,0.0,0.0,0.013888888888888888,2.9248346125337776,2.2737431934997336,52826284.320832424,29823747.516152218,93.09814402864346,2023
05003,2022,7,bottom,Flash Flood,1.1990710662080062,0.6476841024833595,4.501820270709625,4,4000.0,8.294299608857235,0.5,32.75349884741211,2.5466679242813113,6287598.995604497,4921603.843634359,52.29231647736546,2021
05003,2022,7,mid,Flash Flood,6.9591114454813265,0.44517650406429754,2.5806773022187977,4,4000.0,8.294299608857235,0.5,32.75349884741211,2.5466679242813113,6287598.995604497,4921603.843634359,52.29231647736546,2021
05003,2022,7,top,Flash Flood,9.739899446543802,0.9217965093981971,3.816231248532423,4,4000.0,8.294299608857235,0.5,32.75349884741211,2.5466679242813113,6287598.995604497,4921603.843634359,52.29231647736546,2021
05009,2025,7,bottom,Flash Flood,-13.476426789711638,1.495717777821487,0.5148714192574412,4,0.0,0.0,0.0,37.668771640090185,2.4541526385193353,21962321.453850333,19775277.26553228,43.053577784331495,2023
05009,2025,7,mid,Flash Flood,-11.409185856691423,0.9763082405614784,0.5425820113886223,4,0.0,0.0,0.0,37.668771640090185,2.4541526385193353,21962321.453850333,19775277.26553228,43.053577784331495,2023
05009,2025,7,top,Flash Flood,-13.512495441161533,1.2597634444235415,0.32441967429914104,4,0.0,0.0,0.0,37.668771640090185,2.4541526385193353,21962321.453850333,19775277.26553228,43.053577784331495,2023
05023,2024,10,bottom,Thunderstorm Wind,0.6828799305940976,0.43147362654794885,1.4273906846248867,1,0.0,0.0,0.0,30.720061588456485,2.457172120697717,24631438.782590516,18457231.71662054,56.005376154997634,2023
05023,2024,10,mid,Thunderstorm Wind,-3.3379424507196376,0.3859464098020525,-0.3428434171962114,1,0.0,0.0,0.0,30.720061588456485,2.457172120697717,24631438.782590516,18457231.71662054,56.005376154997634,2023
05023,2024,10,top,Thunderstorm Wind,-3.464644630746534,0.5685571147187383,-1.587260842590813,1,0.0,0.0,0.0,30.720061588456485,2.457172120697717,24631438.782590516,18457231.71662054,56.005376154997634,2023
05029,2025,8,bottom,"Flash Flood,Heavy Rain,Thunderstorm Wind",-13.779739009472493,1.1645851628932957,2.470017559129564,8,0.0,0.0,0.0,36.74235170640725,2.4474839340041727,18780890.422494613,12828876.819205083,81.9987987479214,2023
05029,2025,8,mid,"Flash Flood,Heavy Rain,Thunderstorm Wind",-5.5711221253296515,0.14075635827970784,-0.6045526636864812,8,0.0,0.0,0.0,36.74235170640725,2.4474839340041727,18780890.422494613,12828876.819205083,81.9987987479214,2023
05029,2025,8,top,"Flash Flood,Heavy Rain,Thunderstorm Wind",-4.203295870245881,0.11483015438554867,-1.3612192634592002,8,0.0,0.0,0.0,36.74235170640725,2.4474839340041727,18780890.422494613,12828876.819205083,81.9987987479214,2023
05031,2023,8,bottom,Hail,-5.606466140265496,0.427701651910226,-1.1529052614030963,1,0.0,0.0,0.003472222222222222,52.215543465897795,2.587532652435118,67374632.62844253,52317479.530773036,76.865235066643,2023
05031,2023,8,mid,Hail,10.532665669141096,0.7199734282464637,-0.9569139236528011,1,0.0,0.0,0.003472222222222222,52.215543465897795,2.587532652435118,67374632.62844253,52317479.530773036,76.865235066643,2023
05031,2023,8,top,Hail,2.698203073980622,0.35516936495058965,-0.14372263813767935,1,0.0,0.0,0.003472222222222222,52.215543465897795,2.587532652435118,67374632.62844253,52317479.530773036,76.865235066643,2023
05035,2022,5,bottom,Thunderstorm Wind,-0.45978886428297017,1.0140588109037791,-4.312055520212577,1,5000.0,8.517393171418904,0.003472222222222222,50.209875792236325,2.671452794967651,15978117.949593842,11827802.032728255,62.138830037957156,2021
05035,2022,5,mid,Thunderstorm Wind,-5.591982521518688,0.7076709467895683,-6.2589118057998165,1,5000.0,8.517393171418904,0.003472222222222222,50.209875792236325,2.671452794967651,15978117.949593842,11827802.032728255,62.138830037957156,2021
05035,2022,5,top,Thunderstorm Wind,0.5847321985882701,0.8483681634590469,-5.875467147129773,1,5000.0,8.517393171418904,0.003472222222222222,50.209875792236325,2.671452794967651,15978117.949593842,11827802.032728255,62.138830037957156,2021
05037,2023,8,bottom,Thunderstorm Wind,2.4225596927354474,0.5015329490584903,-2.2159654627030676,1,0.0,0.0,0.003472222222222222,34.05617651967703,2.51753764764715,12965971.438235028,9400479.031952245,82.06813710256866,2023
05037,2023,8,mid,Thunderstorm Wind,-2.7464535829205516,0.5501703539982518,2.3422729854228947,1,0.0,0.0,0.003472222222222222,34.05617651967703,2.51753764764715,12965971.438235028,9400479.031952245,82.06813710256866,2023
05037,2023,8,top,Thunderstorm Wind,2.8057343553590925,0.5649468627144665,-1.7055408181906841,1,0.0,0.0,0.003472222222222222,34.05617651967703,2.51753764764715,12965971.438235028,9400479.031952245,82.06813710256866,2023
05039,2024,4,bottom,Thunderstorm Wind,13.270258889919461,1.4810470065254047,4.392895408765021,1,0.0,0.0,0.0,23.629493731027285,2.448884614320298,3205474.835176646,2159686.410699485,78.93268748530777,2023
05039,2024,4,mid,Thunderstorm Wind,14.715497006404746,1.5010020448221824,8.848160186943119,1,0.0,0.0,0.0,23.629493731027285,2.448884614320298,3205474.835176646,2159686.410699485,78.93268748530777,2023
05039,2024,4,top,Thunderstorm Wind,8.66914340410247,1.2100635133404538,6.379753060552626,1,0.0,0.0,0.0,23.629493731027285,2.448884614320298,3205474.835176646,2159686.410699485,78.93268748530777,2023
05043,2025,7,bottom,Flash Flood,-23.425256208144248,2.431714351620306,-14.461715104061033,4,0.0,0.0,0.0,41.621088611380124,2.4656575294974736,10638012.805203063,6660483.518706741,89.41064101673739,2023
05043,2025,7,mid,Flash Flood,-12.177149009698923,1.184300645176515,-8.84738497903272,4,0.0,0.0,0.0,41.621088611380124,2.4656575294974736,10638012.805203063,6660483.518706741,89.41064101673739,2023
05043,2025,7,top,Flash Flood,-2.9106961520038226,0.22956706376446667,-5.117301643454326,4,0.0,0.0,0.0,41.621088611380124,2.4656575294974736,10638012.805203063,6660483.518706741,89.41064101673739,2023
05045,2025,6,bottom,"Flash Flood,Hail",-5.6719462276037405,0.4449844487569646,-5.911448047256532,5,0.0,0.0,0.0,56.11644718929928,2.5201884819010565,58591325.19988872,67791677.89454578,21.658361967112924,2023
05045,2025,6,mid,"Flash Flood,Hail",-3.97838307123844,0.29225565850457524,-4.704181197796146,5,0.0,0.0,0.0,56.11644718929928,2.5201884819010565,58591325.19988872,67791677.89454578,21.658361967112924,2023
05045,2025,6,top,"Flash Flood,Hail",-5.466911740424067,0.480759191791968,-3.8761510392833762,5,0.0,0.0,0.0,56.11644718929928,2.5201884819010565,58591325.19988872,67791677.89454578,21.658361967112924,2023
05069,2025,7,bottom,Thunderstorm Wind,-13.046742637920175,2.0517057224591277,-11.94404114775521,1,0.0,0.0,0.0,64.58922035628493,2.5436825234319995,53859652.03024977,34597482.20984496,93.78101650028468,2023
05069,2025,7,mid,Thunderstorm Wind,2.9632128557292674,0.4170790503770424,-13.289918580855351,1,0.0,0.0,0.0,64.58922035628493,2.5436825234319995,53859652.03024977,34597482.20984496,93.78101650028468,2023
05069,2025,7,top,Thunderstorm Wind,9.538705845561253,0.7323818868527976,-10.46413796210373,1,0.0,0.0,0.0,64.58922035628493,2.5436825234319995,53859652.03024977,34597482.20984496,93.78101650028468,2023
05077,2024,4,bottom,Thunderstorm Wind,12.278282721569951,1.5070547704141422,3.7980957514339977,1,25000.0,10.12667110305036,0.003472222222222222,9.836070687762204,2.3660906210751063,9637373.28244998,5709218.797002629,98.18011374827178,2023
05077,2024,4,mid,Thunderstorm Wind,25.57187341735282,1.97811114541751,2.6368508803535065,1,25000.0,10.12667110305036,0.003472222222222222,9.836070687762204,2.3660906210751063,9637373.28244998,5709218.797002629,98.18011374827178,2023
05077,2024,4,top,Thunderstorm Wind,20.19508108749156,1.8487986674896528,1.851393882971692,1,25000.0,10.12667110305036,0.003472222222222222,9.836070687762204,2.3660906210751063,9637373.28244998,5709218.797002629,98.18011374827178,2023
