target_fips,storm_year,storm_month,n_clean_neighbors,neighbor_fips,target_zhvi_t0,baseline_mean_zhvi_t0
36021,2022,12,1,36071,265522.83483517024,275835.96821858233
45073,2022,9,3,"13195,13011,13281",150793.37302224422,210151.9847129533
48221,2023,5,1,48193,238350.16444364516,121060.98511056788
54053,2023,2,1,54105,74380.03434518132,54063.7683434112
17073,2022,5,1,17071,63192.656766322696,70366.1614881201
16053,2020,5,1,16025,156281.53346464722,147454.1581957124
27127,2022,10,6,"27063,27117,27103,27081,27133,27105",81695.20899710321,117004.94970413769
28129,2024,6,2,"28111,28077",101701.7751971906,84026.49022178311
31101,2025,5,3,"31171,08115,31047",134322.942320238,105121.59498561919
12121,2022,11,1,12029,143711.8209631523,109839.14899927536
46063,2024,6,1,30109,111696.22418769584,101557.85904810992
37053,2025,6,2,"37143,37187",369745.63380479487,94840.9750364794
56009,2020,6,1,56033,144704.2675117481,199359.94650529613
33003,2021,7,2,"50009,23007",238538.85968242396,112966.19720786103
40113,2023,1,2,"40053,40105",97313.7966194341,63851.62620390722
51095,2020,8,1,51735,226585.02840931213,236784.8504555742
28127,2025,7,2,"28061,28147",90020.86729613888,90793.08800120783
45077,2022,3,2,"13147,13257",157065.53461980968,144440.8868916594
16083,2021,8,3,"32013,16025,16015",221855.89957287224,215661.57270607646
23029,2025,8,2,"23013,23027",110649.86321601747,245806.91970582434
19147,2024,7,2,"19093,27091",81407.19965941708,84423.25912134303
48121,2024,3,5,"40085,48237,40095,40013,48397",351816.60258082015,156326.99286718603
48137,2021,8,1,48507,,48882.600980671385
54101,2024,8,1,54093,53763.661760536466,103895.78259162333
13023,2020,8,1,13283,56311.4390937048,53038.28751441149
40077,2025,5,1,05113,81966.03083628563,93326.4985345715
20179,2025,4,4,"20163,20147,31065,31083",120187.026352162,67900.79806663642
13201,2024,4,1,13061,76913.02410506118,65162.09186483008
18135,2023,1,1,18009,75240.14599513148,54946.60952038789
20187,2023,5,1,08011,70646.93231282769,64315.03424179457
27083,2024,9,2,"27073,27023",102914.19578225652,91889.81089279892
30047,2020,6,5,"16079,30061,16035,30039,30077",195873.6237471026,114782.09996676403
01053,2024,12,1,01041,76781.01339336351,69406.13223858342
33015,2024,1,1,25025,405744.7367912645,508211.9652163575
01085,2022,6,1,01039,79564.69413849649,78990.41655741092
08027,2023,10,7,"08105,08015,08023,08093,08079,08053,08003",229713.91478685543,259792.0409391793
55059,2020,11,1,55055,151549.71637118966,167690.30080094433
49057,2024,8,1,16071,339159.1656122547,226759.8428558519
41053,2021,12,2,"41065,41031",331927.63957488,261606.82655278535
20145,2024,8,1,20097,44454.689172972656,70744.97768977797
29161,2023,3,1,29221,116448.5344980543,89572.14323876299
19001,2023,5,2,"19165,19145",94648.33228227556,86512.83500391926
31161,2022,7,2,"31091,31103",64041.32389416827,84243.5435030156
48273,2020,5,1,48247,75497.6648284756,48754.73952505808
48407,2020,4,1,48313,87278.61908251041,79922.23926210962
31071,2025,7,4,"31163,31077,31047,31019",114189.56256528864,117317.47887884162
18095,2021,8,2,"18009,18169",78823.9260825013,65387.289019943055
04005,2021,12,2,"08033,04012",363724.2260380439,134514.9007544209
16037,2025,5,1,16047,180071.13849016002,235415.35195823977
04019,2022,10,2,"04012,06025",256731.6988819196,175468.56595521866
51035,2025,5,1,37005,91906.74480054162,148519.80922724435
41005,2024,8,5,"41007,41069,53059,41009,41031",455813.157933686,304329.7029937065
05073,2022,7,1,05081,,74808.16056746738
48375,2025,4,1,35009,92055.47746769618,94107.19238061
21075,2025,9,4,"17003,21039,21007,47045",50553.56400172915,62513.51790801773
35053,2020,6,2,"35031,35017",109888.93180264812,110600.80939294398
13137,2021,10,3,"13291,37113,37043",155051.76859445448,172176.59259702114
54071,2023,7,2,"54093,51660",107146.27787183644,156670.67815889418
23025,2024,4,1,23023,139840.2018316175,290238.1817709166
48091,2025,6,1,48493,292791.5589315143,230801.3174415524
30017,2024,7,1,30109,140418.81201478298,101065.24186965082
40011,2023,8,2,"40129,40003",49375.24805876539,65522.47514615368
13233,2021,6,1,13227,93368.29000381294,207480.38910614772
48467,2024,3,2,"48397,48161",175160.0206963659,229772.3037650462
01107,2025,6,1,01023,76080.22528544771,73868.13039786844
31069,2022,7,1,31091,98378.26435045328,64625.801882142
05021,2025,8,2,"29223,29143",58307.402817186485,64497.351865781384
08085,2023,6,11,"08015,49007,35045,08045,49017,49025,08053,49055,08109,08111,49047",292616.6009049157,257053.59429794372
48331,2020,3,1,48313,119541.2154874146,78825.14840201406
47029,2022,2,1,37199,131865.7680074703,167107.07513213172
42027,2024,4,3,"42023,42057,42009",210020.69092292557,86819.34588378132
37119,2025,8,1,45023,299377.26754223235,119810.72320419866
23021,2025,6,3,"23027,23009,23011",124305.17451782966,223061.35196269883
46051,2025,7,1,27155,124661.91993966726,54687.58562320921
51073,2022,7,1,51735,232880.52008198109,286850.98016443703
13199,2021,1,1,13053,69506.32251702803,66175.38852609745
13163,2021,5,5,"45011,13031,13317,13279,13283",60428.985229132704,79898.94330283144
39167,2020,1,2,"54105,54035",70891.05110208278,58936.33478149408
28035,2021,3,1,28045,102209.36555059714,120154.89449212102
31165,2022,6,1,56009,108439.4157633398,175182.98948030637
17191,2023,5,2,"17051,17033",62170.34066304382,69178.25433477352
13213,2021,12,1,13291,160550.3886185229,201115.09104643567
21209,2025,6,6,"21103,21011,21173,21181,21201,21049",245200.12326598857,134581.20081532918
13143,2023,5,3,"13121,13097,13067",154126.63495554533,265118.5431732295
21059,2021,3,1,21233,101004.45431827851,58661.89614302564
20039,2024,7,1,31073,47700.02158121311,156658.76473939908
17109,2024,7,1,17017,47248.01482897915,62843.50482873599
17015,2025,8,1,19105,67836.41454051352,117660.41253602458
18167,2024,4,2,"18045,17033",87570.63946073368,80026.81181024686
18087,2023,6,2,"18141,26059",168601.36443323817,108350.91160492256
37021,2025,2,1,37011,334293.1104487069,211328.23937501377
37053,2022,5,2,"51740,37095",324385.72380296607,131741.83895757375
16019,2021,8,3,"56029,16041,16007",267262.8998075407,224273.18158091736
08087,2025,7,2,"08115,08014",219352.3909123228,291993.2227610001
17021,2022,5,1,17039,59760.19131964777,65678.26511381095
18105,2021,6,1,18101,167170.49397786995,77085.20917129102
47007,2023,8,4,"13047,47061,13313,13083",117811.01788340649,143776.3863250841
01113,2024,5,4,"01017,13239,13307,13061",99021.15075437068,72794.5310318876
19047,2021,6,3,"19021,31043,19035",71866.97394742811,97651.76310037986
26119,2021,6,6,"26069,26033,26129,26097,26113,26047",111308.1277428672,113421.00874829799
13139,2022,6,8,"13219,13247,13291,13195,13257,13111,13059,13281",261056.85909805985,231682.80278142414
51087,2025,6,1,51670,278337.03568771575,148349.70345713015
12083,2020,2,1,12053,116554.72376708635,135765.27142681088
39009,2023,3,1,54105,74599.19733142857,53712.378011526984
21001,2025,6,3,"21053,21231,21199",108945.9889641878,101604.82093546302
40089,2023,4,1,40005,121932.94798087528,88080.41833371493
17161,2025,4,4,"19097,19105,19183,19087",87856.36846200132,118039.33650044558
08009,2024,7,1,08023,,117556.60746042652
47157,2022,5,4,"05037,28137,47097,05123",107321.59775932143,74993.46215355356
29077,2022,5,1,29185,146220.3429714808,93795.4876540904
30041,2021,7,2,"30073,30045",116967.5465465506,106477.9687251779
55031,2024,5,4,"55003,27065,27071,27031",152192.34465445476,148104.9170318651
54079,2023,2,1,54105,121640.75717929016,54063.7683434112
51029,2021,8,1,51540,136651.02505669234,276033.5519996421
47041,2024,7,1,47169,188639.0477760828,225314.36080982455
13105,2023,7,5,"13157,13133,13301,13011,13265",89471.24082980941,166704.85265155244
48175,2022,9,3,"48177,48057,48239",137468.57507741413,134445.47669694605
26041,2020,6,5,"26019,26097,26009,26095,26083",66677.73904727951,92212.66633618153
29221,2025,4,2,"29073,29157",104690.47108842611,128623.11835868732
42015,2022,5,1,42093,94867.35876288796,152067.88190883753
29173,2020,11,1,17013,91839.32164233497,113169.31371281426
12099,2024,3,1,12055,273397.6761350928,148386.3473408479
39075,2024,4,1,39103,180500.25808363568,210823.93589223688
13115,2021,6,1,13227,107225.11553548837,207480.38910614772
46085,2021,8,3,"46009,31015,46067",,90524.72747712869
18059,2025,4,1,18023,234086.61191202575,148436.2238610761
04005,2023,5,7,"35045,08113,49017,49021,04012,49055,08077",396085.5798665812,270531.13656368444
12071,2020,3,2,"12027,12055",159227.89629636446,89009.14841350986
26165,2022,9,3,"26105,26127,26039",114948.06736263997,115813.06700123947
18039,2020,8,1,18131,110301.61169957678,62695.534830977944
29169,2023,3,1,29135,115121.56377068056,110552.6386809576
55021,2020,3,1,55055,149098.12133123347,157574.58585380646
13305,2023,12,2,"13279,13107",101730.07382352585,67814.52168078623
18057,2022,3,2,"18065,18109",283509.2645871294,128085.46562321749
36013,2024,7,1,39007,89602.3076021381,88467.10249364671
29127,2025,6,1,17009,95759.10176019416,82979.465533355
12095,2023,6,3,"12049,12081,12055",269722.6650450554,189996.36206638152
27129,2024,9,3,"27073,27121,27079",88723.50074622729,159799.2620079522
23003,2021,4,1,23007,68075.88852672848,123610.80843922248
19085,2021,7,2,"19093,19193",86947.76887990296,84189.31630172713
06017,2024,9,1,06109,452939.489586548,306249.3283870776
19127,2023,4,1,19079,97059.7464680099,74048.92727644513
51093,2023,12,5,"51830,51183,37091,51036,51199",240900.72632973964,175587.1638356347
21083,2021,7,1,21143,74254.0390184095,91799.3595599719
29139,2024,4,3,"29173,29175,17013",99653.55661228768,106767.98820165906
05081,2025,4,2,"05113,05109",81255.99083980726,97031.79445860056
53065,2023,9,7,"53075,16009,53025,16017,53001,53047,16055",204343.54959877147,267283.5251660768
22111,2022,7,1,22083,94721.31112570096,89988.91030547516
06057,2023,6,4,"06049,32019,41037,32029",434043.46563139744,216991.96875501107
08085,2020,5,3,"08109,08053,49007",204458.4950337566,127205.4397161901
28045,2025,7,3,"28039,28111,22095",142342.50678607734,116771.95787169016
01077,2022,3,3,"47109,47039,28057",118234.74902205216,88393.44622225959
51153,2020,7,2,"51600,51610",310177.01412358717,447885.25965698576
19195,2024,9,1,19069,97089.56605019188,70625.75705007369
01001,2023,8,2,"01013,01007",147730.4671767225,106061.23166971368
21211,2020,7,1,21223,157959.48530968602,87041.13475146894
16001,2025,7,5,"32007,16087,16075,32013,16047",403904.9365800028,248076.5602172843
21151,2025,9,9,"21129,21051,21199,21189,21125,21239,21197,21173,21017",193760.62831287933,119512.32920552006
08055,2024,9,3,"08021,35055,08015",151461.8657877063,297801.77000231034
28137,2025,5,1,05077,143963.43891772823,62789.80429601206
12123,2025,6,2,"12075,12041",95038.99366031717,170582.17654030301
28083,2021,6,1,28027,47017.9932252189,31293.099039719134
27051,2023,5,4,"27153,27159,27151,27011",107647.68855091395,99918.07321141516
42099,2022,5,2,"42087,42093",165177.30966431624,118129.46999935788
42067,2025,5,1,42093,135661.43673664762,172470.58471172815
27019,2022,8,1,27103,324481.7327639034,197280.1535911828
30037,2022,7,4,"30015,30005,30059,30045",146492.49334600812,145100.20602732955
01005,2021,5,1,13053,82821.92348675079,65398.557648961025
19175,2024,6,2,"29129,19145",67624.37814141333,73625.22512991264
22111,2025,8,2,"05011,05017",80175.26618589649,47482.624694484315
54081,2021,8,1,51021,61583.277914337225,78084.00536797497
29111,2024,4,1,29173,100242.0971676017,133059.78827256127
17137,2021,7,1,17083,62897.39540018085,93486.73863055743
41039,2024,9,2,"41033,41031",350144.2741852834,299357.80689752277
08027,2020,7,5,"08105,08119,08025,08053,08003",155229.2499950831,146778.6196458715
47123,2023,2,2,"13291,13213",140105.85429064723,179987.52422634308
46115,2021,10,1,46077,53932.50970766403,107499.3229660136
55133,2023,8,1,55047,316121.9757447634,132967.48832262828
13311,2021,3,1,37043,115026.00096873462,150071.05628238313
34037,2021,4,1,36079,220595.87344580315,288384.2181554077
05139,2023,7,1,22123,63399.88511404407,57136.4810665551
49057,2021,5,2,"16041,16007",274742.8222540011,210591.7006359468
05103,2023,7,2,"05011,05003",52769.78506197698,51006.79959007079
29115,2025,7,4,"29199,29137,29025,29061",63921.23078609151,100704.46705395041
17053,2023,8,1,17147,72671.08292757835,107676.75399706895
29163,2021,6,2,"29073,17083",88138.31404306293,92341.52409503458
39171,2023,6,3,"39173,39095,26023",97600.66773787468,99527.62404289386
01053,2023,4,1,01013,70948.32901859705,58600.57220360918
27013,2024,8,1,27127,186440.48645720375,84280.4329609754
48083,2024,11,1,48093,47085.10821288659,100483.86085582554
54079,2020,1,1,54105,98695.12092165332,39803.9866321895
13035,2025,6,1,13237,179465.24502640116,201460.08474883527
12097,2024,6,2,"12027,12049",301837.35374599794,156364.2367359909
39113,2020,9,1,18075,69151.0866714639,54158.81311755497
48245,2024,6,1,48407,92214.30872533936,123245.11243068684
06061,2023,8,6,"06049,32029,41037,06005,32019,06011",517588.8209186693,240872.09012233478
21047,2023,7,1,47079,101312.38034231785,101118.10540040552
51093,2022,4,1,51740,236274.97604510887,162922.91831492365
22097,2021,3,3,"22007,22047,22121",80140.35294452107,114881.335491174
37183,2022,9,1,37185,345116.1324444841,115532.032252164
13105,2020,6,1,13059,61488.22267551539,138558.54345101895
21185,2020,5,1,21005,206144.99511217664,95945.57370240534
34039,2025,6,2,"34037,34021",472069.95136216696,291198.3010623453
13217,2022,6,3,"13219,13133,13013",224487.43455675492,276822.73901454377
55041,2020,8,1,55078,75669.78227974407,114166.00969809052
13277,2023,7,1,13315,119205.8919688454,65089.61155675803
08107,2024,5,4,"08019,49009,08065,08047",570018.1235503956,316153.66454137315
16029,2023,6,4,"56039,56041,49033,49005",199480.87713411907,458962.1199210954
51105,2020,6,1,51720,52697.68229599725,44140.12454504031
04005,2020,4,2,"32017,49021",267994.0141047127,134560.2994129908
19035,2025,4,2,"19047,31173",72081.92426092744,79854.68737888496
42043,2025,7,1,42093,168546.86359288925,172183.38388162412
48181,2025,8,1,48231,180898.9133718968,180977.0040201383
48391,2020,7,2,"48285,48321",75263.52926061231,110130.49097742884
27109,2021,4,1,27047,196853.80365467607,80669.94905181312
06059,2022,2,3,"04012,06027,06025",675489.7707606788,219715.70565100285
17189,2025,5,1,29157,70670.07255437505,131671.3164992924
17077,2025,9,4,"17003,29017,17153,17087",59393.618856576126,72438.82896322932
29147,2022,3,1,31147,100540.14668424743,51535.573082484254
48031,2024,4,1,48281,354346.9787208997,191067.83715948413
35023,2024,7,2,"35003,04009",,167591.86907936353
47093,2024,9,1,47121,249465.57607995928,159406.3225074267
51065,2022,9,1,51540,248244.2237936433,308263.8322667422
13321,2022,8,1,13037,88355.43479279429,48529.86028592468
48257,2025,7,1,48379,237204.9826611155,155253.9807235834
48503,2024,2,2,"48133,48077",86711.69101180286,82428.5829950042
47001,2025,4,4,"21231,21235,47137,21147",198727.47150565463,94343.20163621883
48205,2025,7,1,35009,151792.27929549193,93276.25993354108
13239,2022,6,2,"13053,13307",56742.03534623969,75686.72449902224
45083,2025,2,1,45023,182822.9780728808,119991.00116451371
06023,2020,4,6,"06049,41029,06021,41033,06033,41015",286212.0215910026,186142.3287223034
41051,2021,11,4,"41065,41071,53077,53039",374816.339429226,264022.17481537926
13091,2024,6,1,13283,83744.01543495532,68260.08311164805
22039,2020,5,1,22077,52044.44639361454,88369.35530957287
22019,2021,1,1,22039,144405.24382268827,59003.407182419054
20089,2020,7,1,31095,40936.11294408244,35310.282227994314
39167,2023,8,1,54105,91458.28989420149,54685.41999890672
16027,2021,6,5,"41001,16003,32013,16015,41023",309877.37377848243,178785.08746459216
22061,2025,8,1,05003,118364.7289784579,38617.693911859446
32033,2023,9,8,"49011,49001,49021,49049,49003,49039,49041,49057",104079.9880120154,295842.39394299977
13069,2023,1,4,"13309,13279,13315,13091",94074.9069384304,64563.248298235834
22017,2022,11,1,05081,55341.26119986057,74315.21795698146
22055,2020,5,1,22077,147044.64822432163,88369.35530957287
28145,2022,5,4,"28141,28137,28013,28057",116849.83483816274,98909.4534514797
46003,2020,7,1,31107,,62531.23388488862
11001,2020,9,1,51610,357583.69529197825,506542.50614317745
16057,2024,9,3,"53023,53021,53013",319765.1068582029,204980.38212829316
30111,2021,6,1,56029,212180.63322690036,210054.52878398943
19031,2023,7,2,"17015,19115",132774.55228526684,67909.1193434384
23027,2023,10,1,23023,191203.5934968797,282015.0750866449
18169,2022,8,1,18159,92798.82219209064,122648.1445749164
08055,2021,8,5,"08105,08021,08011,08053,08079",129297.31702323332,153192.40228464166
39109,2020,4,1,18075,101218.65350847517,52485.582323359886
35061,2020,6,1,35031,129385.96631410246,126060.61554749776
51059,2021,10,1,51685,421299.45878943615,290556.66481894045
46095,2022,6,2,"31103,46015",,110011.23737468824
18085,2020,10,1,18131,121550.11310870526,64378.95935377566
48465,2025,6,1,48507,140953.41466659724,49884.47153810053
32023,2025,9,2,"32013,32007",217540.29987805503,230802.93444672582
29093,2021,9,1,29073,69738.37416805158,90666.5119452757
19029,2024,7,1,19145,77575.77948096256,75470.09696591336
56039,2025,5,1,30057,1037753.2843611436,423417.67955296487
16077,2025,5,1,32007,162835.06794880293,250908.20024818848
04015,2024,6,1,06059,221706.0537696588,789237.7179579437
39019,2024,3,1,39169,91101.30029358636,148206.26856300354
51079,2023,7,1,51660,229782.18583374863,219040.5361563448
22079,2022,10,1,22125,77905.985523908,204327.38919049528
51003,2021,8,1,51820,272694.97426007275,165603.1161879568
08059,2022,8,1,08065,494158.039699734,344505.7382443908
29175,2020,11,4,"29033,29117,29195,29103",58705.42296788635,69150.19193403271
51005,2024,5,3,"51678,51530,54067",97111.25867238925,132572.90300251817
18071,2025,7,1,18025,151232.87345549988,87774.53028169002
37131,2022,6,1,51595,49522.024350234744,71976.99351542599
06077,2021,10,2,"06075,06085",365128.1099419386,945684.4729834346
24031,2022,6,2,"51600,51610",360414.7071455312,521707.1633963139
28159,2022,7,1,01107,72452.79033429055,77347.80746385014
51119,2021,5,1,51735,173386.30302982478,259292.3704697087
26085,2020,11,2,"26019,26035",,118194.08608180223
40107,2021,6,1,40029,48242.69479624747,49878.11737199843
17135,2023,4,1,17035,53058.79635635936,85482.85112478603
12051,2021,10,1,12027,138959.94504314012,127591.06754636706
49035,2021,9,1,49039,375298.3579143628,200298.39229412607
05013,2022,12,1,22067,,50612.41263829393
51013,2024,7,1,51600,423654.971873588,513771.422763398
56029,2025,9,1,30057,301859.4268468643,422498.7904235089
24005,2022,8,1,42043,231342.8002834885,137763.77809807635
13299,2025,4,2,"13271,12007",66647.4531928732,99408.3175611939
13305,2020,9,1,13005,85939.31810422872,43760.76218499868
31145,2024,6,2,"31073,31085",92687.1550318126,138053.65603285565
22105,2021,9,3,"28045,22093,28147",158446.75296503815,115122.13223044813
31039,2022,7,3,"31051,31043,19193",116921.77154087764,113931.12167968611
27027,2024,7,2,"27041,27029",194506.87370411152,145268.19839675055
48063,2025,4,1,48379,121241.51097853832,158242.97405646954
21123,2025,5,1,21169,147388.88913499902,103545.965923018
19193,2024,7,1,31039,124969.46242456126,126693.96189269602
39089,2025,7,4,"39005,39075,39101,39117",207004.82918437864,145477.21475726026
55029,2022,6,2,"26153,26029",187960.99989013397,145511.8863208407
48329,2022,8,1,48115,191378.39512870795,64819.96833284082
51167,2025,5,4,"21133,21195,21095,47067",59467.65556250204,62451.37378833955
19159,2023,7,1,19145,67639.15613428962,68949.6846450198
12109,2025,6,1,12007,334644.25448264525,147509.29060989662
31119,2022,5,1,31051,138181.385143558,88214.47726253899
04013,2021,10,1,06025,319153.5981610028,209067.46127261056
48441,2024,3,1,48133,119987.83509300034,59409.64101997685
29215,2024,12,1,29073,113604.7375284413,123193.310092016
56007,2025,7,5,"08037,08045,49043,49009,08049",113465.411152149,486165.91242157127
19039,2025,6,1,19007,107518.7353524836,50223.35866531885
26103,2021,5,2,"26089,26095",100615.84017912696,169566.28788042496
27059,2021,9,2,"27009,27163",213686.14843377995,221107.79421243595
51710,2020,8,1,51735,158986.88130551518,236784.8504555742
56037,2021,9,4,"56017,56029,16007,08107",152212.72179004204,232104.89341270857
21059,2024,8,1,21233,132412.5763881339,71337.82672536401
12113,2022,9,2,"01039,01035",237601.62360812607,72797.98648527509
13161,2023,7,5,"13175,13315,13091,13283,13107",68697.62162005801,71306.54944711908
39161,2025,6,2,"39173,39063",113726.6949798136,143692.01574209408
47161,2023,7,1,47039,124335.10175272782,84563.04256291443
28033,2020,1,1,28009,143151.34803887366,77836.49919795914
17167,2024,5,1,17005,85745.19504503997,76404.90049242527
53065,2020,6,2,"16009,53047",141357.90579387185,124844.41514772932
54005,2024,5,1,54067,47126.966179464776,80916.95528617612
55053,2023,10,1,55097,112196.41459314535,175451.95558405435
17073,2022,9,2,"19115,17071",63045.80562649324,74114.8948528739
53007,2022,6,6,"53035,53073,53077,53029,53055,53053",378467.0142227445,424137.05667395465
31101,2025,9,3,"31171,08115,31047",133315.84125644233,101193.26171358803
29179,2023,3,2,"29123,29221",85996.97013048484,83927.48463706046
47083,2024,4,2,"47081,47135",117124.74326687289,79038.18186235576
20099,2022,6,1,20207,39362.453120938815,45267.788831179096
51197,2022,6,1,51167,110392.06879178633,68214.46775816947
01061,2023,8,2,"01013,01035",90507.93545758538,66080.36701951145
26037,2023,8,3,"26093,26145,26111",176481.97929904354,151131.81379532538
31067,2023,8,2,"31159,31147",93490.08344361496,113092.50898729514
29131,2024,11,4,"29073,29105,29053,29085",150975.54584037047,125704.60927077432
40113,2023,5,1,40053,94689.26545022977,57890.08324627986
01109,2023,6,2,"01013,13259",99813.20405422368,49590.66323163505
51095,2020,12,1,51735,235833.85560873977,247499.05825015364
13223,2021,12,1,13149,238703.89615287492,129146.32866704935
30015,2020,6,1,30101,103138.7692762198,57895.255450263736
51187,2024,8,1,51840,281621.2894845209,251790.01852146545
17057,2024,5,1,17017,50285.480882838216,60801.39667290769
37103,2025,3,1,37141,67182.0951569189,280360.5744158963
47177,2022,9,1,47051,141720.01587917205,176669.12734193762
21031,2021,5,1,21091,100705.8948425431,99364.75258415712
13179,2023,1,2,"13279,13107",154748.88533683526,60604.53556588771
30013,2021,7,2,"30073,30043",162507.78677863147,157904.04018907083
20143,2025,9,2,"20089,20141",73313.69588932971,45198.894418480806
08113,2020,6,1,08053,366748.7676425698,199687.62507861463
48269,2023,2,2,"48197,48487",,48321.10218481973
22015,2021,5,2,"22027,48315",117485.0099379652,74965.46016212452
39117,2021,5,1,39077,139366.5260585395,90313.378153617
51810,2022,8,2,"51740,51735",256191.1276480387,227902.87301887298
48491,2022,3,1,48477,380019.8479541211,217400.14495140876
17049,2024,4,2,"17033,17005",111551.22138388843,68549.46779623166
20179,2025,8,4,"20163,20147,31065,31083",114320.26562194189,64971.208657394796
05089,2025,8,3,"05049,05065,05137",132309.60931129722,103420.69127868145
27125,2021,9,1,27029,113386.49478238718,90293.4322927246
48497,2024,3,4,"40085,48009,48077,40067",246000.86572047928,93647.83391645021
19179,2022,11,1,19185,67540.12615043625,54928.88397561694
13291,2025,6,1,37113,236646.84539339252,216866.35044463564
16059,2023,8,6,"16061,41063,16069,16003,16035,16045",189497.200292368,243923.21838248032
01081,2021,12,2,"13053,13259",181506.43765624575,54128.067311684536
01085,2022,10,1,01035,80400.72379697024,65907.8261472862
17117,2020,7,3,"17017,17013,17129",59851.71789008246,85441.33143225446
53059,2021,1,5,"53005,53037,41021,53025,53053",289949.89757193456,228242.59861729812
48439,2022,4,2,"48217,48425",232161.27127841467,170703.88697179302
08039,2025,7,3,"08043,08061,08025",481648.33783306554,148953.1812330267
50007,2020,7,1,50017,246408.32955468344,133272.78823156256
30035,2025,5,2,"30053,30047",94258.1564377265,306585.13346683653
48381,2020,8,1,48369,124035.74194463129,72544.57903925896
35007,2023,4,6,"08021,08011,35047,35039,08003,35037",110400.6942942816,130545.38341986026
48133,2023,3,1,48193,62953.75823189905,119186.114908971
24015,2022,7,1,42043,238771.7919017116,137583.49412601534
13267,2024,6,4,"13029,13163,13283,13175",100663.16708891634,129171.22876748002
40091,2024,3,2,"40005,40029",98306.07524166962,78606.83285042497
12005,2022,3,1,01039,211156.0155220836,79122.34790670477
06001,2021,12,1,06069,718076.1067399406,630264.5612922986
48375,2025,8,1,35009,91690.5874639112,92000.63724598188
28071,2020,2,1,28009,157539.91783079953,77240.42935711906
51023,2025,6,3,"51678,51530,51580",134831.0038890848,130965.53076238092
17039,2020,7,1,17129,56483.47579702301,104494.44642754576
16039,2020,4,3,"16045,16067,16059",155268.28404346158,145175.07301874532
21191,2025,4,3,"21201,21017,21181",136798.6630873254,129671.78392066744
23025,2024,8,1,23023,142107.7398502355,295428.4169037116
50013,2021,7,2,"50019,50015",208865.31882871312,180745.78360672027
01111,2023,8,4,"13199,13121,13145,13097",98367.91767022316,197188.9126601996
51121,2021,9,1,51021,181204.8803469811,76610.93304452261
27049,2023,8,2,"27161,55035",200411.12764534188,175901.95499373955
37029,2023,6,1,37091,213000.9485409616,61491.643203299434
27015,2021,12,9,"27063,27173,27083,27023,27085,27101,27093,27105,27067",112274.88184785916,109412.37202773361
27027,2021,6,4,"27041,27153,27029,27159",166322.24558333252,115478.13993265138
27161,2024,8,1,27091,157225.42016090467,93956.13846481482
