target_fips,storm_year,storm_month,n_clean_neighbors,neighbor_fips,target_zhvi_t0,baseline_mean_zhvi_t0
51017,2022,6,1,51678,441933.2134245974,504273.95770076354
16017,2020,5,3,"16009,16035,30061",630443.0478145242,347056.11345123936
36021,2022,12,1,36071,754627.6970293474,562617.5644754454
45073,2022,9,3,"13195,13011,13281",616995.9443568123,516940.98810759344
48221,2023,5,1,48193,652653.5498001957,688650.1581849846
54053,2023,2,1,54105,222802.4048945799,208159.90328444337
17073,2022,5,1,17071,274899.7873467931,235622.5058528341
16053,2020,5,1,16025,382470.831631531,459016.0944771104
27127,2022,10,6,"27063,27117,27103,27081,27133,27105",338920.43057099247,411134.8386039293
28129,2024,6,2,"28111,28077",267160.6612992657,247435.62835432985
31101,2025,5,3,"31171,08115,31047",417892.99391586025,410446.7080682197
12121,2022,11,1,12029,399510.4178056433,352661.4110344453
46063,2024,6,1,30109,,388948.3357613953
37053,2025,6,2,"37143,37187",962361.314453634,327154.5035087271
56009,2020,6,1,56033,357483.5608579619,520120.2120594711
33003,2021,7,2,"50009,23007",733409.5276078492,408314.47092096007
40113,2023,1,2,"40053,40105",352790.95895555493,341845.33491120255
51095,2020,8,1,51735,487201.83620360825,477379.6733437753
28127,2025,7,2,"28061,28147",252595.5454670803,248320.0186036973
45077,2022,3,2,"13147,13257",420643.4337543331,474984.63095536747
16083,2021,8,3,"32013,16025,16015",511483.7489327367,580969.2344197781
23029,2025,8,2,"23013,23027",326885.55147933244,637376.950495024
19147,2024,7,2,"19093,27091",283059.57902582013,370509.4195818717
48121,2024,3,5,"40085,48237,40095,40013,48397",732523.544440492,467791.3743045108
48137,2021,8,2,"48163,48507",744144.9193000695,270324.79817646055
54101,2024,8,1,54093,161417.3012222468,398215.4312798972
13023,2020,8,1,13283,209761.49188544427,236005.33968432716
40077,2025,5,1,05113,293707.8716094204,322547.58363088017
20179,2025,4,4,"20163,20147,31065,31083",429396.3715329808,292303.9092277749
13201,2024,4,1,13061,274542.18481351744,348428.2024052302
18135,2023,1,1,18009,235082.71089333392,216952.84112632336
20187,2023,5,2,"35059,08011",318973.47253741714,243584.14510428224
27083,2024,9,2,"27073,27023",337004.1963800145,454840.262447354
30047,2020,6,5,"16079,30061,16035,30039,30077",651034.3379989378,357255.8596506334
01053,2024,12,1,01041,244400.77797200135,268270.08028683974
33015,2024,1,1,25025,839572.495541979,1246944.4024384045
01085,2022,6,1,01039,297087.08816008957,282848.6498968366
08027,2023,10,7,"08105,08015,08023,08093,08079,08053,08003",672995.1338912336,638607.919255436
55059,2020,11,1,55055,355560.2472679089,385890.5232257291
49057,2024,8,1,16071,633010.201438033,540762.6777359098
41053,2021,12,2,"41065,41031",591781.0852023369,600823.5071578323
20145,2024,8,1,20097,205781.6398866238,312555.5225012422
29161,2023,3,1,29221,341664.37909940677,293217.8817995188
19001,2023,5,2,"19165,19145",304588.8122378323,285851.64933757053
31161,2022,7,1,31091,340805.3762976758,266739.1365193871
48273,2020,5,1,48247,215822.7665048842,218849.19767867573
48407,2020,4,1,48313,374333.800623439,374678.3875366238
31071,2025,7,4,"31163,31077,31047,31019",517198.2474321637,520288.55060863175
18095,2021,8,2,"18009,18169",241689.60932099947,222037.89414821303
04005,2021,12,2,"08033,04012",839994.545617607,522873.0600843023
16037,2025,5,1,16047,747795.01354116,662438.7748990944
04019,2022,10,4,"06025,04011,35023,04012",545015.7145990646,397320.5419902275
51035,2025,5,1,37005,298271.6924834512,471432.51609972265
41005,2024,8,5,"41007,41069,53059,41009,41031",908281.6378123974,757344.5881523129
05073,2022,7,1,05081,216204.17077062372,246184.86708122896
48375,2025,4,1,35009,273468.3964538619,261215.17631049085
21075,2025,9,4,"17003,21039,21007,47045",164756.39536711402,250179.4480334384
35053,2020,6,2,"35031,35017",243275.51676586573,268824.36637428676
13137,2021,10,3,"13291,37113,37043",399232.4578387215,560776.6717751527
54071,2023,7,2,"54093,51660",292448.26139803807,418885.92009682197
23025,2024,4,1,23023,323367.8085954823,639713.8609888436
48091,2025,6,1,48493,751843.6793348873,606088.0609171981
30017,2024,7,1,30109,368984.520404992,388366.55471308314
40011,2023,8,2,"40129,40003",210700.4139529848,326599.9391874601
13233,2021,6,1,13227,269805.6435608246,487203.6584586967
48467,2024,3,2,"48397,48161",478008.9968371836,582587.0284497369
01107,2025,6,2,"28069,01023",250552.34703753376,236098.29768771087
31069,2022,7,1,31091,438813.4394285947,266739.1365193871
05021,2025,8,2,"29223,29143",231860.3814872508,208802.58658046537
08085,2023,6,11,"08015,49007,35045,08045,49017,49025,08053,49055,08109,08111,49047",643045.3576269485,651145.5261514102
48331,2020,3,1,48313,469023.8572265476,370800.7748119613
47029,2022,2,1,37199,364539.18075591605,499346.0499606452
40039,2021,7,1,48483,252763.6059178315,240162.19962159477
42027,2024,4,3,"42023,42057,42009",507246.2053556821,279530.93116695195
37119,2025,8,1,45023,740683.7266459415,344253.873192216
23021,2025,6,3,"23027,23009,23011",368880.5229329892,576835.0523251492
46051,2025,7,1,27155,462113.10471162904,383622.17822700465
51073,2022,7,1,51735,466043.7188411409,586338.9865948774
13199,2021,1,1,13053,268486.2374853198,226862.43155701977
13163,2021,5,6,"45011,13031,13265,13317,13279,13283",237515.53612252188,275103.5095067148
39167,2020,1,2,"54105,54035",226605.48124804185,200742.67875897384
28035,2021,3,1,28045,255814.6439517716,325980.1396873181
27119,2025,5,1,38063,393284.28909636056,226386.16471985792
31165,2022,6,1,56009,601233.3125711841,444427.282465291
17191,2023,5,2,"17051,17033",240034.40034364775,260547.58520837885
13213,2021,12,1,13291,309365.4066626622,542761.2906094607
21209,2025,6,6,"21103,21011,21173,21181,21201,21049",479148.5208629291,351071.6920710054
13143,2023,5,3,"13121,13097,13067",378921.0250001282,636963.3811939767
21059,2021,3,1,21233,265201.342740704,208067.50384889753
20039,2024,7,1,31073,234696.1463698377,634224.3990323996
17109,2024,7,1,17017,175269.64335431645,173160.08186915278
17015,2025,8,1,19105,381280.567146143,417911.5573281316
18167,2024,4,2,"18045,17033",262464.28497976175,266486.8871598118
18087,2023,6,2,"18141,26059",492766.4462888346,328484.75900514086
37021,2025,2,1,37011,769679.8431495703,1008095.6098286952
37053,2022,5,2,"51740,37095",925258.3259562004,421654.83067853795
16019,2021,8,3,"56029,16041,16007",548004.0631502423,593375.2624974345
08087,2025,7,2,"08115,08014",499167.8689302644,606048.7154630114
17021,2022,5,1,17039,195287.95874817704,227536.49039641512
18105,2021,6,1,18101,405744.2052754936,260665.11268540387
47007,2023,8,4,"13047,47061,13313,13083",415536.832722637,375020.82570031664
01113,2024,5,4,"01017,13239,13307,13061",286626.01899001945,311022.7794664939
19047,2021,6,3,"19021,31043,19035",224369.7320377595,252877.9225648353
26119,2021,6,6,"26069,26033,26129,26097,26113,26047",280011.547361825,343580.27408517175
13139,2022,6,8,"13219,13247,13291,13195,13257,13111,13059,13281",582497.1935561424,575314.2647293401
51087,2025,6,1,51670,617176.8250721995,274778.2415810631
12083,2020,2,1,12053,272091.3356853821,261626.2211747333
39009,2023,3,1,54105,288202.9896347029,206913.0943320697
21001,2025,6,3,"21053,21231,21199",296897.48800432397,290896.8510312151
40089,2023,4,1,40005,610294.4760716237,354161.5434749226
17161,2025,4,4,"19097,19105,19183,19087",241247.01540543785,382671.41429619445
08009,2024,7,1,08023,210802.39459519612,348143.3170832168
47157,2022,5,5,"05077,05123,05037,28137,47097",410516.62817464606,252166.0881305831
29077,2022,5,1,29185,370756.0523454958,364516.22023469297
30041,2021,7,2,"30073,30045",318973.94331234926,427664.3167092186
55031,2024,5,4,"55003,27065,27071,27031",358354.06653511734,411143.56517296855
54079,2023,2,1,54105,342951.3995663148,208159.90328444337
51029,2021,8,1,51540,326819.3101560425,679596.3012122749
47041,2024,7,1,47169,526061.6079017826,526358.8632689118
13105,2023,7,5,"13157,13133,13301,13011,13265",281352.84884962806,604380.7265412527
48175,2022,9,3,"48177,48057,48239",542798.6322879248,538475.7361829057
26041,2020,6,5,"26019,26097,26009,26095,26083",208831.2914100732,329238.1724147102
29221,2025,4,2,"29073,29157",325154.3596457574,415004.06561738194
38019,2025,9,1,38063,250584.4425899782,214823.54431237993
42015,2022,5,1,42093,294436.56414647895,432243.6595943307
29173,2020,11,1,17013,306452.49228841066,336512.3536221681
12099,2024,3,1,12055,1037114.286550364,361303.2591442613
39075,2024,4,1,39103,536426.6128055057,470186.2325680717
13115,2021,6,1,13227,294521.04142272845,487203.6584586967
46085,2021,8,2,"46009,46067",,328172.03020380257
18059,2025,4,1,18023,438766.373464314,345807.28293492465
04005,2023,5,7,"35045,08113,49017,49021,04012,49055,08077",903448.858381675,1085991.824287752
12071,2020,3,2,"12027,12055",433015.3280497696,259963.9899659455
26165,2022,9,3,"26105,26127,26039",331135.50524443854,363362.48146002804
18039,2020,8,1,18131,276720.85622669273,191479.9347706388
29169,2023,3,1,29135,274566.039755604,383017.7443379524
55021,2020,3,1,55055,370829.3619204723,361607.2867430329
13305,2023,12,2,"13279,13107",311962.2256088752,264521.05349823565
18057,2022,3,2,"18065,18109",613262.8024887362,331382.19152442913
36013,2024,7,1,39007,293874.99098826706,268764.6785947136
29127,2025,6,1,17009,322686.76179541013,279302.463589525
12095,2023,6,3,"12049,12081,12055",640658.1768612684,514586.17587352055
27129,2024,9,3,"27073,27121,27079",338879.6242083362,521117.34555506986
23003,2021,4,1,23007,199535.87074190457,397123.842044478
19085,2021,7,2,"19093,19193",309593.20720727573,259335.16270256476
06017,2024,9,1,06109,991294.5261135334,550569.6020079158
19127,2023,4,1,19079,302719.7882649493,272602.47299407044
51093,2023,12,5,"51830,51183,37091,51036,51199",519481.768816539,435401.7830460692
21083,2021,7,1,21143,231281.64749168584,332729.4444729397
29139,2024,4,3,"29173,29175,17013",422758.35136859986,357968.3619469146
05081,2025,4,2,"05113,05109",259460.56283064993,328178.4633672982
53065,2023,9,7,"53075,16009,53025,16017,53001,53047,16055",548134.5522832224,646584.0009106938
22111,2022,7,1,22083,266511.9139033071,317624.7485192903
06057,2023,6,4,"06049,32019,41037,32029",1002566.271121968,464229.4067858232
08085,2020,5,3,"08109,08053,49007",462079.1666286003,386542.28864062804
28045,2025,7,3,"28039,28111,22095",371354.6772257909,265571.9475051141
01077,2022,3,3,"47109,47039,28057",345604.460623984,287877.46751000424
51153,2020,7,2,"51600,51610",577813.9959280725,1047537.8367666716
19195,2024,9,1,19069,314767.4814461624,274807.2324769344
01001,2023,8,3,"01131,01013,01007",368066.5187630504,276204.9163105586
21211,2020,7,1,21223,400226.5519456526,268925.856035966
16001,2025,7,5,"32007,16087,16075,32013,16047",763672.2484620548,583690.0589158664
21151,2025,9,9,"21129,21051,21199,21189,21125,21239,21197,21173,21017",406593.58701421577,325717.64382486785
08055,2024,9,3,"08021,35055,08015",508021.266681351,672669.7920623964
28137,2025,5,1,05077,347918.0894688156,213355.35167065504
48335,2022,6,1,48115,257213.44663265793,218657.3569870809
12123,2025,6,2,"12075,12041",327073.00866246416,470823.2919591303
28083,2021,6,1,28027,187280.96284432113,178392.1263502464
27051,2023,5,4,"27153,27159,27151,27011",411137.5065765125,410600.68086031737
42099,2022,5,2,"42087,42093",421552.70061097783,349694.091009154
42067,2025,5,1,42093,352723.8931054787,454182.00534845144
27019,2022,8,1,27103,728287.5438712416,424039.3489446664
35035,2022,7,1,48377,341742.40873819,400676.8808737295
30037,2022,7,5,"30015,30005,30045,30103,30059",550975.5969569989,579723.2990335419
01005,2021,5,3,"13037,13053,13197",245598.1911459988,255678.27669612746
19175,2024,6,2,"29129,19145",286553.8668337917,305797.6819160426
22111,2025,8,2,"05011,05017",267046.60679028253,235490.33549134468
54081,2021,8,1,51021,214319.10676341777,307178.8366073013
29111,2024,4,1,29173,327289.2670919239,418948.6690594855
17137,2021,7,1,17083,188668.6233272435,298603.423746265
41039,2024,9,2,"41033,41031",628466.2825405094,599936.7078001292
08027,2020,7,5,"08105,08119,08025,08053,08003",479211.4773702032,403849.69158438535
47123,2023,2,2,"13291,13213",455884.82588255504,435823.326611583
46115,2021,10,1,46077,333668.6565204679,436153.9469709892
55133,2023,8,1,55047,662197.702060117,561981.2503463471
13311,2021,3,1,37043,357861.51648954157,427903.8858257009
34037,2021,4,1,36079,454307.31493677286,578926.4376568277
05139,2023,7,2,"05039,22123",254221.48823351352,235807.0728461256
49057,2021,5,2,"16041,16007",546214.4258497781,554885.9668512314
05103,2023,7,2,"05011,05003",204050.87871437357,199461.69459566977
29115,2025,7,4,"29199,29137,29025,29061",322179.75150648126,435760.0368791594
17053,2023,8,1,17147,279902.3061525288,341860.2096015709
29163,2021,6,2,"29073,17083",352775.3215850946,330185.66381485877
39171,2023,6,3,"39173,39095,26023",263051.1739561828,322186.03564927983
01053,2023,4,2,"01131,01013",241251.2573989319,254849.33647370664
27013,2024,8,1,27127,422531.8039280165,340994.2658273375
48083,2024,11,1,48093,554358.8153612115,568102.4522110147
54079,2020,1,1,54105,276809.2110628114,177308.5562566533
13035,2025,6,1,13237,416106.94872658513,811198.2804833782
12097,2024,6,2,"12027,12049",524159.0938037345,441769.5761458638
39113,2020,9,1,18075,231123.53043557607,223968.2833227873
48245,2024,6,1,48407,276083.81034108764,459978.5827953776
06061,2023,8,6,"06049,32029,41037,06005,32019,06011",1023471.0582031668,500020.1296257489
21047,2023,7,1,47079,281809.70368026587,358187.6207334196
51093,2022,4,1,51740,507291.3239426093,302142.59910757653
22097,2021,3,3,"22007,22047,22121",250762.0085185036,278262.6613006331
37183,2022,9,1,37185,749155.4089428341,578168.8311864692
13105,2020,6,1,13059,200361.6362694862,329802.68872863316
21185,2020,5,1,21005,483283.6459010508,254196.4159546527
34039,2025,6,2,"34037,34021",959297.5819306448,697017.971042638
13217,2022,6,3,"13219,13133,13013",402384.33952317014,875261.3595573107
55041,2020,8,1,55078,264516.9190747644,314785.89587501436
13277,2023,7,1,13315,335313.6808167615,245734.97275158143
08107,2024,5,4,"08019,49009,08065,08047",2173539.4312106674,717446.7563614538
16029,2023,6,4,"56039,56041,49033,49005",528177.504287603,1826517.853729497
51105,2020,6,1,51720,148614.0475778467,145503.41300805367
04005,2020,4,2,"32017,49021",593086.2285205545,339019.94643693196
19035,2025,4,2,"19047,31173",300237.2664624146,337762.2432084315
42043,2025,7,1,42093,424488.47189574846,456367.1377394788
48181,2025,8,1,48231,538787.2932855362,462725.6547889056
48391,2020,7,2,"48285,48321",253687.2754148237,418871.6876883765
27109,2021,4,1,27047,457845.0689715715,268016.9363787257
06059,2022,2,3,"04012,06027,06025",1519016.123346762,533987.8388745883
17189,2025,5,1,29157,268828.40529045387,362335.0467856129
17077,2025,9,5,"17153,17081,29017,17087,17003",221713.21776914984,229483.20065202197
29147,2022,3,1,31147,398496.8279001868,294135.6649129506
48031,2024,4,1,48281,1312122.7048555634,508179.79153630626
35023,2024,7,2,"35003,04009",200616.35589199816,377577.6307548204
47093,2024,9,1,47121,599085.1299215071,526433.8594643067
51065,2022,9,1,51540,497448.55028076615,737996.0291899038
13321,2022,8,1,13037,310066.6135567263,253694.067152101
48257,2025,7,1,48379,424110.77361265785,499727.4686794955
48503,2024,2,2,"48133,48077",407099.18628422666,382410.0712737879
47001,2025,4,4,"21231,21235,47137,21147",468252.5012440043,288033.9937023572
48205,2025,7,1,35009,382351.5303687944,259294.40102689015
13239,2022,6,3,"13037,13053,13307",264366.67478652357,305521.54734276485
45083,2025,2,1,45023,402623.1596749035,355096.26216138067
06023,2020,4,6,"06049,41029,06021,41033,06033,41015",623897.6327057146,446501.403925999
41051,2021,11,4,"41065,41071,53077,53039",746186.651831328,615636.1296976748
13091,2024,6,1,13283,280712.3891302862,300100.3533529131
22039,2020,5,1,22077,192392.48731073737,309166.16229627054
22019,2021,1,1,22039,310602.78582251497,197314.19271787573
20089,2020,7,1,31095,214227.56250135065,263521.8636822025
39167,2023,8,1,54105,276650.0916702345,213575.89629012244
16027,2021,6,5,"41001,16003,32013,16015,41023",585764.0690479334,551303.2981950758
22061,2025,8,1,05003,370132.5969744995,165774.95813391908
32033,2023,9,8,"49011,49001,49021,49049,49003,49039,49041,49057",313620.523808083,585821.0897524548
13069,2023,1,4,"13309,13279,13315,13091",299089.48929443717,262785.4764698481
22017,2022,11,1,05081,269156.07191824424,239721.11102701223
22055,2020,5,1,22077,335154.4484446858,309166.16229627054
46021,2024,8,1,38045,638760.5320296944,308607.18132826424
28145,2022,5,4,"28141,28137,28013,28057",276343.7036695764,277839.3644848138
46003,2020,7,1,31107,,366063.8246458964
11001,2020,9,1,51610,1090092.8684173534,1336614.0177916675
16057,2024,9,3,"53023,53021,53013",644951.1657183272,453915.8986686892
30111,2021,6,1,56029,438738.3055155536,555407.8711475017
19031,2023,7,2,"17015,19115",376683.3493369189,313225.4613672857
23027,2023,10,1,23023,514019.3800233733,622518.446463659
18169,2022,8,1,18159,278112.55363790534,337138.64612771483
48109,2022,6,1,48377,336632.6016021246,397596.6806844846
08055,2021,8,5,"08105,08021,08011,08053,08079",456388.88834870374,470886.0852387959
39109,2020,4,1,18075,295911.5350007851,213453.7707383573
35061,2020,6,2,"35031,35003",307662.2529215086,299532.0352431146
51059,2021,10,1,51685,1007874.4461034765,499021.1742733007
46095,2022,6,2,"46015,46023",,515417.3041797335
18085,2020,10,1,18131,354376.5249687051,197066.73184873673
48465,2025,6,1,48507,331867.7399452287,165206.33798317655
32023,2025,9,2,"32013,32007",448699.4536598332,493246.2230203417
29093,2021,9,1,29073,231557.2352185146,366244.2767288556
19029,2024,7,1,19145,286573.81401203765,269928.7572491123
56039,2025,5,1,30057,5590979.388621271,2996841.1987595297
16077,2025,5,1,32007,419046.2745284314,487810.7384955043
04015,2024,6,1,06059,550876.4296442607,1828379.09738998
39019,2024,3,1,39169,324449.5267440484,383337.67050071526
51079,2023,7,1,51660,476003.4531932228,447562.7168483538
22079,2022,10,2,"22125,22025",287391.00715207524,404959.72235770355
51003,2021,8,1,51820,782967.1153759059,334586.7242254521
08059,2022,8,1,08065,946607.9695877804,723783.3907641456
29175,2020,11,4,"29033,29117,29195,29103",235826.5147328067,252609.25089921273
51005,2024,5,3,"51678,51530,54067",279457.6351474856,332219.1895126314
18071,2025,7,1,18025,340519.4998118724,296372.23311880627
37131,2022,6,1,51595,322466.06540900125,199016.89230836625
06077,2021,10,2,"06075,06085",746681.9122663246,2388333.6123863766
24031,2022,6,2,"51600,51610",1047542.3672384948,1285811.370714233
28159,2022,7,1,01107,241351.7272902216,271416.10585368343
51119,2021,5,1,51735,519010.0478026285,526220.4671264075
26085,2020,11,2,"26019,26035",214415.47599065755,333101.24172293895
40107,2021,6,1,40029,259402.74333349636,251429.10640524217
17135,2023,4,1,17035,238242.59518965415,270193.2797738777
12051,2021,10,1,12027,329974.7079758037,376058.92544835695
49035,2021,9,1,49039,752721.9194557242,489550.18079763994
05013,2022,12,1,22067,249953.15496414577,214352.12176348816
51013,2024,7,1,51600,1365696.5987709577,991519.6640379257
56029,2025,9,1,30057,722766.4987844364,2980170.1898028622
24005,2022,8,1,42043,542351.7493794315,383633.7405525846
13299,2025,4,2,"13271,12007",258833.9512183082,313162.5713605343
38065,2021,7,1,38083,350339.72467909567,338547.5027330034
13305,2020,9,1,13005,245026.2251927411,213425.79801048856
31145,2024,6,2,"31073,31085",295564.11792142974,639951.3768935588
22105,2021,9,3,"28045,22093,28147",321810.99230183114,306501.1142127256
31039,2022,7,3,"31051,31043,19193",536867.6076184452,339093.95237437356
27027,2024,7,3,"27041,27087,27029",442710.82795803295,423985.2601657482
48063,2025,4,1,48379,413962.92202710034,508523.4034408643
21123,2025,5,1,21169,366630.65581572306,304535.9494256479
19193,2024,7,1,31039,321770.07491877786,532867.0391778002
39089,2025,7,4,"39005,39075,39101,39117",487097.317164545,410317.2089918884
55029,2022,6,2,"26153,26029",681432.0191095361,548460.8147891504
48329,2022,8,2,"48115,48431",459489.6539185887,305991.9797502754
51167,2025,5,4,"21133,21195,21095,47067",240799.3113419948,204872.50360164675
19159,2023,7,1,19145,411844.89250498754,253359.95652371203
12109,2025,6,1,12007,807128.2499347547,390872.80979505304
31119,2022,5,1,31051,372285.87842963217,402384.9015309138
04013,2021,10,1,06025,684273.0586764441,399964.0373057655
48441,2024,3,1,48133,345327.8897294867,381493.870161527
29215,2024,12,1,29073,345400.4659707648,456335.9157590444
56007,2025,7,5,"08037,08045,49043,49009,08049",361280.4678485736,1874135.6522190734
19039,2025,6,1,19007,352450.8160428836,255814.61261026515
26103,2021,5,2,"26089,26095",280621.2366558916,582640.5730036937
27059,2021,9,2,"27009,27163",417320.5782636458,481523.4466082025
51710,2020,8,1,51735,332294.06403949886,477379.6733437753
56037,2021,9,4,"56017,56029,16007,08107",352437.5079715143,831905.1674817996
21059,2024,8,1,21233,320192.7338674816,267125.9838449591
12113,2022,9,2,"01039,01035",522927.1864338632,270757.85529412463
13161,2023,7,5,"13175,13315,13091,13283,13107",252357.03838010845,274953.6967769806
39161,2025,6,2,"39173,39063",284787.9737774206,377328.82613549626
47161,2023,7,1,47039,400770.68822985206,317514.0252152677
28033,2020,1,1,28009,312684.8781411786,214496.7612030036
17167,2024,5,1,17005,307536.1753481415,265863.3130681216
53065,2020,6,2,"16009,53047",403777.4012346634,379853.2361577762
54005,2024,5,1,54067,178467.63310418846,240615.71435177609
55053,2023,10,1,55097,305438.074748456,392238.2776095656
17073,2022,9,2,"19115,17071",274371.90940636204,250311.27575730305
53007,2022,6,6,"53035,53073,53077,53029,53055,53053",947060.059128521,1010830.0580746302
31101,2025,9,3,"31171,08115,31047",416778.1479265704,421722.61301436106
29179,2023,3,2,"29123,29221",326508.0101010013,276999.7394176199
47083,2024,4,2,"47081,47135",375560.3862820719,337590.011592931
20099,2022,6,1,20207,230131.30580015128,292964.70723796304
51197,2022,6,1,51167,305049.1364440325,235671.61106426377
01061,2023,8,2,"01013,01035",277091.5703958923,245905.5052741028
26037,2023,8,3,"26093,26145,26111",416498.9534150147,368402.2352115091
31067,2023,8,2,"31159,31147",372824.93040363793,415812.7605714586
29131,2024,11,4,"29073,29105,29053,29085",438547.9829219918,398525.57193932333
40113,2023,5,1,40053,352947.128383178,305987.21474893746
01109,2023,6,2,"01013,13259",305909.88177826797,228005.36575012223
51095,2020,12,1,51735,505477.6501269748,497663.866038555
13223,2021,12,1,13149,415025.88433998864,369280.0390580211
30015,2020,6,1,30101,390788.6449493982,283502.0963151869
51187,2024,8,1,51840,531763.5222358878,510540.9054450059
17057,2024,5,1,17017,169432.30872948997,171693.14017443848
37103,2025,3,1,37141,297755.05294593255,722914.9678130125
47177,2022,9,1,47051,407383.20479161385,584150.8399000474
21031,2021,5,1,21091,270014.3489820184,267260.16932143504
13179,2023,1,2,"13279,13107",293865.8691555043,252290.64568349835
30013,2021,7,2,"30073,30043",365408.37232658855,483382.23143341625
20143,2025,9,2,"20089,20141",339341.1851670545,261805.8587697898
40139,2023,5,1,35059,236556.12624927377,213949.911029638
08113,2020,6,1,08053,2682299.9701180295,569779.6817316232
48269,2023,2,2,"48197,48487",,191949.91319627577
22015,2021,5,2,"22027,48315",323350.95830246434,262465.2855978347
39117,2021,5,1,39077,346564.08498642134,241172.6975655814
51810,2022,8,2,"51740,51735",616680.5259316905,447772.7745143916
48491,2022,3,1,48477,733256.8907003101,874068.0682158115
17049,2024,4,2,"17033,17005",372365.5044454645,242523.5464337503
20179,2025,8,4,"20163,20147,31065,31083",423376.9914996719,293438.35250834416
05089,2025,8,3,"05049,05065,05137",354898.83331107494,308211.77323204465
27125,2021,9,1,27029,411391.226122017,366233.53492699395
48497,2024,3,4,"40085,48009,48077,40067",610672.6979728517,350730.7898521293
19179,2022,11,1,19185,224436.1757026007,303983.42558378365
13291,2025,6,1,37113,574018.5780466454,788908.7422867074
16059,2023,8,6,"16061,41063,16069,16003,16035,16045",617997.6906121945,632793.0015936814
01081,2021,12,2,"13053,13259",448760.1423515414,231284.4374178574
01085,2022,10,1,01035,294619.8375710685,257524.94142414985
17117,2020,7,3,"17017,17013,17129",216487.43530083465,233971.96994394378
53059,2021,1,6,"53005,53037,41055,41021,53025,53053",663574.4834272083,519106.83827119676
48439,2022,4,2,"48217,48425",502569.8296988364,549361.2481771756
08039,2025,7,3,"08043,08061,08025",956872.7959796172,384891.4408494912
50007,2020,7,1,50017,555666.8687501749,448023.5107342703
30035,2025,5,2,"30053,30047",330845.6713747857,901475.2894779171
48381,2020,8,1,48369,296139.20360300463,243923.1200298596
35007,2023,4,6,"08021,08011,35047,35039,08003,35037",573236.0548274559,357481.1702303454
48133,2023,3,1,48193,381939.4197240437,686110.454701299
24015,2022,7,1,42043,497761.36957302416,383049.81153044506
13267,2024,6,4,"13029,13163,13283,13175",309484.4449466839,360193.28541862784
40091,2024,3,2,"40005,40029",325210.559802893,328487.38033355237
12005,2022,3,1,01039,550431.5195022039,275196.7321788846
06001,2021,12,1,06069,1691493.568975757,1090419.42703137
48375,2025,8,1,35009,273504.95252870495,258636.04160221605
28071,2020,2,1,28009,437592.2692674192,214111.5006921636
