stcofips,year,month,tier,month_t,deviation
05043,2025,7,mid,-2,-1.3959161328305498
05043,2025,7,mid,-3,-3.213723508304284
05043,2025,7,mid,-4,-5.379120911752622
05043,2025,7,mid,-5,-7.332892962715121
05043,2025,7,mid,-6,-8.811573103125454
05045,2025,6,mid,-1,-0.5191468854997936
05045,2025,6,mid,-2,-1.3678222652211076
05045,2025,6,mid,-3,-2.2330956635784673
05045,2025,6,mid,-4,-2.7832022275361226
05045,2025,6,mid,-5,-3.2291935311912567
05045,2025,6,mid,-6,-3.9800830203616897
05069,2025,7,mid,-1,-0.9088815326270492
05069,2025,7,mid,-2,-2.4804030271486823
05069,2025,7,mid,-3,-5.33159151579234
05069,2025,7,mid,-4,-8.434176297221043
05069,2025,7,mid,-5,-10.812166469791535
05069,2025,7,mid,-6,-11.902536899985407
05077,2021,3,mid,-1,-0.13470973121731333
05077,2021,3,mid,-2,0.7865208991585746
05077,2021,3,mid,-3,2.97109013053543
05077,2021,3,mid,-4,4.870378017973579
05077,2021,3,mid,-5,6.844654188077541
05077,2021,3,mid,-6,8.513613711344775
05077,2024,4,mid,-1,-0.7330393159197115
05077,2024,4,mid,-2,-0.07195645000166451
05077,2024,4,mid,-3,1.443429654417784
05077,2024,4,mid,-4,2.720855500247282
05077,2024,4,mid,-5,2.8869229888553036
05077,2024,4,mid,-6,1.6643402634615256
05085,2025,6,mid,-1,-0.18248055327477175
05085,2025,6,mid,-2,-0.5531141323116486
05085,2025,6,mid,-3,-1.2888352685243376
05085,2025,6,mid,-4,-1.681626943761259
05085,2025,6,mid,-5,-1.811580698343434
05085,2025,6,mid,-6,-2.017563179705448
05089,2025,8,mid,-1,-0.14167104013411347
05089,2025,8,mid,-2,-0.6204909725912415
05089,2025,8,mid,-3,-1.2024928912128274
05089,2025,8,mid,-4,-1.5666256194442525
05089,2025,8,mid,-5,-1.8437733997593568
05089,2025,8,mid,-6,-1.7697103545864508
05093,2021,3,mid,-1,-0.16644191284687793
05093,2021,3,mid,-2,-2.5942719216960484
05093,2021,3,mid,-3,-6.081761394896844
05093,2021,3,mid,-4,-9.66541150980352
05093,2021,3,mid,-5,-12.276270380423085
05093,2021,3,mid,-6,-14.21490992497425
05093,2021,10,mid,-1,0.8376730826654182
05093,2021,10,mid,-2,2.079715199437473
05093,2021,10,mid,-3,3.647454752809196
05093,2021,10,mid,-4,5.571777124460027
05093,2021,10,mid,-5,7.5385920365846175
05093,2021,10,mid,-6,10.56613220923333
05093,2023,8,mid,-1,-1.5840873864013503
05093,2023,8,mid,-2,-1.277683398776972
05093,2023,8,mid,-3,-0.6873531785098237
05093,2023,8,mid,-4,0.7635974907543073
05093,2023,8,mid,-5,1.8488722701746099
05093,2023,8,mid,-6,4.343127560357203
05093,2024,6,mid,-1,-0.26688884016539305
05093,2024,6,mid,-2,-0.8013129993289709
05093,2024,6,mid,-3,-2.1017835597398715
05093,2024,6,mid,-4,-3.050754099228996
05093,2024,6,mid,-5,-4.084691306876749
05093,2024,6,mid,-6,-4.603757793290825
05095,2024,2,mid,-1,2.289448145989766
05095,2024,2,mid,-2,4.715592578483339
05095,2024,2,mid,-3,5.914430432758181
05095,2024,2,mid,-4,5.504209185457867
05095,2024,2,mid,-5,5.359850799642103
05095,2024,2,mid,-6,5.195813003966123
05101,2024,11,mid,-1,-0.7709980117428756
05101,2024,11,mid,-2,-0.9854447368205967
05101,2024,11,mid,-3,-1.310962447646702
05101,2024,11,mid,-4,-1.9157234568120316
05101,2024,11,mid,-5,-2.362648169681634
05101,2024,11,mid,-6,-2.7115956853098595
05101,2025,6,mid,-1,0.3788789260622707
05101,2025,6,mid,-2,0.7356171170870596
05101,2025,6,mid,-3,0.9846124868503523
05101,2025,6,mid,-4,0.7327767663639833
05101,2025,6,mid,-5,0.013173926155872095
05101,2025,6,mid,-6,-1.4632504669614974
05105,2024,3,mid,-1,-0.5552105836755601
05105,2024,3,mid,-2,-0.8460717641604134
05105,2024,3,mid,-3,-1.13391898419205
05105,2024,3,mid,-4,-1.1815974438160737
05105,2024,3,mid,-5,-1.0559987856137951
05105,2024,3,mid,-6,-1.6777767666860228
05107,2022,5,mid,-1,2.122392969361087
05107,2022,5,mid,-2,4.87985849568841
05107,2022,5,mid,-3,6.549584695326871
05107,2022,5,mid,-4,6.57527710150498
05107,2022,5,mid,-5,5.981458096198551
05107,2022,5,mid,-6,5.5094331647867705
05107,2025,5,mid,-1,-1.4002153694385555
05107,2025,5,mid,-2,-3.0183083124588137
05107,2025,5,mid,-3,-4.248084062212129
05107,2025,5,mid,-4,-5.0974096115571115
05107,2025,5,mid,-5,-5.068127390272693
05107,2025,5,mid,-6,-4.457972452833104
05111,2021,4,mid,-1,-0.188785435779252
05111,2021,4,mid,-2,-0.31786101747758266
05111,2021,4,mid,-3,-1.0042280788046014
05111,2021,4,mid,-4,-2.350804199139489
05111,2021,4,mid,-5,-3.90242657322851
05111,2021,4,mid,-6,-4.741240468451082
05115,2025,6,mid,-1,-0.34016661138549864
05115,2025,6,mid,-2,-0.888461784813174
05115,2025,6,mid,-3,-1.1780784747036819
05115,2025,6,mid,-4,-1.6343819295903472
05115,2025,6,mid,-5,-2.3539885503805635
05115,2025,6,mid,-6,-3.6442558548932737
05117,2025,6,mid,-1,-1.3726704120969941
05117,2025,6,mid,-2,-2.962487363558594
05117,2025,6,mid,-3,-4.892624938872288
05117,2025,6,mid,-4,-6.07771864747734
05117,2025,6,mid,-5,-6.454974715967069
05117,2025,6,mid,-6,-6.642506869795
05127,2024,11,mid,-1,0.18591106648901246
05127,2024,11,mid,-2,0.6000335589057215
05127,2024,11,mid,-3,0.752997836256398
05127,2024,11,mid,-4,1.049558994137982
05127,2024,11,mid,-5,1.0002345042724556
05127,2024,11,mid,-6,1.2570867323273092
05127,2025,6,mid,-1,0.4757113481201003
05127,2025,6,mid,-2,1.0883753922703647
05127,2025,6,mid,-3,1.6119219700471774
05127,2025,6,mid,-4,1.1714695442843635
05127,2025,6,mid,-5,0.05380964943651634
05127,2025,6,mid,-6,-1.0840916397338702
05129,2021,4,mid,-1,-0.12940308895703367
05129,2021,4,mid,-2,-0.7224674734723067
05129,2021,4,mid,-3,-1.0258717341345545
05129,2021,4,mid,-4,-1.2875315252430397
05129,2021,4,mid,-5,-1.3794638569343078
05129,2021,4,mid,-6,-1.5116708491810442
05135,2025,6,mid,-1,-0.06877242532706873
05135,2025,6,mid,-2,0.0765594098097182
05135,2025,6,mid,-3,0.7241849699163083
05135,2025,6,mid,-4,1.3527618820761091
05135,2025,6,mid,-5,2.296788019911972
05135,2025,6,mid,-6,3.411399900987604
05141,2021,4,mid,-1,-0.1732476902932376
05141,2021,4,mid,-2,-0.30841682257326397
05141,2021,4,mid,-3,-0.2000686949446191
05141,2021,4,mid,-4,-0.0867541265888434
05141,2021,4,mid,-5,-0.03974409146387359
05141,2021,4,mid,-6,-0.16821824766424243
05141,2024,10,mid,-1,0.3688588763953078
05141,2024,10,mid,-2,0.6950447203156074
05141,2024,10,mid,-3,1.322374291022257
05141,2024,10,mid,-4,1.7969195132301365
05141,2024,10,mid,-5,2.3496229151938763
05141,2024,10,mid,-6,2.7037306872738185
06001,2023,3,mid,-1,-0.010511681918558224
06001,2023,3,mid,-2,-0.11972171342355864
06001,2023,3,mid,-3,-0.20470627829264743
06001,2023,3,mid,-4,-0.1451242252788063
06001,2023,3,mid,-5,0.4416389728323935
06001,2023,3,mid,-6,1.3890798202951515
06001,2024,12,mid,-1,0.15166323297465567
06001,2024,12,mid,-2,0.3566271553438014
06001,2024,12,mid,-3,0.7664811131460851
06001,2024,12,mid,-4,1.0567872543841048
06001,2024,12,mid,-5,1.1695729159250732
06001,2024,12,mid,-6,0.9132798813820955
06003,2020,7,mid,-1,0.24156145122672967
06003,2020,7,mid,-2,0.5179957138661848
06003,2020,7,mid,-3,0.8458442544694407
06003,2020,7,mid,-4,1.976183996169084
06003,2020,7,mid,-5,4.043690468603046
06003,2020,7,mid,-6,6.060213592653241
06003,2023,5,mid,-1,-0.32673825076854257
06003,2023,5,mid,-2,-0.6440373365744279
06003,2023,5,mid,-3,-1.107976142081938
06003,2023,5,mid,-4,-1.7531294133042366
06003,2023,5,mid,-5,-2.6610931443561583
06003,2023,5,mid,-6,-3.439654473288911
06005,2020,4,mid,-1,0.6542119639211421
06005,2020,4,mid,-2,1.1828371605394778
06005,2020,4,mid,-3,1.59481402853622
06005,2020,4,mid,-4,1.9146096072340555
06005,2020,4,mid,-5,2.280170863345944
06005,2020,4,mid,-6,2.5352000213660517
06005,2021,10,mid,-1,-0.24778599636168508
06005,2021,10,mid,-2,-0.6568072492090948
06005,2021,10,mid,-3,-0.9868364442181985
06005,2021,10,mid,-4,-1.0260865319939398
06005,2021,10,mid,-5,-0.6577488132415965
06005,2021,10,mid,-6,-0.2055034136221252
06005,2023,1,mid,-1,-0.23174518720091442
06005,2023,1,mid,-2,-0.1615738951831105
06005,2023,1,mid,-3,-0.301085255623633
06005,2023,1,mid,-4,-0.6215290875216226
06005,2023,1,mid,-5,-1.4189171989880407
06005,2023,1,mid,-6,-2.173635494044561
06005,2025,2,mid,-1,0.37782253882492967
06005,2025,2,mid,-2,0.7692908603487041
06005,2025,2,mid,-3,1.2150199354514797
06005,2025,2,mid,-4,1.48480168085581
06005,2025,2,mid,-5,1.8218565103970548
06005,2025,2,mid,-6,2.0647898441902868
06007,2020,11,mid,-1,0.18423509541253225
06007,2020,11,mid,-2,0.3488987363417806
06007,2020,11,mid,-3,0.5230360405812462
06007,2020,11,mid,-4,0.5149361268932608
06007,2020,11,mid,-5,0.6900123054271745
06007,2020,11,mid,-6,0.9117805910549635
06009,2020,4,mid,-1,1.0150992467259243
06009,2020,4,mid,-2,1.9111869262054455
06009,2020,4,mid,-3,2.404277446164528
06009,2020,4,mid,-4,2.6539608003694326
06009,2020,4,mid,-5,2.953826649317051
06009,2020,4,mid,-6,3.4236761255091324
06009,2020,11,mid,-1,-1.0344932157699844
06009,2020,11,mid,-2,-2.1329091680349137
06009,2020,11,mid,-3,-3.066537133803152
06009,2020,11,mid,-4,-3.4549401247733584
06009,2020,11,mid,-5,-3.4339734229923664
06009,2020,11,mid,-6,-3.04911359476651
06009,2021,10,mid,-1,0.03436309502656343
06009,2021,10,mid,-2,-0.4832930211993016
06009,2021,10,mid,-3,-1.1898755610370841
06009,2021,10,mid,-4,-1.8568246088074858
06009,2021,10,mid,-5,-2.335285882886481
06009,2021,10,mid,-6,-2.7859413171234735
06011,2021,10,mid,-1,-0.06908176747499795
06011,2021,10,mid,-2,-0.11288336386583353
06011,2021,10,mid,-3,-0.41870727836155197
06011,2021,10,mid,-4,-0.5978149070448069
06011,2021,10,mid,-5,-0.8614235459290853
06011,2021,10,mid,-6,-0.8559157453359489
06011,2023,1,mid,-1,0.20744356774167727
06011,2023,1,mid,-2,0.5376127067996492
06011,2023,1,mid,-3,0.7820856217461909
06011,2023,1,mid,-4,0.7637565921078675
06011,2023,1,mid,-5,0.17643081769560354
06011,2023,1,mid,-6,-0.4875719154641871
06015,2021,10,mid,-1,-0.6152125165543652
06015,2021,10,mid,-2,-1.3302978116330024
06015,2021,10,mid,-3,-2.016324426503317
06015,2021,10,mid,-4,-2.662357938179383
06015,2021,10,mid,-5,-2.955024818568802
06015,2021,10,mid,-6,-2.9890760307855686
06015,2022,11,mid,-1,0.7948024491738721
06015,2022,11,mid,-2,1.7056656559198586
06015,2022,11,mid,-3,2.3676381522095653
06015,2022,11,mid,-4,2.7783467682625087
06015,2022,11,mid,-5,3.3545435861726816
06015,2022,11,mid,-6,3.9331070100304686
06015,2024,1,mid,-1,-0.05286477217046581
06015,2024,1,mid,-2,0.11268206256417557
06015,2024,1,mid,-3,0.07717130232261127
06015,2024,1,mid,-4,-0.18497799514494773
06015,2024,1,mid,-5,-0.5891432421264255
06015,2024,1,mid,-6,-1.1554574938773214
06017,2020,4,mid,-1,0.45275760145926824
06017,2020,4,mid,-2,1.082727566369499
06017,2020,4,mid,-3,1.657404092004171
06017,2020,4,mid,-4,2.078641633752227
06017,2020,4,mid,-5,2.2987953368976406
06017,2020,4,mid,-6,2.455631430305786
06021,2024,2,mid,-1,-0.7622477276237163
06021,2024,2,mid,-2,-1.5297209917016232
06021,2024,2,mid,-3,-2.428846637542449
06021,2024,2,mid,-4,-3.303369114032634
06021,2024,2,mid,-5,-4.7143101860255285
06021,2024,2,mid,-6,-6.139800719278824
06023,2022,4,mid,-1,0.5189060981058873
06023,2022,4,mid,-2,1.0670999563101873
06023,2022,4,mid,-3,1.4595170076591728
06023,2022,4,mid,-4,1.5295834898712144
06023,2022,4,mid,-5,1.351379226775336
06023,2022,4,mid,-6,1.2123702948346846
06027,2021,7,mid,-1,1.9456527421169056
06027,2021,7,mid,-2,3.269932450010856
06027,2021,7,mid,-3,3.8200752455865086
06027,2021,7,mid,-4,4.4755877666983395
06027,2021,7,mid,-5,5.22992539169816
06027,2021,7,mid,-6,5.690392406153833
06031,2021,10,mid,-1,0.09246158951826544
06031,2021,10,mid,-2,0.10750629634763698
06031,2021,10,mid,-3,-0.06921560821096762
06031,2021,10,mid,-4,-0.18226164707127168
06031,2021,10,mid,-5,-0.06844734541691366
06031,2021,10,mid,-6,0.34858710433326223
06033,2024,2,mid,-1,-0.7361118516817413
06033,2024,2,mid,-2,-1.266764816767477
06033,2024,2,mid,-3,-1.6107500887741821
06033,2024,2,mid,-4,-1.6823444788394255
06033,2024,2,mid,-5,-2.103298539855203
06033,2024,2,mid,-6,-2.646006832304451
06035,2020,11,mid,-1,-0.007560921928856601
06035,2020,11,mid,-2,-0.2916086193601757
06035,2020,11,mid,-3,-0.6802766123796431
06035,2020,11,mid,-4,-1.0439542874455583
06035,2020,11,mid,-5,-1.0375615798596982
06035,2020,11,mid,-6,-0.7566556045514545
06035,2022,7,mid,-1,0.04729626512821028
06035,2022,7,mid,-2,0.47069731295687234
06035,2022,7,mid,-3,1.1368585610456705
06035,2022,7,mid,-4,1.8270306258862234
06035,2022,7,mid,-5,2.0910243614957977
06035,2022,7,mid,-6,2.2904205464263327
06035,2023,9,mid,-1,0.33536100726720974
06035,2023,9,mid,-2,0.417840367657746
06035,2023,9,mid,-3,0.22429101894165626
06035,2023,9,mid,-4,-0.208241180182128
06035,2023,9,mid,-5,-0.4282793152847262
06035,2023,9,mid,-6,-0.6647843199327639
06037,2020,8,mid,-1,-0.3565200720271946
06037,2020,8,mid,-2,-0.37066137040740443
06037,2020,8,mid,-3,0.1538197155331602
06037,2020,8,mid,-4,0.7344384141991895
06037,2020,8,mid,-5,1.3862533532701349
06037,2020,8,mid,-6,2.041784647493486
06037,2021,10,mid,-1,0.3014756684262352
06037,2021,10,mid,-2,0.5650235235112859
06037,2021,10,mid,-3,1.0118232571942656
06037,2021,10,mid,-4,1.2969683979123516
06037,2021,10,mid,-5,1.6663886005487
06037,2021,10,mid,-6,2.0486194717676085
06039,2021,10,mid,-1,-0.28470169250302035
06039,2021,10,mid,-2,-0.4621771797002623
06039,2021,10,mid,-3,-0.7660659407785744
06039,2021,10,mid,-4,-1.0282302659128106
06039,2021,10,mid,-5,-1.2935493297726879
06039,2021,10,mid,-6,-1.4276191383860066
06041,2021,12,mid,-1,0.08643162194663034
06041,2021,12,mid,-2,0.5257272125933099
06041,2021,12,mid,-3,1.1278100854818405
06041,2021,12,mid,-4,1.7601191392038658
06041,2021,12,mid,-5,2.082737844989097
06041,2021,12,mid,-6,2.2075743892359156
