target_fips,storm_year,storm_month,n_clean_neighbors,neighbor_fips,target_zhvi_t0,baseline_mean_zhvi_t0
36069,2023,4,18,"50013,34011,25007,25019,50021,09003,36093,36033,23023,50005,50009,50019,50011,33013,09011,50001,36019,50015",163928.54439114028,306981.1708493661
51095,2021,2,33,"18165,21039,39083,39021,21115,39137,51580,21143,51820,18169,51520,21001,21201,21173,51540,18101,18115,18093,51720,18171,18009,51735,51021,51690,21023,21091,39143,21233,18159,51685,21163,39099,39077",239536.36333427843,99313.15149145634
51031,2020,2,15,"18131,21223,18075,51610,21207,21063,51600,51720,51840,51685,18009,51735,21005,51520,21159",108815.83649093004,141961.39048584495
21145,2023,2,59,"21223,39075,18181,51045,54089,51131,39083,42039,39085,39133,51119,39101,39115,21069,42049,39139,21063,51660,51095,39103,39147,39151,39155,51520,51620,39043,39173,39093,39153,51199,42093,51036,54105,51750,18141,51720,39055,18009,51830,51735,51530,51021,39035,39033,39123,39117,39169,18131,54093,18103,51595,39143,39005,39175,51685,39095,39099,39077,39007",81664.14282758963,125124.98535363717
48155,2021,5,23,"22077,05035,48287,22003,22099,40035,22093,22027,48247,22047,05123,40029,22007,40003,48459,40033,05101,40103,22125,48507,22121,48455,48379",,90338.18909789945
13061,2021,4,40,"47105,13317,13209,37179,37199,47095,37113,13259,13023,13283,37137,13281,13231,37181,13021,37121,28113,47171,13279,37087,47091,47183,28027,37073,37007,37043,28045,13031,13227,47163,28009,28147,13141,12055,47137,45011,37075,13053,28005,12027",,102274.95802531026
12009,2022,4,61,"13195,13317,28091,28063,37199,13137,45043,13259,13281,28065,13307,45033,47005,13309,13111,47053,13133,47033,28057,13157,12051,13147,28027,13059,47039,47111,28077,47051,28045,13011,13301,01107,45089,28037,13219,13247,13125,28137,01039,12043,47087,13249,37141,13319,47027,47017,47097,37099,47083,47109,28013,13159,28141,13149,13291,28139,13221,13053,13013,37185,12027",229115.30909446816,131773.08339410098
47189,2021,2,41,"47105,13317,13209,37199,47095,13263,13161,37113,13259,13023,13283,37137,13281,13231,37181,13021,37121,47171,13279,37087,47183,28027,37043,28045,13031,13227,12037,47163,13249,37099,28009,28147,13171,12055,47137,45011,12015,37075,13053,28005,12027",256422.43857065696,102957.93145889978
06041,2020,3,30,"06015,35017,06101,06031,06069,06045,06011,06033,32019,35031,06099,06051,35006,32001,06049,06057,32031,32005,32029,32033,06095,32017,06021,06093,06083,06111,06079,32027,06113,32021",719204.0562259922,234230.32377270982
23013,2020,8,4,"23023,44001,23029,50017",161042.1313247723,168543.32020368805
40135,2021,4,22,"22077,05035,48287,22003,22093,22027,48247,22047,05123,40029,22007,40003,48459,40033,05101,48119,40103,22125,48507,22121,48455,48379",80106.47530825967,90165.49113081122
51061,2020,7,20,"21223,21055,21143,21063,51600,51520,51195,21159,51610,51720,51840,18009,51735,18131,18075,21027,18135,51685,21005,21221",318212.936941959,128313.8632971729
12005,2020,9,22,"37199,13161,37113,47153,13283,13281,37121,37095,12017,47183,47033,28027,37043,28109,13235,28009,12055,47137,37079,37075,28005,12027",159697.26856283183,87864.13319669476
12109,2020,9,22,"37199,13161,37113,47153,13283,13281,37121,37095,12017,47183,47033,28027,37043,28109,13235,28009,12055,47137,37079,37075,28005,12027",225621.35784145285,87864.13319669476
21089,2023,7,43,"51183,18181,54059,21161,51045,42039,39085,51119,42049,21063,51660,51095,39103,54045,39151,51520,39161,21201,51620,39173,39093,39153,51199,42093,51036,54105,51750,51720,51830,51735,51530,51021,39035,39123,39169,18131,54093,18103,51595,39143,54109,51685,39007",72276.26590888684,132493.81474298547
45077,2024,8,37,"12115,28063,13225,13175,13283,13281,13163,37011,13307,13101,45033,12017,13271,37005,47069,12125,28077,13301,28037,13219,13125,13193,13249,28147,13061,47137,13143,28111,13315,28139,12119,13053,13013,13087,12049,12041,12027",196144.9187567595,132428.08946873457
06045,2022,9,25,"06053,06069,06081,04027,06025,32019,35028,06097,06087,32510,04012,32001,06049,06075,06013,06055,06091,04023,32005,32029,35041,06079,06041,32027,06085",373698.9972383868,475731.72634948336
04021,2021,10,17,"32510,32029,04012,06069,32001,06045,04027,06025,06033,35028,06079,32027,06075,06021,06013,06055,06085",273103.5605206902,403688.45288657484
48199,2022,1,34,"40093,22057,48093,05037,48333,48015,22093,48457,48247,05123,22047,48239,40095,48373,48013,22067,22037,48143,22007,40003,40043,48425,40133,48241,48217,48471,22125,48321,22121,48057,40075,48185,48127,22083",140709.9556972613,112836.5440462985
51830,2020,11,22,"21039,21115,18121,51580,21143,51600,51820,51520,21001,21201,21173,18115,18107,21119,51720,18171,18009,51735,39143,21233,51685,21163",182086.22102551596,108702.71877513934
29023,2024,6,72,"29101,17199,27065,31171,29033,31011,17017,29173,31017,19093,29211,29083,27031,17069,27079,31095,29075,38089,31173,27009,29079,38093,31121,20097,38031,20107,38083,17003,20083,31103,31167,27071,31097,19145,27173,27127,27091,27041,31071,27023,29061,27149,31085,29175,31073,27121,29089,31115,17145,19069,17013,17033,31053,31039,20123,29053,17123,17151,29107,27073,29003,31091,29157,38099,29129,31117,27029,27125,20141,17005,27095,19151",79782.69072550071,105053.19808548599
27109,2025,4,76,"19185,17199,27065,20163,31171,19045,31093,31065,31079,19117,19051,31175,19107,31035,31099,29137,31125,20133,27155,17153,31173,17185,31061,31081,31121,29143,19007,29151,31179,17155,17003,19105,19101,31047,31167,29063,19055,31169,29061,31137,17159,20089,29017,31181,29199,31185,31073,31129,17087,17127,20123,19183,19115,31059,31019,20147,17009,17123,29025,20043,29111,17151,31083,29223,17085,19097,29157,31163,20183,19087,19047,20141,31077,29073,31001,31143",239852.6708276074,96184.92859496568
36111,2022,9,10,"25007,36061,25019,34019,36047,36005,36071,50023,34021,36087",247862.73786677085,540728.6089121049
48173,2020,4,14,"48369,48285,48333,48481,22037,22077,48321,48141,48507,22093,48165,48425,48247,48313",,103821.07215464463
18157,2020,6,17,"18131,21223,21055,18075,51610,21063,51600,51720,51840,51685,51195,18009,51735,21005,51520,21221,21159",131528.48763962704,137122.05018468903
21009,2024,6,50,"54073,21055,21181,18111,51640,18181,42023,18149,39021,18059,39085,18045,21139,21219,51570,51580,51678,51600,51660,21061,39103,39003,39151,21201,21225,42057,21033,51683,39173,18115,21097,51840,42055,51735,51530,18173,21023,39123,39169,21183,54093,51790,21233,21213,51670,51063,51685,51630,42131,39007",122962.15300884392,156325.9852638163
47089,2021,12,57,"13195,13317,28091,28063,37199,45043,13259,13281,13005,37121,28065,13307,45033,47005,37095,13309,13111,47053,13133,47033,28057,13157,13147,28027,13059,47039,47111,28077,28045,13011,13301,01107,45089,28037,13257,13219,13247,13125,28137,01039,47087,37141,47027,47017,47097,47083,47109,28013,28141,13149,13291,28139,13233,13221,13053,13013,12027",167125.37285242297,119552.30409061816
21239,2022,5,27,"42077,42087,42095,51740,18119,51678,42025,51600,51660,51520,21189,51540,42093,51610,42043,51775,51720,18171,51735,18157,18109,51595,51167,39005,18021,18159,54009",186345.57315893276,168943.4042577263
47157,2020,7,12,"28009,12055,12027,13081,13283,45089,13017,37199,13161,13059,13281,37121",73411.85471356571,83281.47763271906
21177,2023,9,28,"51183,18111,18181,21161,39085,51119,21063,51660,39103,39151,51520,21201,51620,39173,51199,51036,51720,51830,51735,51530,39039,39123,39169,18131,54093,51595,51685,39007",67457.86996941459,147521.1614169175
20057,2022,7,59,"46101,19185,29033,29135,19027,46077,19093,19025,27103,27155,46027,17071,19041,29151,46135,19101,31103,27101,46125,19021,27133,27033,19035,19167,46067,19193,27105,27081,29117,17013,19149,27117,19183,31051,29197,19115,19197,46099,19073,46005,46015,19059,27063,29177,20013,46009,46079,31091,19119,19143,46127,46087,31147,19141,19087,46035,27083,46083,31043",103113.83432413124,109692.6716248991
48209,2022,11,39,"05111,40005,05107,22077,40093,05035,48103,22117,48193,05021,48487,48197,05011,40019,05123,22047,22041,22067,22037,22029,22075,22007,40003,40053,40105,40043,22087,05003,48071,48481,22123,22107,40103,48321,22121,48057,48211,48127,22083",334242.7623035277,86934.50832764745
21025,2020,4,14,"18131,21223,18075,51610,21063,51600,51720,51840,51685,18009,51735,21005,51520,21159",46647.84421945334,149341.14825253203
39129,2020,4,14,"18131,21223,18075,51610,21063,51600,51720,51840,51685,18009,51735,21005,51520,21159",129615.09937861229,149341.14825253203
24005,2025,5,97,"21177,39085,21139,39133,21205,21069,51580,21051,21237,21201,21225,21159,39093,21033,42093,39033,21231,24035,21239,39095,39077,54073,21223,21181,39075,21235,42039,39171,21011,39101,24029,39063,21143,21175,21063,39103,39043,39153,21097,21053,51530,21131,21025,21035,51670,21039,21049,21007,21095,51678,39147,39151,21189,21165,21119,21017,21195,39055,18129,51830,21109,39169,18023,21149,39005,21129,51685,39099,21221,18025,39007,21147,42023,39083,21125,42049,21199,21197,18123,21173,39173,21103,21065,51610,21071,39123,39117,21157,18131,18103,39143,18143,21153,21013,51630,21203,21193",252096.4930382093,129706.45682943499
18103,2020,8,25,"21223,21055,21039,21143,21063,51600,51520,21201,51195,21159,21033,18115,21133,51610,51720,18009,54021,51735,18131,18075,21027,18135,51685,21163,21005",53505.12197078448,111106.94652204675
42123,2023,7,43,"51183,18181,54059,21161,51045,42039,39085,51119,42049,21063,51660,51095,39103,54045,39151,51520,39161,21201,51620,39173,39093,39153,51199,42093,51036,54105,51750,51720,51830,51735,51530,51021,39035,39123,39169,18131,54093,18103,51595,39143,54109,51685,39007",67415.85912706869,132493.81474298547
29099,2022,6,66,"46101,19185,29033,29135,19027,46077,19093,20123,19025,27103,31061,46027,17071,19041,29151,46135,19101,19023,31103,27101,46125,29103,19021,27133,27033,19035,20089,19167,46067,19193,27105,27081,29051,17013,19149,27117,19183,31051,29197,19115,19197,46099,19073,46005,46015,19059,27063,20013,46079,46009,31091,19119,19143,46127,46087,31147,19141,19087,17039,17091,29073,46035,17063,27083,46083,31043",173132.2066671281,107259.95970150265
01103,2023,7,100,"01007,28125,13283,13163,28073,13021,13045,13055,28099,13169,13063,13301,13047,13125,37091,12081,13171,13009,13213,28135,13013,28041,13317,47095,28105,28117,13079,13307,28107,47033,13097,28019,28031,13311,47075,28101,13121,13083,37177,28111,13315,13261,13053,28143,12049,13195,13265,13303,47023,13313,13035,47061,13279,13271,13157,13207,28077,13235,13151,28035,13193,01035,13319,28015,12055,13199,13291,12027,28083,28063,13211,28075,13225,13175,13259,13281,13123,13269,28065,13309,28053,13133,28079,47135,13107,28027,28161,13167,01023,13011,28087,13293,13187,13141,01013,13159,28097,28011,47045,13209",141202.84115765544,114206.68776248221
17023,2025,5,76,"19185,17199,27065,20163,31171,19045,31093,31065,31079,19117,19051,31175,19107,31035,31099,29137,31125,20133,27155,17153,31173,17185,31061,31081,31121,29143,19007,29151,31179,17155,17003,19105,19101,31047,31167,29063,19055,31169,29061,31137,17159,20089,29017,31181,29199,31185,31073,31129,17087,17127,20123,19183,19115,31059,31019,20147,17009,17123,29025,20043,29111,17151,31083,29223,17085,19097,29157,31163,20183,19087,19047,20141,31077,29073,31001,31143",61647.81745094259,95840.12659453337
39145,2023,7,43,"51183,18181,54059,21161,51045,42039,39085,51119,42049,21063,51660,51095,39103,54045,39151,51520,39161,21201,51620,39173,39093,39153,51199,42093,51036,54105,51750,51720,51830,51735,51530,51021,39035,39123,39169,18131,54093,18103,51595,39143,54109,51685,39007",55756.514533359354,132493.81474298547
29221,2021,7,55,"17079,27019,27025,46077,19093,27009,27159,27115,46027,19041,17023,38083,46135,27101,27067,27127,29103,27041,27023,27149,27163,19021,27133,27165,19035,27033,19167,46067,19193,27081,27153,29089,27135,31051,46011,29197,46079,46005,19059,27063,29107,46009,27073,19143,46087,17027,31117,17175,19141,27029,29073,46035,27083,31015,31043",90337.4111013814,109135.2688125038
18145,2025,4,91,"39085,21139,39133,21205,21069,51580,21051,21237,21201,21225,21159,39093,21033,42093,39033,21231,24035,21239,39095,39077,54073,21223,21181,39075,21235,42039,39171,21011,39101,24029,39063,21175,21063,39103,39043,39153,21097,21053,51530,21131,21025,51670,21039,21049,21095,51678,39147,39151,21189,21165,21119,21017,21195,39055,18129,51830,21109,39169,18023,21149,39005,21129,51685,39099,18025,39007,21147,42023,39083,21125,42049,21199,21197,18123,21173,39173,21103,21065,51610,21071,39123,39117,18131,18103,39143,18143,21153,21013,51630,21203,21193",158879.77487362284,131017.82619802412
24005,2020,11,22,"21039,21115,18121,51580,21143,51600,51820,51520,21001,21201,21173,18115,18107,21119,51720,18171,18009,51735,39143,21233,51685,21163",194222.3061671084,108702.71877513934
47035,2024,8,37,"12115,28063,13225,13175,13283,13281,13163,37011,13307,13101,45033,12017,13271,37005,47069,12125,28077,13301,28037,13219,13125,13193,13249,28147,13061,47137,13143,28111,13315,28139,12119,13053,13013,13087,12049,12041,12027",179971.298931407,132428.08946873457
01045,2024,4,61,"13195,13317,12115,28063,47095,47023,13225,13175,28017,13283,45049,13281,28117,13163,37011,45005,47071,13307,28107,12017,13279,13133,13271,47135,47169,47101,28027,28161,13117,28077,13301,13047,47075,47117,13125,01017,13193,13239,13293,28009,47177,13141,13061,12055,47137,45011,13143,37177,28111,13315,47081,28139,28135,47085,13029,13261,13053,13013,12049,12041,12027",93176.21246018707,121986.39470604897
13029,2022,8,62,"13195,13317,28091,28063,37055,37003,13137,47159,13259,37137,13281,28073,28065,13307,47061,13037,47005,13309,01057,47053,13133,47033,28057,13157,13147,47069,28027,12029,47127,47039,28077,47051,13011,13301,01107,01133,45089,28037,47075,13247,13125,28137,47087,37141,01075,01035,13319,47027,47017,47097,47083,47109,28013,01013,13159,28141,13291,28139,13221,13053,13013,12027",242958.53554942948,122705.0340092317
06067,2021,10,17,"32510,32029,04012,06069,32001,06045,04027,06025,06033,35028,06079,32027,06075,06021,06013,06055,06085",385534.6690658221,403688.45288657484
51179,2023,12,43,"51770,18111,18181,42053,42023,18149,42009,39021,39085,18045,21139,21107,51570,51580,51678,21143,51600,51660,21061,39103,39003,39151,51520,21201,42057,39173,51683,18115,54067,51840,51735,51530,21023,39123,39169,21157,54093,51790,51685,51670,51063,54073,39007",378867.3279272286,145965.306990009
17165,2023,5,73,"38003,46101,29135,27013,20209,19093,31159,31173,17147,27009,27159,46027,17023,38083,46135,19145,31015,31103,27173,19129,27151,46125,27041,19189,17159,29069,27133,31043,19035,19195,19021,19167,46067,27105,27081,31091,27153,19119,27117,19149,17033,46011,46099,19115,17173,46079,46005,46015,19059,27063,27161,17015,29123,29186,27011,19143,19165,19079,46127,29221,29003,17051,31147,17175,19141,46083,46087,19133,27095,46035,17035,31139,31003",43907.875002976354,113446.59422334089
27123,2022,8,62,"46101,19185,29033,29135,31149,46077,19093,31099,27103,31125,27155,17147,19071,46027,17071,19041,29151,46135,19145,31103,31153,27101,46129,46125,31025,19021,27133,27033,19035,19167,46067,19193,27105,27081,29117,17013,19149,27117,31051,46099,19115,19197,46079,46005,46015,19059,27063,29177,46009,29123,31091,19119,19143,46127,46087,31147,19141,46035,27083,31143,46083,31043",235704.689868924,112881.36860283042
17003,2020,1,55,"17079,29033,31011,17169,31119,27075,31133,17017,31067,31027,17121,31155,31127,31095,31037,19071,31141,31151,31109,20033,19145,31167,31153,31097,27071,17083,19129,31025,29103,29205,19155,19067,31177,29089,29117,17129,17013,31039,19085,20043,31131,29177,31021,19165,19079,31023,19137,29129,31147,31077,19133,19009,31107,31139,31003",,74603.77752299246
53045,2025,2,47,"53019,53073,53053,53067,41023,53061,53055,53075,53039,53015,53023,53001,53017,53013,53071,41019,53065,41061,53059,41021,41013,53049,41027,41065,53041,41049,41009,53007,53003,41007,53077,53037,53005,53047,53033,41069,53029,41041,41063,53035,53025,53057,41037,41033,53051,53043,53021",310187.70802051754,297272.1166270079
01049,2021,3,41,"47105,13317,13209,37179,37199,47095,37113,13259,13023,13283,37137,13281,13231,37181,13021,28113,37121,47171,13279,37087,47091,47183,28027,37073,37007,37043,28045,13031,13227,12037,47163,28009,28147,13141,12055,47137,45011,37075,13053,28005,12027",110812.99835219524,102613.83429262484
53047,2021,7,39,"53019,53053,41015,53067,41023,53045,41001,53039,53001,41035,41019,53065,53059,41021,41027,41065,41071,41049,53063,53007,53003,53077,53037,53005,53027,53033,41069,41011,41031,53029,41063,53035,53025,41037,53031,53051,41033,53043,53021",153815.9118597509,248724.29385512954
21047,2020,7,20,"21223,21055,21143,21063,51600,51520,51195,21159,51610,51720,51840,18009,51735,18131,18075,21027,18135,51685,21005,21221",70230.09968422116,128313.8632971729
36051,2024,6,9,"25019,36085,36047,36005,23023,34031,36081,25025,34001",137250.24897279657,533883.4549641885
29149,2025,5,76,"19185,17199,27065,20163,31171,19045,31093,31065,31079,19117,19051,31175,19107,31035,31099,29137,31125,20133,27155,17153,31173,17185,31061,31081,31121,29143,19007,29151,31179,17155,17003,19105,19101,31047,31167,29063,19055,31169,29061,31137,17159,20089,29017,31181,29199,31185,31073,31129,17087,17127,20123,19183,19115,31059,31019,20147,17009,17123,29025,20043,29111,17151,31083,29223,17085,19097,29157,31163,20183,19087,19047,20141,31077,29073,31001,31143",90841.40383765916,95840.12659453337
06089,2024,12,10,"35045,06031,06069,32033,32015,35028,06037,35003,06093,06109",272117.4469192989,306692.9407356061
25027,2022,12,18,"50013,34011,23009,25007,25019,44001,50021,09003,50019,36033,23023,50005,50009,50001,50011,36019,50003,50015",305935.87034781516,310778.5286951952
37093,2023,4,130,"01007,28125,13283,13163,28073,13021,28113,13045,13055,28099,13169,13215,13139,13301,13047,28033,13125,37091,12081,13145,13171,13009,13213,28135,13013,28149,28041,13317,13263,47095,28105,28117,13079,13307,28107,47033,13097,28019,13197,28031,13311,47075,28101,13247,28123,13121,13083,37177,28111,13315,13221,13261,13053,28143,12049,13195,13089,13265,13303,47167,28091,28089,13113,47023,13313,13035,47061,13279,47079,13271,13157,13153,13207,47039,28077,13235,13223,13151,28035,13193,01035,13319,28015,47109,12055,13199,13291,12027,28001,28049,28083,28063,13211,28075,13225,13175,13259,28151,13231,13281,13123,13135,13269,28065,13309,28053,13133,28079,13107,28027,28161,13167,13217,01023,13011,13295,28087,13091,13293,13187,13141,01013,13159,28097,28011,13233,47045,13255,13067,13209",159535.1730723688,120360.4454204622
51003,2024,9,57,"21055,21181,39075,42023,39083,42039,39085,21139,39133,39101,21219,42049,39063,51570,51580,51678,39067,39103,39147,39151,18125,21201,21225,39043,21159,39093,39153,51683,21033,39173,21097,21133,51750,21017,51610,39077,39055,18129,51735,51530,18173,39033,39123,39117,39169,18023,39143,39005,21233,51685,51670,39095,21081,39099,51630,54073,39007",338573.862037448,147144.88408293712
29089,2025,6,76,"19185,17199,27065,20163,31171,19045,31093,31065,31079,19117,19051,31175,19107,31035,31099,29137,31125,20133,27155,17153,31173,17185,31061,31081,31121,29143,19007,29151,31179,17155,17003,19105,19101,31047,31167,29063,19055,31169,29061,31137,17159,20089,29017,31181,29199,31185,31073,31129,17087,17127,20123,19183,19115,31059,31019,20147,17009,17123,29025,20043,29111,17151,31083,29223,17085,19097,29157,31163,20183,19087,19047,20141,31077,29073,31001,31143",113436.63751551532,95501.6993015275
40027,2021,6,20,"22077,05035,22003,22099,40035,22093,22027,48247,22047,05123,40029,22007,40003,40033,05101,40103,22125,48507,22121,48379",139587.9981218186,84643.28037686522
38009,2023,7,72,"38003,46101,27145,27013,20209,19093,31159,31173,17147,27009,27159,46027,38083,46135,19145,31015,31103,27173,19129,27151,46125,27041,19189,19021,29069,27133,31043,19035,19195,31089,29175,46067,27105,27081,19167,27153,19067,27117,19149,17033,46011,46099,19115,46079,46005,46015,19059,27063,27161,29123,29186,27011,29003,19143,19165,19079,46127,31091,19119,46087,31147,17175,19141,29149,46083,29037,19133,27095,46035,17035,31139,31003",128185.39521575428,118305.09463135904
09005,2020,7,4,"23023,44001,23029,50017",151906.1913957376,167057.82100962687
17075,2020,8,40,"17079,29033,31011,17169,31133,31067,29195,31109,20033,19145,31167,31153,31097,27071,17083,31003,19129,17101,31025,29103,19155,19001,29117,17013,31039,19085,20043,31131,29177,19165,19079,19137,19003,20005,31077,19133,31107,17035,31139,19009",59045.916183672605,78033.81456027448
47025,2021,6,39,"47105,13317,13209,37199,37113,47159,13259,13023,13283,13231,13281,37181,13021,37121,13269,28113,47171,13309,13279,37087,47183,13107,28027,37073,37043,28045,13301,13031,28009,28147,47083,13141,47137,45011,28135,37075,13053,28005,12027",119393.0855202749,97281.56531838763
08103,2024,7,21,"30023,08003,16087,08029,08021,16071,30039,08111,08019,30037,08109,08047,16035,16083,30053,08033,30109,08023,49009,08015,08065",182110.3352715071,234867.2238019119
27037,2021,9,64,"46101,17079,27019,27025,46077,27003,19093,27085,27009,27159,46027,17071,19041,46135,29133,27171,27101,27067,27173,46125,27127,29103,27041,27023,27149,27163,19021,27133,27165,19035,27033,19167,46067,19193,27105,27081,27153,27135,17133,27117,31051,46011,29197,46099,46079,46005,19059,27063,46009,27073,19119,27141,19143,46087,31117,27029,19141,46083,29073,46035,27093,27083,31015,31043",256304.17880276835,121135.98133047107
18065,2020,7,20,"21223,21055,21143,21063,51600,51520,51195,21159,51610,51720,51840,18009,51735,18131,18075,21027,18135,51685,21005,21221",61759.97740619502,128313.8632971729
37013,2024,5,54,"13195,13317,12115,28063,47023,13225,13175,13283,45049,13281,28117,13163,37011,45005,47071,13307,45033,28107,12017,13279,13271,47135,47101,37005,28027,13117,28077,13301,13047,28037,47075,47117,13125,13193,47121,28009,47177,13061,12055,47137,45011,13143,37177,28111,13315,28135,28139,13029,13053,13013,13087,12049,12041,12027",112515.41137121816,126266.18650687607
51083,2020,1,15,"18131,21223,18075,51610,21207,21063,51600,51720,51840,51685,18009,51735,21005,51520,21159",49862.64728505738,140841.079398222
29187,2020,8,40,"17079,29033,31011,17169,31133,31067,29195,31109,20033,19145,31167,31153,31097,27071,17083,31003,19129,17101,31025,29103,19155,19001,29117,17013,31039,19085,20043,31131,29177,19165,19079,19137,19003,20005,31077,19133,31107,17035,31139,19009",69218.54744848514,78033.81456027448
19077,2023,6,70,"38003,46101,29135,27013,20209,19093,31159,31173,17147,27009,27159,46027,38083,46135,19145,31015,31103,27173,19129,27151,46125,27041,19189,19021,29069,27133,31043,19035,19195,19167,46067,27105,27081,27153,19119,27117,19149,17033,46011,46099,19115,46079,46005,46015,19059,27063,27161,29123,29186,27011,29003,19143,19165,19079,46127,29221,31091,17051,31147,17175,19141,46083,46087,29037,19133,27095,46035,17035,31139,31003",108141.68074532245,118256.06377186466
12039,2024,4,61,"13195,13317,12115,28063,47095,47023,13225,13175,28017,13283,45049,13281,28117,13163,37011,45005,47071,13307,28107,12017,13279,13133,13271,47135,47169,47101,28027,28161,13117,28077,13301,13047,47075,47117,13125,01017,13193,13239,13293,28009,47177,13141,13061,12055,47137,45011,13143,37177,28111,13315,47081,28139,28135,47085,13029,13261,13053,13013,12049,12041,12027",104686.79255106824,121986.39470604897
13077,2021,3,41,"47105,13317,13209,37179,37199,47095,37113,13259,13023,13283,37137,13281,13231,37181,13021,28113,37121,47171,13279,37087,47091,47183,28027,37073,37007,37043,28045,13031,13227,12037,47163,28009,28147,13141,12055,47137,45011,37075,13053,28005,12027",200255.1196260131,102613.83429262484
18167,2022,4,26,"42077,42087,42095,51740,18119,51678,42025,51600,51660,51520,51540,42093,51610,42043,51775,51720,18171,51735,18157,18109,51595,51167,39005,18021,18159,54009",76828.94131838203,170646.635514842
18121,2022,8,28,"42077,18105,18071,42087,42095,51740,51678,42025,51600,51660,51520,51620,21189,51540,39173,42093,51610,51775,51720,18009,51735,18157,18109,51595,18075,39005,18021,54009",88507.52516673175,170268.0018167131
