stcofips,year,month,tier,month_t,deviation
01085,2023,6,mid,-6,2.160199604959516
01085,2024,12,mid,-1,0.17148881285110917
01085,2024,12,mid,-2,0.891789764394801
01085,2024,12,mid,-3,2.4183990960486597
01085,2024,12,mid,-4,3.6859012828633553
01085,2024,12,mid,-5,4.484418265391824
01085,2024,12,mid,-6,4.755830280316445
01091,2023,6,mid,-1,0.4738477261905416
01091,2023,6,mid,-2,0.7914906574965954
01091,2023,6,mid,-3,0.6683681722019799
01091,2023,6,mid,-4,-0.3154191316746022
01091,2023,6,mid,-5,-1.3652900145890356
01091,2023,6,mid,-6,-2.4079059468025577
01105,2023,6,mid,-1,0.3514524473094127
01105,2023,6,mid,-2,0.920179893901448
01105,2023,6,mid,-3,1.344937052444024
01105,2023,6,mid,-4,1.4583869690774378
01105,2023,6,mid,-5,1.5714828599477215
01105,2023,6,mid,-6,1.7177497455945883
01107,2024,5,mid,-1,0.03861484417201666
01107,2024,5,mid,-2,0.2752224519980473
01107,2024,5,mid,-3,0.7747931362750506
01107,2024,5,mid,-4,1.6447134342836733
01107,2024,5,mid,-5,2.93289088889874
01107,2024,5,mid,-6,4.170732232284777
01129,2023,4,mid,-1,-0.12116257462943736
01129,2023,4,mid,-2,-0.3271026584949652
01129,2023,4,mid,-3,-0.1155180743676425
01129,2023,4,mid,-4,-0.16272514349253697
01129,2023,4,mid,-5,0.598635254276644
01129,2023,4,mid,-6,1.400073884155674
01133,2022,2,mid,-1,0.49153229206349636
01133,2022,2,mid,-2,0.6139550264102809
01133,2022,2,mid,-3,0.9815320728706922
01133,2022,2,mid,-4,1.4161304703426367
01133,2022,2,mid,-5,2.416396370072647
01133,2022,2,mid,-6,3.6829648053866038
04001,2020,7,mid,-1,-0.315505057408231
04001,2020,7,mid,-2,-0.17648044659873108
04001,2020,7,mid,-3,0.30244730359864036
04001,2020,7,mid,-4,0.5624327597157475
04001,2020,7,mid,-5,0.3957685551732908
04001,2020,7,mid,-6,0.4329599251693139
04001,2022,8,mid,-1,0.041359660303356804
04001,2022,8,mid,-2,0.19179537887758613
04001,2022,8,mid,-3,0.5239346645711294
04001,2022,8,mid,-4,0.46557378369601565
04001,2022,8,mid,-5,0.1064940642892509
04001,2022,8,mid,-6,-0.5365666402542075
04003,2024,9,mid,-1,0.05365557155508327
04003,2024,9,mid,-2,0.6630611856692497
04003,2024,9,mid,-3,1.389356798854024
04003,2024,9,mid,-4,1.8876691581626375
04003,2024,9,mid,-5,2.1854802857023543
