stcofips,year,month,tier,month_t,deviation
04019,2021,9,mid,-1,-0.5892976512236885
04019,2021,9,mid,-2,-0.9590369341800482
04019,2021,9,mid,-3,-1.1477654621887012
04019,2024,9,mid,-1,0.2953129458781518
04019,2024,9,mid,-2,0.5560071477212603
04019,2024,9,mid,-3,0.8447764756481888
04021,2024,8,mid,-1,0.5441617013268285
04021,2024,8,mid,-2,1.2664895035852624
04021,2024,8,mid,-3,1.7047105792527049
05003,2022,7,mid,-1,0.556064138778126
05003,2022,7,mid,-2,1.5182023876038642
05003,2022,7,mid,-3,2.354138356495369
05015,2021,4,mid,-1,0.15702698653632297
05015,2021,4,mid,-2,0.6770005442857183
05015,2021,4,mid,-3,0.9638209172132548
05025,2023,1,mid,-1,-0.24802647193196492
05025,2023,1,mid,-2,-0.2969426181425803
05025,2023,1,mid,-3,-0.5225964459186372
05025,2024,2,mid,-1,0.6521609442935841
05025,2024,2,mid,-2,0.9353649210886772
05025,2024,2,mid,-3,1.0898377300301405
05031,2023,8,mid,-1,-0.31191765994313414
05031,2023,8,mid,-2,-0.6504790886522045
05031,2023,8,mid,-3,-0.7203660257001019
05031,2025,5,mid,-1,-1.5880510395354435
05031,2025,5,mid,-2,-3.003248714355408
05031,2025,5,mid,-3,-3.4966572346182687
05035,2022,5,mid,-1,-0.7004349384590114
05035,2022,5,mid,-2,-1.6960788064663461
05035,2022,5,mid,-3,-2.204454868774363
05037,2021,3,mid,-1,-0.8859925351134024
05037,2021,3,mid,-2,-2.0485374903755087
05037,2021,3,mid,-3,-3.344475441085507
05037,2023,8,mid,-1,0.21554287412206463
05037,2023,8,mid,-2,0.4448221367460121
05037,2023,8,mid,-3,1.0132268420391313
05041,2024,12,mid,-1,0.10209804681804258
05041,2024,12,mid,-2,0.4810281892479793
05041,2024,12,mid,-3,1.1400630624557948
05055,2022,9,mid,-1,0.6382056678471173
05055,2022,9,mid,-2,1.9968629818070553
05055,2022,9,mid,-3,2.9756705919845388
05055,2025,5,mid,-1,-0.3038451540752618
05055,2025,5,mid,-2,-0.5845273099577781
05055,2025,5,mid,-3,-1.1808149396992889
05063,2023,8,mid,-1,0.5909622516918773
05063,2023,8,mid,-2,0.7858803426926642
05063,2023,8,mid,-3,0.4106076790757669
05063,2024,11,mid,-1,0.1541094636772442
05063,2024,11,mid,-2,0.31507608360479367
05063,2024,11,mid,-3,0.4417047983990017
05077,2021,3,mid,-1,-1.9652482578285628
05077,2021,3,mid,-2,-2.7847121216796467
05077,2021,3,mid,-3,-2.3827750438693727
05077,2024,4,mid,-1,-0.38547872354803303
05077,2024,4,mid,-2,-0.2966654539948479
05077,2024,4,mid,-3,-0.1438531192284387
05079,2024,8,mid,-1,-0.7014466971327664
05079,2024,8,mid,-2,-1.3464889069346242
05079,2024,8,mid,-3,-2.1658953301746493
05093,2022,9,mid,-1,-1.8022466224188065
05093,2022,9,mid,-2,-2.3565952804843704
05093,2022,9,mid,-3,-1.2858550644883877
05093,2023,8,mid,-1,-2.4993594138848607
05093,2023,8,mid,-2,-2.9393105876865633
05093,2023,8,mid,-3,-2.7536359493485634
05095,2024,2,mid,-1,0.12934493257195356
05095,2024,2,mid,-2,0.9606060672166024
05095,2024,2,mid,-3,1.9805467755600432
05107,2022,5,mid,-1,0.1921379267478045
05107,2022,5,mid,-2,0.5505633486851025
05107,2022,5,mid,-3,-0.25708233253294566
05107,2025,5,mid,-1,-1.8200076540807544
05107,2025,5,mid,-2,-4.390358878010915
05107,2025,5,mid,-3,-6.919836152571364
05111,2022,5,mid,-1,1.2301721376448995
05111,2022,5,mid,-2,2.2214356344514385
05111,2022,5,mid,-3,3.1073183662678048
05129,2021,4,mid,-1,0.3954108313436535
05129,2021,4,mid,-2,0.7978395146268298
05129,2021,4,mid,-3,1.3856960021195306
05129,2024,11,mid,-1,0.21635347947601247
05129,2024,11,mid,-2,0.027969110818347076
05129,2024,11,mid,-3,-0.33209125147969587
06001,2023,3,mid,-1,-0.44493020141909767
06001,2023,3,mid,-2,-0.7407173638342925
06001,2023,3,mid,-3,-0.8857641089608705
06003,2020,7,mid,-1,0.08455495508040656
06003,2020,7,mid,-2,0.5665109173053793
06003,2020,7,mid,-3,1.1393259356438392
06003,2023,5,mid,-1,0.0477803624115154
06003,2023,5,mid,-2,0.43876304667014665
06003,2023,5,mid,-3,0.773321464138462
06007,2020,11,mid,-1,0.22727002658079698
06007,2020,11,mid,-2,0.22975963106897268
06007,2020,11,mid,-3,0.20813170663767266
06009,2020,11,mid,-1,-0.6587201120782851
06009,2020,11,mid,-2,-1.1764990352277636
06009,2020,11,mid,-3,-1.5200966142235472
06009,2025,2,mid,-1,0.22968731707173617
06009,2025,2,mid,-2,0.3837114205725385
06009,2025,2,mid,-3,0.5607968844251019
06011,2021,10,mid,-1,0.06850360446473758
06011,2021,10,mid,-2,0.2791796619593043
06011,2021,10,mid,-3,0.1558730487868445
06013,2020,8,mid,-1,-0.1732265811184419
06013,2020,8,mid,-2,-0.14923426361283987
06013,2020,8,mid,-3,0.05008629151429034
06015,2021,10,mid,-1,-0.5726519840258675
06015,2021,10,mid,-2,-1.501594940432767
06015,2021,10,mid,-3,-2.7334494855397082
06015,2022,11,mid,-1,0.7260258610190817
06015,2022,11,mid,-2,1.4896465118400073
06015,2022,11,mid,-3,1.7662058547052908
06015,2024,1,mid,-1,0.010167604892728832
06015,2024,1,mid,-2,0.19753816346617725
06015,2024,1,mid,-3,-0.010240886994566267
06025,2021,1,mid,-1,0.721916912236523
06025,2021,1,mid,-2,1.7357805004036209
06025,2021,1,mid,-3,2.5069807629425185
06025,2024,8,mid,-1,0.14279257337980766
06025,2024,8,mid,-2,-0.019782249712037014
06025,2024,8,mid,-3,-0.513322159066604
06031,2021,10,mid,-1,-0.060091332287854016
06031,2021,10,mid,-2,-0.3681556950364353
06031,2021,10,mid,-3,-0.7660817743701642
06031,2023,12,mid,-1,-0.05742710950707419
06031,2023,12,mid,-2,0.16594854020617333
06031,2023,12,mid,-3,0.5196870170547072
06035,2022,7,mid,-1,0.2538803482966614
06035,2022,7,mid,-2,0.6191975759599018
06035,2022,7,mid,-3,1.1935435434660917
06035,2023,9,mid,-1,0.6013498137005229
06035,2023,9,mid,-2,1.0032641830980253
06035,2023,9,mid,-3,1.5616028839197327
06037,2020,8,mid,-1,-0.46552693233381603
06037,2020,8,mid,-2,-0.5137992578356432
06037,2020,8,mid,-3,-0.21150821702480016
06037,2023,12,mid,-1,0.108240985243242
06037,2023,12,mid,-2,0.20714155042202265
06037,2023,12,mid,-3,0.3179286196191242
06041,2021,12,mid,-1,0.28229298344056986
06041,2021,12,mid,-2,0.7792513750661243
06041,2021,12,mid,-3,1.399487378670102
06047,2021,12,mid,-1,0.00688871434024918
06047,2021,12,mid,-2,-0.22858020671593238
06047,2021,12,mid,-3,-0.49905371141962007
06049,2021,10,mid,-1,0.45217589735655395
06049,2021,10,mid,-2,1.137242357937481
06049,2021,10,mid,-3,1.9023788054302173
06049,2025,3,mid,-1,-0.09351363747060759
06049,2025,3,mid,-2,-0.28796345722265926
06049,2025,3,mid,-3,-0.7160140063089244
06051,2022,7,mid,-1,-0.675196680964973
06051,2022,7,mid,-2,-1.7983647274675718
06051,2022,7,mid,-3,-2.759313339998272
06053,2021,12,mid,-1,0.3018642880491882
06053,2021,12,mid,-2,0.5145064290240953
06053,2021,12,mid,-3,0.7298042851027589
06053,2024,12,mid,-1,-0.01085970005446768
06053,2024,12,mid,-2,0.14032368161319653
06053,2024,12,mid,-3,0.2707937612855318
06055,2021,1,mid,-1,0.10824403741887068
06055,2021,1,mid,-2,0.11012925459959888
06055,2021,1,mid,-3,-0.04957958032862564
06061,2021,10,mid,-1,-0.18166861582922422
06061,2021,10,mid,-2,-0.2685858993817476
06061,2021,10,mid,-3,-0.29460315521536984
06069,2024,2,mid,-1,0.2995867120182112
06069,2024,2,mid,-2,0.6732408841101147
06069,2024,2,mid,-3,1.1047336787332398
06075,2021,3,mid,-1,1.6967514520143112
06075,2021,3,mid,-2,3.3859044884154628
06075,2021,3,mid,-3,5.093937306029645
06081,2021,12,mid,-1,0.10003078219467909
06081,2021,12,mid,-2,0.3110797355615631
06081,2021,12,mid,-3,0.5923359098197949
06083,2021,10,mid,-1,-0.19496632028325678
06083,2021,10,mid,-2,-0.458245378975235
06083,2021,10,mid,-3,-0.9224385194405187
06083,2024,9,mid,-1,-0.25677534531807567
06083,2024,9,mid,-2,-0.37279378806351815
06083,2024,9,mid,-3,-0.44813283041692387
06085,2024,12,mid,-1,-0.9277147295341024
06085,2024,12,mid,-2,-1.6194723058964513
06085,2024,12,mid,-3,-2.28501300154484
06087,2021,12,mid,-1,0.19093018825766706
06087,2021,12,mid,-2,0.38075111081802504
06087,2021,12,mid,-3,0.702667932043866
06087,2024,12,mid,-1,0.11637781734262376
06087,2024,12,mid,-2,0.5097490659920396
06087,2024,12,mid,-3,0.7235996771323698
06089,2020,11,mid,-1,0.3857386755718153
06089,2020,11,mid,-2,1.0553673372942285
06089,2020,11,mid,-3,1.838040240918616
06091,2020,7,mid,-1,-0.1381574051352601
06091,2020,7,mid,-2,-0.25354776443707294
06091,2020,7,mid,-3,-0.4230069220549666
06093,2022,8,mid,-1,-0.34478040176881564
06093,2022,8,mid,-2,-0.7066436241598382
06093,2022,8,mid,-3,-0.8934385944109948
06093,2024,7,mid,-1,0.2388114102045762
06093,2024,7,mid,-2,0.2362640464357071
06093,2024,7,mid,-3,0.11488121892816139
06103,2021,10,mid,-1,-0.4033216351227651
06103,2021,10,mid,-2,-0.8315855962009806
06103,2021,10,mid,-3,-1.141063871315879
06105,2020,7,mid,-1,-0.3045744733182687
06105,2020,7,mid,-2,-0.8542303038722565
06105,2020,7,mid,-3,-1.5343684803582534
06115,2020,5,mid,-1,-0.2267991853711493
06115,2020,5,mid,-2,-0.28814985208533983
06115,2020,5,mid,-3,-0.1076336613904374
08007,2020,5,mid,-1,-0.12523616549374594
08007,2020,5,mid,-2,-0.11841337292054277
08007,2020,5,mid,-3,-0.10213717892479224
08007,2023,4,mid,-1,0.7551291631121302
08007,2023,4,mid,-2,1.6881781278817698
08007,2023,4,mid,-3,2.361564590056716
08007,2024,7,mid,-1,-0.2386349462771591
08007,2024,7,mid,-2,-0.05645992266536837
08007,2024,7,mid,-3,-0.16607236432841432
08015,2020,7,mid,-1,0.27651267318825035
08015,2020,7,mid,-2,0.5224901699974538
08015,2020,7,mid,-3,0.8172017417945199
08023,2020,7,mid,-1,0.533821513857589
08023,2020,7,mid,-2,1.4623269795910545
08023,2020,7,mid,-3,2.147922360181184
08027,2024,5,mid,-1,0.3456129388103193
08027,2024,5,mid,-2,0.46240556829201296
08027,2024,5,mid,-3,0.5670976601609965
08029,2023,4,mid,-1,0.3916847425640526
08029,2023,4,mid,-2,0.7016231608755987
08029,2023,4,mid,-3,1.0480356873819119
08033,2023,4,mid,-1,0.1715492026812484
08033,2023,4,mid,-2,-0.1706422505779983
08033,2023,4,mid,-3,-0.5637509875026154
08037,2022,2,mid,-1,-0.3670222234161429
08037,2022,2,mid,-2,-0.4226608131311451
08037,2022,2,mid,-3,-0.6454500898448714
08037,2023,6,mid,-1,0.3102813457989271
08037,2023,6,mid,-2,0.5068731951055128
08037,2023,6,mid,-3,0.32797703266000156
08043,2024,8,mid,-1,0.7692515635667405
08043,2024,8,mid,-2,1.2594124463219742
08043,2024,8,mid,-3,1.4476722580266852
08049,2024,5,mid,-1,-0.1380938951866284
08049,2024,5,mid,-2,-0.45086941351169685
08049,2024,5,mid,-3,-0.8353854029599432
08051,2020,7,mid,-1,0.4905538968502583
08051,2020,7,mid,-2,0.5923198785322938
08051,2020,7,mid,-3,0.6778410385442157
08051,2023,4,mid,-1,0.011065614665426438
08051,2023,4,mid,-2,0.10771360669127716
08051,2023,4,mid,-3,0.05390648926099573
08051,2024,8,mid,-1,0.7195723174057207
08051,2024,8,mid,-2,1.6396611830986387
08051,2024,8,mid,-3,2.5212920283602642
08053,2022,7,mid,-1,0.10928731623745591
08053,2022,7,mid,-2,0.6779362619640494
08053,2022,7,mid,-3,1.1891154149777492
08053,2024,8,mid,-1,0.7505626369353564
08053,2024,8,mid,-2,1.6667828439813377
08053,2024,8,mid,-3,2.8045466047268093
08059,2020,6,mid,-1,-0.0018072925175260934
08059,2020,6,mid,-2,0.013215918162416074
08059,2020,6,mid,-3,0.06771574439780181
08061,2023,5,mid,-1,2.3567846249045488
08061,2023,5,mid,-2,3.1877412710602044
08061,2023,5,mid,-3,2.1058972854974343
08065,2023,8,mid,-1,0.22356141709920507
08065,2023,8,mid,-2,0.40712688095661065
08065,2023,8,mid,-3,0.49306671942284197
08067,2021,5,mid,-1,-0.049597185580310565
08067,2021,5,mid,-2,0.2847198517158773
08067,2021,5,mid,-3,0.9787598951234173
08067,2023,6,mid,-1,0.16238385157234347
08067,2023,6,mid,-2,0.6209068430513724
08067,2023,6,mid,-3,1.1683723048223555
08077,2021,9,mid,-1,-0.14601267613501534
08077,2021,9,mid,-2,-0.2750859930113876
08077,2021,9,mid,-3,-0.42687380307421563
08079,2020,6,mid,-1,-0.9001185059731966
08079,2020,6,mid,-2,-1.798580251960317
08079,2020,6,mid,-3,-2.435277712180664
08079,2024,8,mid,-1,1.1974222956094707
08079,2024,8,mid,-2,2.555402908481881
08079,2024,8,mid,-3,4.084934977482149
08081,2021,8,mid,-1,0.9324249366468962
08081,2021,8,mid,-2,2.2298285458723512
08081,2021,8,mid,-3,3.9988205922976334
08081,2023,4,mid,-1,-0.09141249354684078
08081,2023,4,mid,-2,-0.1413703608871657
08081,2023,4,mid,-3,-0.6095863978162157
08085,2024,8,mid,-1,0.2356807618521799
08085,2024,8,mid,-2,0.3864136535775202
08085,2024,8,mid,-3,0.4475792455492211
08091,2020,7,mid,-1,0.21591225007695414
08091,2020,7,mid,-2,-0.21125568057446742
08091,2020,7,mid,-3,-0.9113202523580952
08091,2022,7,mid,-1,0.1269030118254051
08091,2022,7,mid,-2,-0.01274860515482601
08091,2022,7,mid,-3,-0.6986035880443495
08091,2024,8,mid,-1,-0.45628730476076385
08091,2024,8,mid,-2,-1.1047527391433078
08091,2024,8,mid,-3,-1.0805572066162483
08093,2020,6,mid,-1,0.3441392107259844
08093,2020,6,mid,-2,0.5857523327787248
08093,2020,6,mid,-3,0.8771443615516432
08093,2024,6,mid,-1,0.33374394860318546
08093,2024,6,mid,-2,0.620371033872658
08093,2024,6,mid,-3,0.7578798772212423
08097,2020,6,mid,-1,1.1062805823874982
08097,2020,6,mid,-2,1.7223516232847373
08097,2020,6,mid,-3,2.0396611594524643
08097,2022,7,mid,-1,0.5320039741764049
08097,2022,7,mid,-2,0.5765305147008917
08097,2022,7,mid,-3,0.32321008376685256
08097,2023,6,mid,-1,0.16273150939511538
08097,2023,6,mid,-2,0.5610790096745149
08097,2023,6,mid,-3,1.1508025467867213
08105,2024,8,mid,-1,0.5434111689931029
08105,2024,8,mid,-2,0.9569409825785158
08105,2024,8,mid,-3,1.1654134604699493
08107,2023,4,mid,-1,0.24841315667623576
08107,2023,4,mid,-2,0.6909361462200678
08107,2023,4,mid,-3,1.098262422487764
08111,2020,6,mid,-1,0.34479069888199376
08111,2020,6,mid,-2,0.20463820320492232
08111,2020,6,mid,-3,-0.01859004631764094
08111,2021,8,mid,-1,-0.9545432245821672
08111,2021,8,mid,-2,-1.5054999500746646
08111,2021,8,mid,-3,-1.7954741234768221
08113,2021,8,mid,-1,-1.585734585476061
08113,2021,8,mid,-2,-3.761111555850462
08113,2021,8,mid,-3,-5.510246609362227
08117,2020,6,mid,-1,-0.0025775177543039263
08117,2020,6,mid,-2,0.02761440140179161
08117,2020,6,mid,-3,0.09276125965836002
08117,2021,7,mid,-1,-0.7715591148536589
08117,2021,7,mid,-2,-1.3866758346335502
08117,2021,7,mid,-3,-1.488437176404318
08117,2022,7,mid,-1,0.6624947735065234
08117,2022,7,mid,-2,0.8901602150043146
08117,2022,7,mid,-3,0.6747009657499063
08117,2024,6,mid,-1,0.350201313555786
08117,2024,6,mid,-2,0.45917085573695715
08117,2024,6,mid,-3,0.4068763685300496
08119,2023,5,mid,-1,0.5880138499783527
08119,2023,5,mid,-2,1.099166553156408
08119,2023,5,mid,-3,1.375493989834169
10001,2025,5,mid,-1,-0.030278493018059294
10001,2025,5,mid,-2,0.026626778714586408
10001,2025,5,mid,-3,0.08311777623433159
10003,2025,5,mid,-1,-0.5447848172338752
10003,2025,5,mid,-2,-0.6133513716216612
10003,2025,5,mid,-3,-0.6356362088469467
12015,2020,7,mid,-1,0.0456244521413538
12015,2020,7,mid,-2,0.1279642595591497
12015,2020,7,mid,-3,0.2456666610417102
12043,2020,6,mid,-1,0.27100843271993824
12043,2020,6,mid,-2,0.23825665318265976
12043,2020,6,mid,-3,-0.06509299054309281
12043,2023,4,mid,-1,-0.730058686148908
12043,2023,4,mid,-2,-1.1225204171521312
12043,2023,4,mid,-3,-1.1653723208131908
12049,2022,11,mid,-1,0.2473873295655835
12049,2022,11,mid,-2,0.2971917374561315
12049,2022,11,mid,-3,0.1685209835186896
12055,2025,5,mid,-1,-0.5054424057533851
12055,2025,5,mid,-2,-0.8709403170615531
12055,2025,5,mid,-3,-1.0806662205436481
12061,2025,5,mid,-1,0.505162545824831
12061,2025,5,mid,-2,1.0393925265457256
12061,2025,5,mid,-3,1.6854178766459569
12081,2024,7,mid,-1,0.5177661207615358
12081,2024,7,mid,-2,1.0431716025691316
12081,2024,7,mid,-3,1.4415125491823773
12085,2025,5,mid,-1,0.32469839128087585
12085,2025,5,mid,-2,0.6702294257965491
12085,2025,5,mid,-3,1.2164147246601686
12093,2020,5,mid,-1,0.24514196329813842
12093,2020,5,mid,-2,0.22850578599513938
12093,2020,5,mid,-3,0.15251559194663855
12093,2023,6,mid,-1,-0.22492750078362178
12093,2023,6,mid,-2,-0.4861916940060098
12093,2023,6,mid,-3,-0.8337414956973248
12111,2025,5,mid,-1,0.4053247576501491
12111,2025,5,mid,-2,0.8159770363321428
12111,2025,5,mid,-3,1.4039421948510125
12119,2024,4,mid,-1,-0.034320201843627274
12119,2024,4,mid,-2,0.1817158472054956
12119,2024,4,mid,-3,0.4243977209126797
13009,2025,2,mid,-1,0.15375721887603788
13009,2025,2,mid,-2,-0.17784161862468295
13009,2025,2,mid,-3,-0.6227732613385513
13015,2023,4,mid,-1,-0.030765458300834325
13015,2023,4,mid,-2,-0.21525517055179932
13015,2023,4,mid,-3,-0.5367726367733638
13017,2024,5,mid,-1,0.40303827358195576
13017,2024,5,mid,-2,0.30356524671996965
13017,2024,5,mid,-3,-0.3866035634476077
13023,2022,5,mid,-1,-2.084430073012456
13023,2022,5,mid,-2,-4.079719415236767
13023,2022,5,mid,-3,-5.544041097837535
13023,2023,4,mid,-1,-0.037898500483379394
13023,2023,4,mid,-2,0.29108064081056284
13023,2023,4,mid,-3,0.6623531554809858
13023,2024,8,mid,-1,-0.26874188814682043
13023,2024,8,mid,-2,-0.476979432225491
13023,2024,8,mid,-3,-0.788432272672992
13035,2022,6,mid,-1,0.13427859122954544
13035,2022,6,mid,-2,0.17140606992767005
13035,2022,6,mid,-3,0.28717040074508304
13037,2024,12,mid,-1,0.8085042463694236
13037,2024,12,mid,-2,1.708935215564594
13037,2024,12,mid,-3,2.6713779651642398
13043,2021,6,mid,-1,-0.45123580077195413
13043,2021,6,mid,-2,-0.9812430642515011
13043,2021,6,mid,-3,-1.2991583339729118
13043,2024,7,mid,-1,-0.7005203261420405
13043,2024,7,mid,-2,-2.0403956508032763
13043,2024,7,mid,-3,-3.5760880182955077
13045,2022,11,mid,-1,-0.09741045938451975
13045,2022,11,mid,-2,-0.35342357625786747
13045,2022,11,mid,-3,-0.7666981682808398
13055,2022,9,mid,-1,-0.4682132107866295
13055,2022,9,mid,-2,-1.263055139108772
13055,2022,9,mid,-3,-2.174180820280384
13057,2023,4,mid,-1,-0.15465145863544194
13057,2023,4,mid,-2,-0.21204885312108956
13057,2023,4,mid,-3,-0.14413720829846
13059,2024,4,mid,-1,0.11080287694997537
13059,2024,4,mid,-2,0.14248188372944526
13059,2024,4,mid,-3,0.13808137123753284
13063,2023,2,mid,-1,-0.3069122236965143
13063,2023,2,mid,-2,-0.2843817531117878
13063,2023,2,mid,-3,0.004797706478044006
13065,2025,5,mid,-1,0.1393531849943912
13065,2025,5,mid,-2,1.066859123104038
13065,2025,5,mid,-3,1.7751781863089207
13079,2024,7,mid,-1,0.3297183443622629
13079,2024,7,mid,-2,0.043103724609551364
13079,2024,7,mid,-3,-0.950910657750299
13079,2025,5,mid,-1,-1.247013635935815
13079,2025,5,mid,-2,-3.3096507819073224
13079,2025,5,mid,-3,-4.779703615973688
13081,2023,4,mid,-1,0.6090368246099871
13081,2023,4,mid,-2,0.9473228653403538
13081,2023,4,mid,-3,0.18711628520907198
13083,2022,11,mid,-1,0.43603334765595037
13083,2022,11,mid,-2,0.29341450386354495
13083,2022,11,mid,-3,-0.08709895443327298
13085,2022,6,mid,-1,-0.709453626240844
13085,2022,6,mid,-2,-1.4957774062376927
13085,2022,6,mid,-3,-1.5901352726257443
13085,2023,4,mid,-1,0.18142786042449188
13085,2023,4,mid,-2,0.24375991100194483
13085,2023,4,mid,-3,0.14744043319227274
13089,2022,6,mid,-1,0.16996191859966814
13089,2022,6,mid,-2,0.4303628056352409
13089,2022,6,mid,-3,0.8971316270557281
13091,2021,3,mid,-1,-0.3423323658637685
13091,2021,3,mid,-2,-0.8929520426122934
13091,2021,3,mid,-3,-1.175173260701257
13091,2022,5,mid,-1,-0.437658249748452
13091,2022,5,mid,-2,-0.8384272718199952
13091,2022,5,mid,-3,-0.6972535609739765
13093,2020,8,mid,-1,-0.5360551021504278
13093,2020,8,mid,-2,-0.9793420306538678
13093,2020,8,mid,-3,-1.3932433626421812
13093,2023,4,mid,-1,-0.31134440310601974
13093,2023,4,mid,-2,-1.1158512729438854
13093,2023,4,mid,-3,-1.898347620966419
13105,2021,10,mid,-1,-1.4612542924104872
13105,2021,10,mid,-2,-2.802899049293174
13105,2021,10,mid,-3,-4.0026110558952155
13107,2021,1,mid,-1,0.033668479454604494
13107,2021,1,mid,-2,-0.5280144545424577
13107,2021,1,mid,-3,-1.3842428501376816
13107,2024,8,mid,-1,-0.7088227678384982
13107,2024,8,mid,-2,-1.6561264432667997
13107,2024,8,mid,-3,-2.764797475538728
13109,2021,6,mid,-1,0.21413547181195725
13109,2021,6,mid,-2,0.5678543448602085
13109,2021,6,mid,-3,0.6132101574680746
13109,2024,5,mid,-1,-0.6367876524581533
13109,2024,5,mid,-2,-1.068813400078355
13109,2024,5,mid,-3,-1.0121731922173183
13111,2023,4,mid,-1,0.665811226153977
13111,2023,4,mid,-2,1.1672020760803576
13111,2023,4,mid,-3,1.8206422639924256
13117,2023,4,mid,-1,-0.31139212249640025
13117,2023,4,mid,-2,-0.49155625418654836
13117,2023,4,mid,-3,-0.5632413206452185
13119,2022,8,mid,-1,-0.24647476148989256
13119,2022,8,mid,-2,-0.6758509475189243
13119,2022,8,mid,-3,-1.091747843391218
13123,2022,6,mid,-1,-1.0970787964408117
13123,2022,6,mid,-2,-2.1961180244365153
13123,2022,6,mid,-3,-2.666311538195174
13125,2021,6,mid,-1,0.2536404470153144
13125,2021,6,mid,-2,0.7117121148653922
13125,2021,6,mid,-3,1.7542511478270768
13129,2023,4,mid,-1,-0.15179628740594353
13129,2023,4,mid,-2,-0.3340294984436696
13129,2023,4,mid,-3,-0.35856367818045953
13133,2021,8,mid,-1,-0.525479041357471
13133,2021,8,mid,-2,-1.3139431572379863
13133,2021,8,mid,-3,-2.3894950544744376
13135,2022,6,mid,-1,-0.024763800954488602
