target_fips,storm_year,storm_month,n_clean_neighbors,neighbor_fips,target_zhvi_t0,baseline_mean_zhvi_t0
06065,2021,8,2,"04012,06025",516871.6760069679,251952.0001706211
55031,2021,7,1,27115,197556.13948794993,197125.1486969607
31145,2025,6,1,31065,169012.42411710485,139005.98679885862
48325,2025,5,2,"48507,48163",327949.74453692307,122088.5381741653
20019,2021,10,1,40147,83692.78412275722,143601.09218137196
31041,2025,5,4,"31163,31019,31175,31047",161432.55301475973,214611.80752725806
26079,2024,4,1,26143,222376.7969611924,174370.95755615176
18149,2020,5,1,18131,124512.33045237772,107988.58199139273
30013,2023,7,1,30015,290034.18509933556,248183.13221115756
37131,2023,7,1,37091,105338.40352363966,123880.45846323328
55139,2023,4,3,"55135,55047,55015",250543.15984961277,261042.6563096989
13241,2022,6,2,"13281,13137",377486.1017158867,326452.5205432152
29031,2021,4,1,17181,188724.61033140487,133235.27083950394
13175,2021,2,3,"13283,13309,13023",150025.54917112284,117866.20343059073
49057,2022,5,2,"49033,49029",463485.14622538706,624864.216933476
46115,2023,8,1,46005,140795.3823474972,178393.48505726355
05087,2021,5,1,05101,206370.30069730233,173287.53097240604
19193,2020,5,1,19133,144767.8807278563,109731.01254851138
35061,2020,9,1,35006,202586.46385826916,108799.15815323574
51077,2024,5,2,"51640,37005",189733.1971326475,206918.94417472207
26065,2023,7,2,"26155,26093",192067.7213002088,271240.99806784245
37137,2020,8,1,37095,169617.9333443312,157817.80487596677
48363,2024,3,1,48429,279055.8115913473,162051.37539393912
05031,2021,4,1,29069,167644.64230152892,100994.9664770591
06109,2020,6,1,06051,313062.0318921584,510821.89257879887
51059,2022,7,2,"51610,51600",723874.006786432,851934.3021618202
51003,2021,6,1,51540,435540.03291323344,415660.41727095103
20003,2024,7,1,20107,176905.36241347212,152971.29602274593
33019,2023,8,1,33013,337295.42918616714,421942.62926473655
19051,2021,7,1,29197,165502.78555700925,142976.0598322758
45075,2024,1,1,45011,157281.1597071798,155939.19320188023
21083,2023,2,1,47079,143292.00279212606,187206.95160380125
42073,2025,6,1,39099,155888.4586583995,161413.9579256318
51163,2023,6,2,"51530,51017",289009.97841323976,180117.05025811595
13045,2021,7,2,"13143,13149",223919.41133115068,207080.25896708056
28131,2023,4,2,"28035,28111",179265.53961076064,164709.35978426447
30025,2024,7,1,30109,169710.3079330107,195664.67692069887
17191,2024,8,1,17047,114671.1084712546,101596.19402948485
37121,2025,5,1,37011,239452.9242977224,392767.3466573667
48065,2023,8,1,48011,158347.9611471731,215947.5158090361
22111,2025,5,1,05003,151552.42924759563,83348.31545903061
55067,2023,6,5,"55069,55083,55085,55041,55078",175654.67076780516,239638.88755777106
