stcofips,year,month,tier,month_t,deviation
01039,2023,4,mid,-6,-0.3944137710307416
01039,2024,5,mid,-1,-0.293678867146582
01039,2024,5,mid,-2,-0.35972456627497706
01039,2024,5,mid,-3,-0.11723333559804416
01039,2024,5,mid,-4,-0.14552893921722898
01039,2024,5,mid,-5,-0.41612231146376644
01039,2024,5,mid,-6,-0.7456128766114603
01041,2023,4,mid,-1,-0.27960506573244004
01041,2023,4,mid,-2,-0.6884370861937299
01041,2023,4,mid,-3,-1.652813623545029
01041,2023,4,mid,-4,-2.624327536653823
01041,2023,4,mid,-5,-3.4237924457625724
01041,2023,4,mid,-6,-3.0605422884526234
01041,2025,8,mid,-1,-1.5068553284509107
01041,2025,8,mid,-2,-2.9439847880945393
01041,2025,8,mid,-3,-3.3886212534540334
01041,2025,8,mid,-4,-3.1662975451709343
01041,2025,8,mid,-5,-2.277558169121903
01041,2025,8,mid,-6,-1.6768798306578674
01047,2023,6,mid,-1,1.4241361330769706
01047,2023,6,mid,-2,1.740190765150956
01047,2023,6,mid,-3,1.5892972550427658
01047,2023,6,mid,-4,0.6553617748950558
01047,2023,6,mid,-5,-0.039513748713176255
01047,2023,6,mid,-6,-1.1202698417218215
01049,2023,7,mid,-1,-0.04478199047309772
01049,2023,7,mid,-2,-0.36488685984325286
01049,2023,7,mid,-3,-0.3661006738101804
01049,2023,7,mid,-4,-0.6586179362945472
01049,2023,7,mid,-5,-1.4652438598654385
01049,2023,7,mid,-6,-2.7700256787094872
01049,2025,8,mid,-1,0.0034239048019486518
01049,2025,8,mid,-2,0.12393144487776908
01049,2025,8,mid,-3,-0.20400725587801105
01049,2025,8,mid,-4,-0.7814114466464162
01049,2025,8,mid,-5,-1.623304406153082
01049,2025,8,mid,-6,-2.3438698612957296
01053,2023,4,mid,-1,-0.08129467117645106
01053,2023,4,mid,-2,-0.8585485570510087
01053,2023,4,mid,-3,-2.2065855778411816
01053,2023,4,mid,-4,-3.7297248120432442
01053,2023,4,mid,-5,-4.761666180786264
01053,2023,4,mid,-6,-5.249110989133811
01053,2024,5,mid,-1,0.6091145935424009
01053,2024,5,mid,-2,0.831499632666052
01053,2024,5,mid,-3,1.2147650733417095
01053,2024,5,mid,-4,1.334717275398944
01053,2024,5,mid,-5,1.1695642022085053
01053,2024,5,mid,-6,0.4965137291116406
01057,2022,2,mid,-1,1.5491674491255765
01057,2022,2,mid,-2,2.6013743868445687
01057,2022,2,mid,-3,3.016777866790818
01057,2022,2,mid,-4,3.1288767025258153
01057,2022,2,mid,-5,2.910019946840947
01057,2022,2,mid,-6,2.8648127182909917
01059,2022,3,mid,-1,0.8808620226621002
01059,2022,3,mid,-2,1.8911531349322814
01059,2022,3,mid,-3,2.8238645432280265
01059,2022,3,mid,-4,3.380593406826023
01059,2022,3,mid,-5,3.8345826494205824
01059,2022,3,mid,-6,3.9944663609190343
01063,2023,6,mid,-1,0.274370874948886
01063,2023,6,mid,-2,0.4879984653643845
01063,2023,6,mid,-3,1.1161365031469472
01063,2023,6,mid,-4,2.3375904961508667
01063,2023,6,mid,-5,3.2014169381096877
01063,2023,6,mid,-6,2.8920926484242386
01079,2021,3,mid,-1,0.14392179408073957
01079,2021,3,mid,-2,0.3418190754721593
01079,2021,3,mid,-3,0.9335666373975897
01079,2021,3,mid,-4,1.4624467876205927
01079,2021,3,mid,-5,2.248427624571505
01079,2021,3,mid,-6,2.939874198956545
01085,2023,6,mid,-1,0.13666119526929776
01085,2023,6,mid,-2,0.4892965919075891
01085,2023,6,mid,-3,1.293475139835195
01085,2023,6,mid,-4,1.1888343361561624
01085,2023,6,mid,-5,0.5664997347310532
01085,2023,6,mid,-6,-0.1822956695695268
01085,2024,12,mid,-1,-0.7590428475276951
01085,2024,12,mid,-2,-1.2640185420829937
01085,2024,12,mid,-3,-1.1924881206852689
01085,2024,12,mid,-4,-0.49566047174423034
01085,2024,12,mid,-5,0.39037212160619106
01085,2024,12,mid,-6,0.9967293394676204
01091,2023,6,mid,-1,0.42492357891701715
01091,2023,6,mid,-2,0.4927312599609337
01091,2023,6,mid,-3,0.3903457414550928
01091,2023,6,mid,-4,-0.8107177718421354
01091,2023,6,mid,-5,-2.233952810143464
01091,2023,6,mid,-6,-3.797019266954692
01105,2022,4,mid,-1,2.1335329480933893
01105,2022,4,mid,-2,4.326904970272352
01105,2022,4,mid,-3,5.860107445752476
01105,2022,4,mid,-4,6.865991209890282
01105,2022,4,mid,-5,7.120291722748675
01105,2022,4,mid,-6,7.049984692946339
01105,2023,6,mid,-1,0.6345596356313479
01105,2023,6,mid,-2,1.4283961233281985
01105,2023,6,mid,-3,1.6732631057047769
01105,2023,6,mid,-4,1.3515865490308983
01105,2023,6,mid,-5,0.697879525050908
01105,2023,6,mid,-6,0.13841283231110424
01107,2024,5,mid,-1,-0.28844194383732713
01107,2024,5,mid,-2,-0.6595617822566027
01107,2024,5,mid,-3,-0.13057621545615916
01107,2024,5,mid,-4,1.1659343192040552
01107,2024,5,mid,-5,2.6351579341841216
01107,2024,5,mid,-6,3.867054428491855
01109,2025,5,mid,-1,-0.1883904795974729
01109,2025,5,mid,-2,-0.3741461097217922
01109,2025,5,mid,-3,-0.3253061173486316
01109,2025,5,mid,-4,-0.3314924657726124
01109,2025,5,mid,-5,-0.5155641487370417
01109,2025,5,mid,-6,-0.7879820661403159
01121,2021,4,mid,-1,0.2534824646170506
01121,2021,4,mid,-2,0.2908966818329617
01121,2021,4,mid,-3,0.12395494353837933
01121,2021,4,mid,-4,-0.08378116593435436
01121,2021,4,mid,-5,-0.36179492223806164
01121,2021,4,mid,-6,-0.38375749856581365
01129,2023,4,mid,-1,-0.28692972739476374
01129,2023,4,mid,-2,-0.679213627243584
01129,2023,4,mid,-3,-0.9476004448130624
01129,2023,4,mid,-4,-1.6293534979648854
01129,2023,4,mid,-5,-1.517391734861505
01129,2023,4,mid,-6,-0.768711069754815
01129,2024,5,mid,-1,-0.2101927391760654
01129,2024,5,mid,-2,-0.5430635025017523
01129,2024,5,mid,-3,-0.19137349706129214
01129,2024,5,mid,-4,0.6811653394088353
01129,2024,5,mid,-5,1.3223027699774974
01129,2024,5,mid,-6,1.3296782387639752
01131,2024,8,mid,-1,0.007818974200858975
01131,2024,8,mid,-2,0.5330866889160006
01131,2024,8,mid,-3,0.9017460764547707
01131,2024,8,mid,-4,1.116030206896184
01131,2024,8,mid,-5,1.3329840924251641
01131,2024,8,mid,-6,2.2281798727760247
01133,2022,2,mid,-1,0.9257450413988266
01133,2022,2,mid,-2,1.5967063954353051
01133,2022,2,mid,-3,2.1622093505955178
01133,2022,2,mid,-4,2.6692154156487646
01133,2022,2,mid,-5,3.615607876126276
01133,2022,2,mid,-6,4.720689315818376
04001,2020,7,mid,-1,-0.7034628612546783
04001,2020,7,mid,-2,-1.1006272088629316
04001,2020,7,mid,-3,-1.361747747582001
04001,2020,7,mid,-4,-1.3983017113941827
04001,2020,7,mid,-5,-1.245519691606603
04001,2020,7,mid,-6,-0.8551743934593645
04001,2022,8,mid,-1,-0.5624044243014623
04001,2022,8,mid,-2,-1.2416657792186498
04001,2022,8,mid,-3,-1.870894502617233
04001,2022,8,mid,-4,-1.8197031467761633
04001,2022,8,mid,-5,-1.4515229172753266
04001,2022,8,mid,-6,-0.904163200618342
04003,2024,9,mid,-1,0.38128648558702594
04003,2024,9,mid,-2,0.7095490593754903
04003,2024,9,mid,-3,0.9544934933722544
04003,2024,9,mid,-4,1.0583664022971107
04003,2024,9,mid,-5,1.1919939157052255
04003,2024,9,mid,-6,1.1048989074142241
04009,2021,9,mid,-1,-0.3167004519804948
04009,2021,9,mid,-2,-0.5292420015110366
04009,2021,9,mid,-3,-0.44302040687061606
04009,2021,9,mid,-4,-0.12143614327285945
04009,2021,9,mid,-5,0.3572989986845414
04009,2021,9,mid,-6,0.6058248364012115
04011,2023,9,mid,-1,0.6530218789900175
04011,2023,9,mid,-2,2.186945815847338
04011,2023,9,mid,-3,4.333926648596574
04011,2023,9,mid,-4,6.29561010568213
04011,2023,9,mid,-5,6.554778636508175
04011,2023,9,mid,-6,5.574447382905575
04017,2022,8,mid,-1,-0.7119971500489584
04017,2022,8,mid,-2,-1.7025245909829465
04017,2022,8,mid,-3,-2.88151184828115
04017,2022,8,mid,-4,-3.6135456738002887
04017,2022,8,mid,-5,-3.8933438666355613
04017,2022,8,mid,-6,-3.6736702499278664
04017,2023,8,mid,-1,-0.718198132321163
04017,2023,8,mid,-2,-1.760799416716054
04017,2023,8,mid,-3,-2.5384907992499848
04017,2023,8,mid,-4,-2.596666962862514
04017,2023,8,mid,-5,-2.122647514736883
04017,2023,8,mid,-6,-1.6032343466094403
04019,2021,9,mid,-1,-1.0358968790502985
04019,2021,9,mid,-2,-1.8981756382990227
04019,2021,9,mid,-3,-2.5065912895025804
04019,2021,9,mid,-4,-2.890459919768304
04019,2021,9,mid,-5,-3.098875463691371
04019,2021,9,mid,-6,-3.140688744156364
04023,2020,8,mid,-1,-0.7078051923606665
04023,2020,8,mid,-2,-1.4346668870630879
04023,2020,8,mid,-3,-1.9881311154413908
04023,2020,8,mid,-4,-2.2706034825076387
04023,2020,8,mid,-5,-2.3631847619309667
04023,2020,8,mid,-6,-2.470529135067409
04023,2021,9,mid,-1,-0.3656295673053478
04023,2021,9,mid,-2,-0.9232417336520342
04023,2021,9,mid,-3,-1.374054619228616
04023,2021,9,mid,-4,-1.8487985000332117
04023,2021,9,mid,-5,-1.928887978804923
04023,2021,9,mid,-6,-2.021152060985443
04023,2024,12,mid,-1,-0.008359772821449951
04023,2024,12,mid,-2,0.040552020963005475
04023,2024,12,mid,-3,-0.07733971794458228
04023,2024,12,mid,-4,-0.18676221669757354
04023,2024,12,mid,-5,-0.3798931367611118
04023,2024,12,mid,-6,-0.41938173957994707
04027,2020,8,mid,-1,-0.12932369474489747
04027,2020,8,mid,-2,-0.3410294256347157
04027,2020,8,mid,-3,-0.6089716544887551
04027,2020,8,mid,-4,-0.7513908428746703
04027,2020,8,mid,-5,-0.9392508572951925
04027,2020,8,mid,-6,-1.2116465756582784
05003,2022,7,mid,-1,-0.5090514042635306
05003,2022,7,mid,-2,-0.4292761440626407
05003,2022,7,mid,-3,0.1771084764267954
05003,2022,7,mid,-4,1.3732085141538448
05003,2022,7,mid,-5,2.6813925142576664
05003,2022,7,mid,-6,3.642692060252301
05005,2025,6,mid,-1,-0.8842035734384694
05005,2025,6,mid,-2,-1.7658377409018726
05005,2025,6,mid,-3,-2.7188657476131937
05005,2025,6,mid,-4,-3.519885136824257
05005,2025,6,mid,-5,-4.079485801232224
05005,2025,6,mid,-6,-4.850352820458667
05009,2025,7,mid,-1,-0.10506425180057022
05009,2025,7,mid,-2,-0.5410814671337931
05009,2025,7,mid,-3,-1.238610005926759
05009,2025,7,mid,-4,-2.167439251775207
05009,2025,7,mid,-5,-2.8690709360604245
05009,2025,7,mid,-6,-3.2629358382272926
05015,2021,4,mid,-1,-1.177349262234756
05015,2021,4,mid,-2,-2.262929653937462
05015,2021,4,mid,-3,-3.3186829460583596
05015,2021,4,mid,-4,-4.706745108760529
05015,2021,4,mid,-5,-6.209478278481896
05015,2021,4,mid,-6,-7.343284831042212
05023,2020,9,mid,-1,0.14007895965490036
05023,2020,9,mid,-2,0.2217612657683361
05023,2020,9,mid,-3,0.18018349180762527
05023,2020,9,mid,-4,0.14875129928326203
05023,2020,9,mid,-5,0.24992198845160374
05023,2020,9,mid,-6,0.6030469811274202
05023,2024,10,mid,-1,-0.292907739898709
05023,2024,10,mid,-2,-0.9342002951011636
05023,2024,10,mid,-3,-1.418347633918529
05023,2024,10,mid,-4,-1.7543247258610108
05023,2024,10,mid,-5,-1.8962274968672403
05023,2024,10,mid,-6,-1.88171768294022
05025,2020,4,mid,-1,0.053355859617525425
05025,2020,4,mid,-2,1.3436873579824322
05025,2020,4,mid,-3,3.050021569952861
05025,2020,4,mid,-4,4.600231696101531
05025,2020,4,mid,-5,5.300642362018266
05025,2020,4,mid,-6,5.392244595777015
05025,2023,1,mid,-1,0.24874227147491013
05025,2023,1,mid,-2,0.312850407840628
05025,2023,1,mid,-3,0.15486672930455825
05025,2023,1,mid,-4,0.25543353739527674
05025,2023,1,mid,-5,0.23689696504857238
05025,2023,1,mid,-6,0.8211113817918516
05025,2024,2,mid,-1,-0.04996972916282516
05025,2024,2,mid,-2,-0.0866453812541863
05025,2024,2,mid,-3,-0.6966129733659727
05025,2024,2,mid,-4,-1.349564412529702
05025,2024,2,mid,-5,-1.6539472063419822
05025,2024,2,mid,-6,-1.9024861207692254
05029,2025,8,mid,-1,-0.4822829426479416
05029,2025,8,mid,-2,-1.3331225177551431
05029,2025,8,mid,-3,-2.363389825901365
05029,2025,8,mid,-4,-3.203789895537227
05029,2025,8,mid,-5,-3.4856946107661315
05029,2025,8,mid,-6,-3.1695322687493928
05031,2023,8,mid,-1,-0.577641858099085
05031,2023,8,mid,-2,-1.0404429514335902
05031,2023,8,mid,-3,-1.5407266113254678
05031,2023,8,mid,-4,-1.5519631135758658
05031,2023,8,mid,-5,-1.5199117594715545
05031,2023,8,mid,-6,-1.5313337859907392
05035,2022,5,mid,-1,0.35102605744550885
05035,2022,5,mid,-2,0.6710701833402481
05035,2022,5,mid,-3,1.1677341470712577
05035,2022,5,mid,-4,1.3863553859981579
05035,2022,5,mid,-5,1.4346067013740367
05035,2022,5,mid,-6,1.1199476239426644
05037,2021,3,mid,-1,-0.5497334425128315
05037,2021,3,mid,-2,-0.7974550427164928
05037,2021,3,mid,-3,-0.9230908352957385
05037,2021,3,mid,-4,-1.1028343104399454
05037,2021,3,mid,-5,-1.3577918556100883
05037,2021,3,mid,-6,-1.4636605298490366
05037,2023,8,mid,-1,0.13383163678751941
05037,2023,8,mid,-2,-0.12925682664705107
05037,2023,8,mid,-3,-0.5586365383497593
05037,2023,8,mid,-4,-0.7950512829918637
05037,2023,8,mid,-5,-1.2756544594530794
05037,2023,8,mid,-6,-1.6156159107406722
05039,2024,4,mid,-1,-1.0313535242306386
05039,2024,4,mid,-2,-0.31880693229526
05039,2024,4,mid,-3,1.481525281583444
05039,2024,4,mid,-4,3.445551153665278
05039,2024,4,mid,-5,4.510227256365411
05039,2024,4,mid,-6,5.141870175215757
05043,2025,7,mid,-1,-0.6040850983602581
05043,2025,7,mid,-2,-1.4976514865151813
05043,2025,7,mid,-3,-2.863302009471113
05043,2025,7,mid,-4,-3.8321835498547756
05043,2025,7,mid,-5,-4.521447950716549
05043,2025,7,mid,-6,-4.889584381523278
05045,2025,6,mid,-1,-1.0809922156652476
05045,2025,6,mid,-2,-2.3735119790416235
05045,2025,6,mid,-3,-3.6893922432740283
05045,2025,6,mid,-4,-4.387405793562735
05045,2025,6,mid,-5,-4.656476802765894
05045,2025,6,mid,-6,-5.149558047974395
05055,2024,6,mid,-1,0.4078893284947327
05055,2024,6,mid,-2,0.6798884083852528
05055,2024,6,mid,-3,0.7712672785271621
05055,2024,6,mid,-4,0.5837440441830353
05055,2024,6,mid,-5,0.08019150809354869
05055,2024,6,mid,-6,-0.5561956383491662
05061,2024,8,mid,-1,-0.09005135228818517
05061,2024,8,mid,-2,-0.19217966525390295
05061,2024,8,mid,-3,-0.47264529288739254
05061,2024,8,mid,-4,-1.04848835377436
05061,2024,8,mid,-5,-1.8143028383725976
05061,2024,8,mid,-6,-2.2469105858091325
05063,2024,11,mid,-1,0.43421654104361096
05063,2024,11,mid,-2,0.6906836031203483
05063,2024,11,mid,-3,0.4223990918434879
05063,2024,11,mid,-4,0.017677735522696025
05063,2024,11,mid,-5,-0.4091782122889498
05063,2024,11,mid,-6,-0.49878495232242415
05069,2025,7,mid,-1,-0.37638128950641203
05069,2025,7,mid,-2,-0.80443033351537
05069,2025,7,mid,-3,-1.9218637552918665
05069,2025,7,mid,-4,-2.6559332127931157
05069,2025,7,mid,-5,-3.1533922570199877
05069,2025,7,mid,-6,-2.948158560423778
05077,2021,3,mid,-1,-1.628989165227992
05077,2021,3,mid,-2,-1.5336296740206308
05077,2021,3,mid,-3,0.03860956192039566
05077,2021,3,mid,-4,1.0666175577762687
05077,2021,3,mid,-5,0.9822031564138456
05077,2021,3,mid,-6,0.4940320377600642
05077,2024,4,mid,-1,-0.5180047658455607
05077,2024,4,mid,-2,-0.29194937954225963
05077,2024,4,mid,-3,0.3774348303107189
05077,2024,4,mid,-4,1.1846376298354357
05077,2024,4,mid,-5,1.5388532460761724
05077,2024,4,mid,-6,1.5606026280781435
05081,2021,12,mid,-1,0.4110191271863357
05081,2021,12,mid,-2,0.45974719947197684
05081,2021,12,mid,-3,0.1305264052024313
05081,2021,12,mid,-4,-0.5564293113535825
05081,2021,12,mid,-5,-1.5181666662877547
05081,2021,12,mid,-6,-2.3150839213563756
05083,2024,8,mid,-1,-0.6116163128116625
05083,2024,8,mid,-2,-1.0427885972080304
05083,2024,8,mid,-3,-1.4911589564088388
05083,2024,8,mid,-4,-1.9497675592412236
05083,2024,8,mid,-5,-2.3891210502476525
05083,2024,8,mid,-6,-2.5976457615246744
05085,2025,6,mid,-1,-0.8961742352325643
05085,2025,6,mid,-2,-1.9758919914058453
05085,2025,6,mid,-3,-3.0412193067033826
05085,2025,6,mid,-4,-3.6583599486019267
05085,2025,6,mid,-5,-3.9126167165526766
05085,2025,6,mid,-6,-4.369638116623747
05087,2020,4,mid,-1,-0.9053427138357364
05087,2020,4,mid,-2,-1.7428916268607821
05087,2020,4,mid,-3,-1.8509668387927718
05087,2020,4,mid,-4,-1.5271968184151063
05087,2020,4,mid,-5,-1.1420112222030525
05087,2020,4,mid,-6,-1.0115952719869057
05089,2022,4,mid,-1,-0.6907271616550759
05089,2022,4,mid,-2,-0.7677893074682203
05089,2022,4,mid,-3,-0.7897803658120495
05089,2022,4,mid,-4,-0.5283274275518863
05089,2022,4,mid,-5,-0.609931127512553
05089,2022,4,mid,-6,-0.9869987560512072
05089,2025,8,mid,-1,-0.332724062763873
05089,2025,8,mid,-2,-1.1805113613879428
05089,2025,8,mid,-3,-2.529119720172872
05089,2025,8,mid,-4,-3.786472407932166
05089,2025,8,mid,-5,-4.911110379615138
05089,2025,8,mid,-6,-5.304169555777534
05093,2021,3,mid,-1,0.4671910365145493
05093,2021,3,mid,-2,-0.21870430182032408
05093,2021,3,mid,-3,-1.5678477604934216
05093,2021,3,mid,-4,-3.4474223779286888
05093,2021,3,mid,-5,-5.660305015697915
05093,2021,3,mid,-6,-8.25355093926899
05093,2021,10,mid,-1,-0.33777379031599253
05093,2021,10,mid,-2,-0.4402518086958622
05093,2021,10,mid,-3,-0.04192920340521766
05093,2021,10,mid,-4,0.8357432185266305
05093,2021,10,mid,-5,2.317783394703781
05093,2021,10,mid,-6,4.579959583328346
05093,2023,8,mid,-1,-2.1775541582774736
05093,2023,8,mid,-2,-2.5747173493989948
05093,2023,8,mid,-3,-2.851009484314588
05093,2023,8,mid,-4,-2.191652013194343
05093,2023,8,mid,-5,-1.6957763252450206
05093,2023,8,mid,-6,0.7654732989806234
05093,2024,6,mid,-1,-0.23094681528023386
05093,2024,6,mid,-2,-1.1951933986482146
05093,2024,6,mid,-3,-2.9691501015203556
05093,2024,6,mid,-4,-4.40729115451316
05093,2024,6,mid,-5,-5.8597530314658
05093,2024,6,mid,-6,-6.715271318747767
05095,2024,2,mid,-1,1.0031116850477417
05095,2024,2,mid,-2,2.5073742071059826
05095,2024,2,mid,-3,3.6371528512923135
05095,2024,2,mid,-4,4.596789055149387
05095,2024,2,mid,-5,6.110865033355623
05095,2024,2,mid,-6,7.784156692466382
05101,2024,11,mid,-1,-0.4415169925130016
05101,2024,11,mid,-2,-0.7009568054254629
05101,2024,11,mid,-3,-1.4211300308743517
05101,2024,11,mid,-4,-2.591526336703822
05101,2024,11,mid,-5,-3.5023003467565417
05101,2024,11,mid,-6,-3.9909828647348604
05101,2025,6,mid,-1,-0.331846373943506
05101,2025,6,mid,-2,-0.8322517342942035
05101,2025,6,mid,-3,-1.5201185766560172
05101,2025,6,mid,-4,-2.2406332104973217
05101,2025,6,mid,-5,-2.8062615645503257
05101,2025,6,mid,-6,-3.6928025789322163
05105,2024,3,mid,-1,-0.4899210934747913
05105,2024,3,mid,-2,-0.8551385677298811
05105,2024,3,mid,-3,-1.4040034363485887
05105,2024,3,mid,-4,-2.080741693520139
05105,2024,3,mid,-5,-2.8384623188866698
05105,2024,3,mid,-6,-4.243857503358498
05107,2022,5,mid,-1,2.260986857107625
05107,2022,5,mid,-2,5.42656419114202
05107,2022,5,mid,-3,7.811976405397672
05107,2022,5,mid,-4,8.610521093591771
05107,2022,5,mid,-5,8.438815292358
05107,2022,5,mid,-6,8.251799403585267
05107,2025,5,mid,-1,-0.7962823669521271
05107,2025,5,mid,-2,-1.760110874745962
05107,2025,5,mid,-3,-2.966383768971511
05107,2025,5,mid,-4,-3.536429784269856
05107,2025,5,mid,-5,-2.9490572813906795
05107,2025,5,mid,-6,-1.6294268538527916
05111,2021,4,mid,-1,-0.4764350521188021
05111,2021,4,mid,-2,-0.7268009423143837
05111,2021,4,mid,-3,-0.7468786273563666
05111,2021,4,mid,-4,-1.138291291229848
05111,2021,4,mid,-5,-1.7571868094765932
05111,2021,4,mid,-6,-2.3948964013905396
05113,2024,3,mid,-1,-0.20441868075484138
05113,2024,3,mid,-2,-0.32506098877649947
05113,2024,3,mid,-3,-0.2503835813705422
05113,2024,3,mid,-4,-0.08658964307952033
05113,2024,3,mid,-5,-0.0671288336031921
05113,2024,3,mid,-6,-0.08272106162993964
05115,2025,6,mid,-1,-1.0508919113912754
05115,2025,6,mid,-2,-2.456330636194437
05115,2025,6,mid,-3,-3.6828095382100514
05115,2025,6,mid,-4,-4.607791906451652
05115,2025,6,mid,-5,-5.173424041086761
05115,2025,6,mid,-6,-5.873807966863993
05117,2025,6,mid,-1,-1.3588806512041316
05117,2025,6,mid,-2,-2.846053622208302
05117,2025,6,mid,-3,-4.287192200905821
05117,2025,6,mid,-4,-5.149719054995401
05117,2025,6,mid,-5,-5.566973016630442
05117,2025,6,mid,-6,-5.982231130722909
05127,2024,3,mid,-1,-0.03646481037812066
05127,2024,3,mid,-2,-0.42561455783265956
05127,2024,3,mid,-3,-0.5689274464972556
05127,2024,3,mid,-4,-0.49066718126310604
05127,2024,3,mid,-5,-0.14893586568028638
05127,2024,3,mid,-6,0.25213243885333725
05127,2024,11,mid,-1,-0.33536702879229097
05127,2024,11,mid,-2,-0.21446313057754196
05127,2024,11,mid,-3,-0.44196582071781165
05127,2024,11,mid,-4,-0.646509027686804
05127,2024,11,mid,-5,-1.0168850360366406
05127,2024,11,mid,-6,-0.9352451372215853
05127,2025,6,mid,-1,-0.6214989280707783
05127,2025,6,mid,-2,-1.12478147216666
05127,2025,6,mid,-3,-1.464912014930789
05127,2025,6,mid,-4,-2.0238656597746143
05127,2025,6,mid,-5,-2.97226348850279
05127,2025,6,mid,-6,-4.334709384652896
05129,2020,6,mid,-1,-2.5096756961619775
05129,2020,6,mid,-2,-5.225169096499812
05129,2020,6,mid,-3,-7.939363261445237
